YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2011,6,4,2,24.16,90.19,0,98.17,4.45
2011,6,4,3,23.96,91.31,0,98.15,3.9
2011,6,4,4,23.87,91.88,0,98.16,3.2
2011,6,4,5,23.88,91.81,0,98.21,2.8
2011,6,4,6,25.1,84.75,0,98.28,2.8
2011,6,4,7,27.71,71.31,0,98.33,5.03
2011,6,4,8,30.14,60,0.01,98.34,5.9
2011,6,4,9,31.9,52.75,0.06,98.3,5.91
2011,6,4,10,33.5,47,0.23,98.23,6.1
2011,6,4,11,34.84,42.62,0.34,98.14,6.71
2011,6,4,12,35.51,40.44,0.42,98.05,7.51
2011,6,4,13,35.26,41.06,0.43,97.97,8.21
2011,6,4,14,34.3,43.88,0.34,97.94,8.85
2011,6,4,15,33.02,48.06,0.23,97.94,8.89
2011,6,4,16,31.62,53.06,0.11,97.98,8.52
2011,6,4,17,29.98,59.81,0.07,98.06,7.96
2011,6,4,18,28.1,69.31,0.06,98.16,7.15
2011,6,4,19,27.08,75.06,0.02,98.26,6.62
2011,6,4,20,26.33,79.25,0.01,98.33,6.15
2011,6,4,21,25.8,82.06,0,98.37,5.98
2011,6,4,22,25.34,84.06,0,98.36,5.94
2011,6,4,23,24.87,85.88,0,98.29,5.78
2011,6,5,0,24.41,87.19,0,98.2,5.64
2011,6,5,1,24.01,87.69,0,98.13,5.52
2011,6,5,2,23.64,87.62,0,98.08,5.25
2011,6,5,3,23.33,87.31,0,98.08,4.88
2011,6,5,4,23.1,87.12,0,98.11,4.5
2011,6,5,5,23.03,86.31,0,98.17,4.27
2011,6,5,6,24.28,77.69,0,98.25,4.32
2011,6,5,7,26.62,65.94,0,98.31,6.41
2011,6,5,8,29.49,54.81,0,98.34,7.65
2011,6,5,9,32.13,46.19,0,98.32,7.92
2011,6,5,10,34.12,41.62,0,98.25,7.91
2011,6,5,11,35.32,39.75,0,98.16,8.09
2011,6,5,12,35.7,39.56,0,98.07,8.57
2011,6,5,13,35.62,40.12,0,98,9.2
2011,6,5,14,34.98,41.44,0,97.96,9.74
2011,6,5,15,34.01,43.44,0,97.97,9.97
2011,6,5,16,32.69,47.06,0,98.01,9.95
2011,6,5,17,30.96,53.38,0,98.1,9.59
2011,6,5,18,29.2,61.81,0,98.19,8.7
2011,6,5,19,28.12,69.06,0,98.27,7.69
2011,6,5,20,27.33,74.88,0,98.33,7.05
2011,6,5,21,26.75,78.81,0,98.36,6.38
2011,6,5,22,26.3,81.38,0,98.34,5.96
2011,6,5,23,25.92,83.31,0,98.27,5.66
2011,6,6,0,25.58,84.81,0,98.17,5.4
2011,6,6,1,25.26,86.5,0,98.1,4.97
2011,6,6,2,24.89,88.56,0,98.06,4.15
2011,6,6,3,24.55,90.44,0,98.06,3.74
2011,6,6,4,24.26,92.19,0,98.09,3.71
2011,6,6,5,24.16,92.88,0,98.15,3.75
2011,6,6,6,25.83,83.81,0,98.23,4.81
2011,6,6,7,28.35,67.31,0,98.31,8.02
2011,6,6,8,30.83,51.44,0.01,98.34,9.17
2011,6,6,9,33.14,40.88,0.02,98.32,9.06
2011,6,6,10,35.05,34.56,0.05,98.27,8.82
2011,6,6,11,36.4,31.06,0.09,98.17,8.9
2011,6,6,12,37.11,29.56,0.09,98.06,9.36
2011,6,6,13,37.15,29.62,0.06,97.97,9.93
2011,6,6,14,36.32,31.81,0.04,97.93,10.67
2011,6,6,15,34.87,36.12,0.03,97.95,11.07
2011,6,6,16,33.1,42.06,0.02,98.03,10.7
2011,6,6,17,31.19,49.5,0.01,98.14,9.75
2011,6,6,18,29.48,57.62,0.01,98.23,8.72
2011,6,6,19,28.48,63.31,0,98.31,8.44
2011,6,6,20,27.62,68.25,0,98.37,7.96
2011,6,6,21,26.89,72.62,0,98.4,7.12
2011,6,6,22,26.33,76.25,0,98.39,6.36
2011,6,6,23,25.85,79.19,0.01,98.33,6.07
2011,6,7,0,25.4,81.75,0.01,98.26,5.82
2011,6,7,1,25.02,83.75,0,98.19,5.5
2011,6,7,2,24.69,85.25,0,98.15,4.98
2011,6,7,3,24.29,87.06,0,98.12,4.3
2011,6,7,4,23.83,89.25,0,98.15,3.52
2011,6,7,5,23.8,89.19,0,98.22,2.99
2011,6,7,6,25.39,80.12,0,98.3,3.06
2011,6,7,7,27.51,68.44,0,98.38,4.48
2011,6,7,8,29.62,57.25,0,98.42,5.31
2011,6,7,9,31.83,47.88,0,98.41,5.99
2011,6,7,10,33.64,41.56,0,98.35,6.54
2011,6,7,11,34.91,37.69,0,98.24,7.1
2011,6,7,12,35.66,35.12,0,98.14,7.72
2011,6,7,13,36.02,33.25,0,98.03,8.44
2011,6,7,14,36.05,31.75,0,97.98,9.34
2011,6,7,15,35.47,31.12,0,97.97,10.1
2011,6,7,16,34.02,32.56,0,98.02,10.41
2011,6,7,17,31.68,37.44,0,98.12,9.89
2011,6,7,18,28.72,47.88,0,98.22,8.8
2011,6,7,19,27.34,56.38,0,98.33,7.81
2011,6,7,20,26.47,64.56,0,98.41,6.79
2011,6,7,21,25.91,71.31,0,98.44,6.11
2011,6,7,22,25.5,76.12,0,98.43,5.64
2011,6,7,23,25.15,79.31,0,98.37,5.33
2011,6,8,0,24.89,81.25,0,98.3,5.08
2011,6,8,1,24.64,82.94,0,98.23,4.9
2011,6,8,2,24.4,84.69,0,98.2,4.56
2011,6,8,3,24.15,86.62,0,98.21,4.33
2011,6,8,4,23.96,88.19,0,98.24,4.03
2011,6,8,5,23.91,89.12,0,98.29,3.51
2011,6,8,6,25.36,82.56,0,98.35,3.38
2011,6,8,7,27.4,72.62,0,98.39,4.78
2011,6,8,8,29.85,58.62,0,98.4,5.57
2011,6,8,9,32.68,44.38,0,98.37,6.36
2011,6,8,10,35.25,34.25,0.01,98.29,7.03
2011,6,8,11,36.97,28.88,0.01,98.18,7.5
2011,6,8,12,37.81,26.31,0.01,98.06,7.84
2011,6,8,13,37.98,25.62,0.01,97.97,8.16
2011,6,8,14,37.51,26.94,0,97.92,8.74
2011,6,8,15,36.36,30.38,0,97.91,9.46
2011,6,8,16,34.48,36.69,0,97.96,9.95
2011,6,8,17,32.05,46.06,0,98.05,9.85
2011,6,8,18,29.77,56.88,0,98.15,8.75
2011,6,8,19,28.56,64.25,0,98.23,7.41
2011,6,8,20,27.67,70,0,98.28,6.5
2011,6,8,21,26.95,74.44,0,98.3,5.78
2011,6,8,22,26.33,78.06,0,98.29,5.17
2011,6,8,23,25.82,80.75,0,98.23,4.86
2011,6,9,0,25.38,82.88,0,98.16,4.55
2011,6,9,1,25.03,84.62,0,98.1,4.25
2011,6,9,2,24.73,86.12,0,98.07,3.89
2011,6,9,3,24.46,87.31,0,98.08,3.42
2011,6,9,4,24.18,88.62,0,98.12,3
2011,6,9,5,24.14,88.75,0,98.18,2.65
2011,6,9,6,25.56,81,0,98.26,3.18
2011,6,9,7,27.72,69.38,0,98.32,5.31
2011,6,9,8,29.85,59.25,0.03,98.34,6.05
2011,6,9,9,31.73,51.19,0.09,98.32,6.13
2011,6,9,10,33.33,44.25,0.19,98.25,6.23
2011,6,9,11,34.67,38.81,0.15,98.17,6.59
2011,6,9,12,35.43,35.94,0.1,98.08,7.21
2011,6,9,13,35.38,36,0.06,98.03,7.88
2011,6,9,14,34.87,38.38,0.02,98,8.4
2011,6,9,15,33.93,42.19,0.01,97.99,8.71
2011,6,9,16,32.38,47.69,0,98.03,8.85
2011,6,9,17,30.65,54.81,0,98.08,8.46
2011,6,9,18,29.1,63.06,0,98.15,7.25
2011,6,9,19,28.23,69.06,0.01,98.2,6.38
2011,6,9,20,27.59,73.88,0,98.25,5.83
2011,6,9,21,27.08,77.62,0,98.27,5.37
2011,6,9,22,26.64,80.56,0,98.28,4.82
2011,6,9,23,26.27,82.81,0,98.24,4.3
2011,6,10,0,25.91,84.81,0,98.18,4.05
2011,6,10,1,25.59,86.38,0,98.13,3.82
2011,6,10,2,25.31,87.75,0,98.12,3.52
2011,6,10,3,25.04,89,0,98.12,3.33
2011,6,10,4,24.81,90,0,98.14,3.31
2011,6,10,5,24.72,90.25,0,98.18,3.31
2011,6,10,6,25.68,84.75,0,98.24,3.64
2011,6,10,7,27.76,72.75,0,98.3,6.11
2011,6,10,8,29.96,61.31,0,98.33,7.87
2011,6,10,9,31.94,51.75,0,98.31,8.75
2011,6,10,10,33.64,44.75,0,98.26,9.24
2011,6,10,11,34.87,40.31,0,98.17,9.72
2011,6,10,12,35.47,38.31,0,98.07,10.14
2011,6,10,13,35.52,38.19,0,98.01,10.38
2011,6,10,14,34.97,39.94,0,97.97,10.45
2011,6,10,15,33.94,42.81,0,97.98,10.28
2011,6,10,16,32.54,46.94,0,98.02,9.94
2011,6,10,17,31.14,51.81,0,98.1,9.38
2011,6,10,18,29.73,58.12,0,98.17,8.41
2011,6,10,19,28.8,63.44,0,98.22,7.35
2011,6,10,20,28.1,68,0,98.27,6.88
2011,6,10,21,27.53,71.94,0,98.29,6.33
2011,6,10,22,27.08,75,0,98.28,5.73
2011,6,10,23,26.69,77.25,0,98.22,5.36
2011,6,11,0,26.34,79,0,98.14,5.27
2011,6,11,1,26.03,80.44,0,98.08,5.19
2011,6,11,2,25.72,81.94,0,98.06,4.91
2011,6,11,3,25.42,83.31,0,98.09,4.64
2011,6,11,4,25.15,84.44,0,98.14,4.44
2011,6,11,5,24.96,85.12,0,98.2,4.14
2011,6,11,6,25.86,80,0,98.29,4.08
2011,6,11,7,27.45,71,0,98.35,6.12
2011,6,11,8,29.36,60.75,0,98.38,7.14
2011,6,11,9,31.64,50.81,0,98.36,7.43
2011,6,11,10,33.96,43.31,0,98.28,7.53
2011,6,11,11,35.58,39.25,0,98.17,7.89
2011,6,11,12,36.01,38.5,0,98.07,8.48
2011,6,11,13,35.79,39.31,0,97.99,9.18
2011,6,11,14,34.82,41.81,0,97.97,9.79
2011,6,11,15,33.95,43.75,0,97.97,10.07
2011,6,11,16,33.23,45.06,0,98.01,10.03
2011,6,11,17,32.04,48.38,0,98.09,9.51
2011,6,11,18,30.37,54.88,0,98.17,8.96
2011,6,11,19,29.4,60.12,0,98.26,8.44
2011,6,11,20,28.5,65.62,0,98.33,7.69
2011,6,11,21,27.7,70.88,0,98.37,7
2011,6,11,22,27.11,74.94,0,98.36,6.48
2011,6,11,23,26.66,77.75,0,98.3,5.95
2011,6,12,0,26.27,79.94,0,98.22,5.56
2011,6,12,1,25.93,81.62,0,98.15,5.28
2011,6,12,2,25.58,83.31,0,98.13,4.8
2011,6,12,3,25.25,84.88,0,98.13,4.35
2011,6,12,4,24.98,86,0,98.17,4.03
2011,6,12,5,24.87,86.38,0,98.22,3.64
2011,6,12,6,25.99,80.38,0,98.31,3.62
2011,6,12,7,27.75,70.88,0,98.39,5.5
2011,6,12,8,29.48,62.44,0,98.42,6.93
2011,6,12,9,31,55.81,0,98.42,7.7
2011,6,12,10,32.37,50.69,0,98.38,8.2
2011,6,12,11,33.65,46.31,0,98.3,8.67
2011,6,12,12,34.34,43.75,0,98.22,9.07
2011,6,12,13,34.33,43.19,0,98.17,9.33
2011,6,12,14,34.06,43.44,0,98.14,9.41
2011,6,12,15,33.38,44.94,0,98.15,9.41
2011,6,12,16,32.37,47.88,0,98.19,9.3
2011,6,12,17,31.01,52.81,0,98.26,8.93
2011,6,12,18,29.51,59.56,0,98.34,8.19
2011,6,12,19,28.53,65.12,0,98.41,7.63
2011,6,12,20,27.77,69.88,0,98.47,7.3
2011,6,12,21,27.17,73.5,0,98.5,6.9
2011,6,12,22,26.7,76.19,0,98.51,6.5
2011,6,12,23,26.33,78.31,0,98.46,6.19
2011,6,13,0,26.02,80,0,98.4,5.96
2011,6,13,1,25.81,81.06,0,98.34,5.79
2011,6,13,2,25.63,82,0,98.31,5.73
2011,6,13,3,25.47,82.88,0,98.3,5.66
2011,6,13,4,25.34,83.5,0,98.32,5.84
2011,6,13,5,25.46,82.56,0,98.37,6.98
2011,6,13,6,26.26,78.44,0,98.42,7.03
2011,6,13,7,27.76,70.94,0,98.47,8.44
2011,6,13,8,29.4,62.06,0,98.51,9.43
2011,6,13,9,31.03,53.56,0,98.5,10.03
2011,6,13,10,32.32,47.06,0,98.45,10.58
2011,6,13,11,33.15,43.25,0,98.38,11.11
2011,6,13,12,33.62,41.31,0.01,98.32,11.61
2011,6,13,13,33.51,41.31,0.03,98.26,11.96
2011,6,13,14,33.08,42.56,0.03,98.23,12.17
2011,6,13,15,32.28,44.94,0.01,98.25,12.29
2011,6,13,16,31.15,48.56,0,98.3,12.24
2011,6,13,17,29.77,53.31,0,98.39,11.79
2011,6,13,18,28.23,59.38,0,98.49,10.81
2011,6,13,19,27.08,64.31,0,98.57,9.98
2011,6,13,20,26.1,68.19,0,98.59,9.23
2011,6,13,21,25.28,71.44,0,98.59,7.88
2011,6,13,22,24.62,74.5,0,98.57,7.12
2011,6,13,23,24.21,76.81,0,98.53,6.93
2011,6,14,0,23.95,79.06,0,98.45,6.98
2011,6,14,1,23.71,81.62,0,98.36,7.05
2011,6,14,2,23.53,83.94,0,98.33,6.92
2011,6,14,3,23.49,85.19,0,98.31,6.66
2011,6,14,4,23.49,85.81,0,98.32,6.51
2011,6,14,5,23.66,85.12,0,98.35,6.34
2011,6,14,6,25,78.25,0,98.42,6.23
2011,6,14,7,26.98,66.5,0,98.47,8.27
2011,6,14,8,29.23,54.06,0,98.48,8.96
2011,6,14,9,31.43,44.94,0.01,98.45,9.19
2011,6,14,10,33.19,39.31,0.05,98.39,9.31
2011,6,14,11,33.93,37.94,0.05,98.32,9.38
2011,6,14,12,32.54,43.88,0.06,98.28,9.45
2011,6,14,13,31.03,52.31,0.04,98.26,9.78
2011,6,14,14,29.83,59.31,0.02,98.26,9.71
2011,6,14,15,28.9,63.5,0,98.29,8.71
2011,6,14,16,28.08,65.5,0,98.35,7.65
2011,6,14,17,27.17,68.25,0,98.47,7.14
2011,6,14,18,26.26,72.75,0,98.56,7.06
2011,6,14,19,25.71,74.69,0,98.64,7.39
2011,6,14,20,25.23,74.94,0,98.68,7.31
2011,6,14,21,24.73,76.75,0,98.73,7.14
2011,6,14,22,24.27,78.25,0,98.72,7.18
2011,6,14,23,23.87,78.56,0,98.66,6.74
2011,6,15,0,23.64,78.94,0,98.54,6
2011,6,15,1,23.6,79.44,0,98.47,5.87
2011,6,15,2,23.55,80,0,98.44,6.13
2011,6,15,3,23.44,80.38,0,98.42,6.43
2011,6,15,4,23.29,80.69,0,98.42,6.61
2011,6,15,5,23.26,81.75,0,98.44,6.6
2011,6,15,6,24.05,79.81,0,98.49,6.35
2011,6,15,7,25.6,73.62,0,98.55,7.7
2011,6,15,8,27.32,64.31,0,98.6,8.29
2011,6,15,9,29.01,55.31,0,98.61,8.45
2011,6,15,10,30.56,48.38,0,98.59,8.57
2011,6,15,11,31.56,44.5,0,98.53,8.62
2011,6,15,12,32.04,42.81,0,98.43,8.65
2011,6,15,13,32.26,42.19,0,98.31,8.85
2011,6,15,14,32.26,42.31,0,98.23,9.48
2011,6,15,15,31.95,43.19,0,98.21,10.33
2011,6,15,16,31.08,45.75,0,98.26,10.82
2011,6,15,17,29.62,50.56,0,98.34,10.38
2011,6,15,18,27.99,57.38,0,98.44,9.4
2011,6,15,19,27,62.75,0,98.55,8.38
2011,6,15,20,26.17,68,0,98.62,7
2011,6,15,21,25.62,71.94,0,98.62,6.67
2011,6,15,22,25.22,74.81,0,98.61,6.3
2011,6,15,23,24.87,77.06,0,98.56,6.29
2011,6,16,0,24.51,79.12,0,98.46,6.42
2011,6,16,1,24.1,81.31,0,98.38,6.37
2011,6,16,2,23.8,82.88,0,98.34,6.25
2011,6,16,3,23.6,83.62,0,98.35,5.96
2011,6,16,4,23.45,83.69,0,98.38,5.57
2011,6,16,5,23.4,83.38,0,98.43,5.22
2011,6,16,6,24.83,75.31,0,98.5,5.85
2011,6,16,7,27.04,62.75,0,98.55,8.1
2011,6,16,8,29.06,53.69,0,98.58,9.19
2011,6,16,9,30.96,46.44,0,98.57,9.89
2011,6,16,10,32.65,40.81,0,98.51,10.64
2011,6,16,11,33.76,37.75,0,98.41,11.33
2011,6,16,12,34.17,37.19,0.01,98.32,11.8
2011,6,16,13,34.12,37.75,0.02,98.25,12.12
2011,6,16,14,33.58,39.06,0.01,98.21,12.6
2011,6,16,15,32.73,41,0,98.21,13.27
2011,6,16,16,31.48,44.06,0,98.25,13.48
2011,6,16,17,29.76,49.31,0,98.33,12.7
2011,6,16,18,27.99,57.12,0,98.41,11.27
2011,6,16,19,26.9,64,0,98.49,10.53
2011,6,16,20,26.23,68.31,0,98.54,9.97
2011,6,16,21,25.76,69.75,0,98.55,9.39
2011,6,16,22,25.41,68.62,0,98.53,8.96
2011,6,16,23,24.98,66.31,0,98.47,8.37
2011,6,17,0,24.4,65.25,0,98.4,7.43
2011,6,17,1,23.8,66.06,0,98.34,6.2
2011,6,17,2,23.24,67.81,0,98.33,5.45
2011,6,17,3,22.74,70,0,98.33,4.82
2011,6,17,4,22.27,72.44,0,98.34,4.2
2011,6,17,5,22.06,73.44,0,98.37,3.43
2011,6,17,6,23.15,68.06,0,98.42,3.28
2011,6,17,7,25.37,60.69,0,98.47,5.47
2011,6,17,8,28.19,55.38,0.01,98.5,8.21
2011,6,17,9,30.6,46.94,0.13,98.48,10.01
2011,6,17,10,32.11,40.38,0.19,98.44,11.24
2011,6,17,11,32.92,37.81,0.25,98.36,12.08
2011,6,17,12,33.51,35.75,0.26,98.27,12.65
2011,6,17,13,33.9,33.5,0.21,98.17,13.03
2011,6,17,14,33.64,32.25,0.11,98.11,13.77
2011,6,17,15,32.68,32.75,0.04,98.11,14.25
2011,6,17,16,31.12,35.44,0,98.16,14.02
2011,6,17,17,29.12,41.25,0,98.25,13.24
2011,6,17,18,27.17,50.81,0,98.34,11.84
2011,6,17,19,26.01,59.62,0,98.39,10.84
2011,6,17,20,25.38,64.88,0,98.44,9.95
2011,6,17,21,25.01,66.88,0,98.46,8.99
2011,6,17,22,24.57,69,0,98.43,8.14
2011,6,17,23,24.18,71.12,0,98.35,8.18
2011,6,18,0,23.86,72.69,0,98.24,8.2
2011,6,18,1,23.62,72.75,0,98.17,7.86
2011,6,18,2,23.37,72.06,0,98.14,7.38
2011,6,18,3,23.05,71,0,98.16,7.03
2011,6,18,4,22.75,69.69,0,98.2,6.83
2011,6,18,5,22.63,67.88,0,98.24,6.87
2011,6,18,6,23.78,61.69,0,98.31,6.78
2011,6,18,7,26.09,52.62,0,98.36,7.9
2011,6,18,8,29.23,41.75,0.01,98.37,10.32
2011,6,18,9,32.05,32.94,0.01,98.32,12.3
2011,6,18,10,34.33,27.19,0.01,98.24,13.32
2011,6,18,11,35.85,24.38,0.01,98.13,13.64
2011,6,18,12,36.76,23.5,0.01,98.03,13.7
2011,6,18,13,37.04,24.06,0.01,97.93,13.83
2011,6,18,14,36.61,26.25,0.02,97.87,14.05
2011,6,18,15,35.48,30.31,0.01,97.86,13.94
2011,6,18,16,33.93,35.5,0.01,97.9,13.29
2011,6,18,17,31.89,42.38,0.01,97.96,11.95
2011,6,18,18,29.55,52.75,0,98.04,10.33
2011,6,18,19,28.06,62.5,0,98.11,9.1
2011,6,18,20,27.01,70.38,0,98.17,8.05
2011,6,18,21,26.38,75.44,0,98.2,7.52
2011,6,18,22,25.93,78.94,0,98.21,7.13
2011,6,18,23,25.55,81.56,0,98.16,6.83
2011,6,19,0,25.23,83.56,0,98.11,6.67
2011,6,19,1,24.9,85.38,0,98.06,6.53
2011,6,19,2,24.58,87.06,0,98.04,6.4
2011,6,19,3,24.27,88.44,0,98.05,6.44
2011,6,19,4,24.01,89.56,0.01,98.08,6.63
2011,6,19,5,23.89,89.56,0.01,98.12,6.79
2011,6,19,6,25.27,81.75,0.05,98.18,7.28
2011,6,19,7,27.72,68.5,0.28,98.22,9.65
2011,6,19,8,30.18,56.81,0,98.23,10.82
2011,6,19,9,32.48,47.62,0,98.2,11.15
2011,6,19,10,34.3,41.5,0,98.13,11.15
2011,6,19,11,35.47,38.25,0,98.04,11.19
2011,6,19,12,36.05,36.75,0,97.93,11.24
2011,6,19,13,36.12,36.56,0,97.84,11.25
2011,6,19,14,35.84,37.12,0,97.77,11.23
2011,6,19,15,35.08,38.62,0,97.76,11.01
2011,6,19,16,33.91,41.25,0,97.81,10.7
2011,6,19,17,32.32,45.81,0,97.89,10.31
2011,6,19,18,30.41,53,0,97.98,9.83
2011,6,19,19,28.99,60.19,0,98.07,9.25
2011,6,19,20,27.8,67.06,0,98.14,8.94
2011,6,19,21,26.96,72.06,0,98.18,8.83
2011,6,19,22,26.37,75.25,0,98.16,8.71
2011,6,19,23,25.86,77.56,0,98.1,8.25
2011,6,20,0,25.39,79.62,0,98.04,7.82
2011,6,20,1,24.93,81.56,0,97.99,7.37
2011,6,20,2,24.5,83.38,0,97.99,6.78
2011,6,20,3,24.1,85.12,0,98.02,6.34
2011,6,20,4,23.72,86.88,0,98.06,5.75
2011,6,20,5,23.45,88.12,0,98.11,5.31
2011,6,20,6,25.13,78.94,0,98.17,6.38
2011,6,20,7,27.95,64.5,0,98.22,9.06
2011,6,20,8,30.56,52.69,0,98.24,9.65
2011,6,20,9,33.01,43.81,0,98.22,9.68
2011,6,20,10,35.08,37.81,0,98.14,9.6
2011,6,20,11,36.54,34.25,0,98.05,9.58
2011,6,20,12,37.3,32.44,0,97.95,9.67
2011,6,20,13,37.2,32.69,0,97.88,9.9
2011,6,20,14,36.4,34.69,0,97.83,10.39
2011,6,20,15,35.28,37.69,0,97.84,10.87
2011,6,20,16,33.94,41.38,0,97.92,11.06
2011,6,20,17,32.4,46.12,0,98.02,10.85
2011,6,20,18,30.58,52.88,0,98.13,10.35
2011,6,20,19,29.27,59.19,0,98.25,9.76
2011,6,20,20,28.12,65.25,0,98.33,9.02
2011,6,20,21,27.26,70.19,0,98.37,8.6
2011,6,20,22,26.49,74.25,0,98.36,8.35
2011,6,20,23,25.8,77.62,0,98.29,8.34
2011,6,21,0,25.3,80.06,0,98.21,8.24
2011,6,21,1,24.95,81.56,0,98.15,8.02
2011,6,21,2,24.62,82.81,0,98.12,7.51
2011,6,21,3,24.25,84.31,0,98.14,6.99
2011,6,21,4,23.91,85.69,0,98.2,6.54
2011,6,21,5,23.7,86.56,0,98.27,6.09
2011,6,21,6,24.94,79.62,0,98.34,6.64
2011,6,21,7,27.23,67,0,98.39,9
2011,6,21,8,29.58,55.62,0,98.4,9.97
2011,6,21,9,31.84,46.69,0,98.35,10.23
2011,6,21,10,33.89,40.06,0,98.26,10.09
2011,6,21,11,35.48,35.56,0,98.14,9.82
2011,6,21,12,36.46,33,0,98.04,9.67
2011,6,21,13,36.75,32.06,0,97.95,9.65
2011,6,21,14,36.27,32.94,0,97.9,9.63
2011,6,21,15,35.33,35.19,0,97.91,9.62
2011,6,21,16,33.92,39,0,97.95,9.78
2011,6,21,17,32.27,44.31,0,98.04,10.04
2011,6,21,18,30.5,51.19,0,98.13,10.06
2011,6,21,19,29.32,56.94,0,98.22,9.89
2011,6,21,20,28.27,62.69,0,98.29,9.42
2011,6,21,21,27.37,68,0,98.32,8.95
2011,6,21,22,26.59,72.62,0,98.29,8.61
2011,6,21,23,26,75.75,0,98.24,8.16
2011,6,22,0,25.46,78.31,0,98.2,7.55
2011,6,22,1,25.03,80.44,0,98.14,7.41
2011,6,22,2,24.66,82.25,0,98.11,7.33
2011,6,22,3,24.26,84.31,0,98.11,7.13
2011,6,22,4,23.87,86.25,0,98.12,7.06
2011,6,22,5,23.67,87.19,0,98.15,6.86
2011,6,22,6,25.24,78.25,0,98.19,7.7
2011,6,22,7,28.05,63.12,0,98.23,9.48
2011,6,22,8,30.74,50.56,0,98.23,9.6
2011,6,22,9,33.08,42.06,0,98.2,9.39
