YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2011,6,4,20,26.35,86.75,1.01,98.95,6.5
2011,6,4,21,26.27,87.5,1.02,98.97,6.03
2011,6,4,22,26.25,87.38,0.93,98.96,5.93
2011,6,4,23,26.23,86.81,0.88,98.89,5.72
2011,6,5,0,26.12,86.81,0.83,98.8,5.37
2011,6,5,1,25.96,87.12,0.69,98.71,5.32
2011,6,5,2,25.87,87.31,0.6,98.65,5.35
2011,6,5,3,25.8,87.31,0.51,98.65,5.43
2011,6,5,4,25.76,87.44,0.51,98.68,5.43
2011,6,5,5,25.73,87.56,0.59,98.75,5.52
2011,6,5,6,26.51,85.81,0.7,98.83,5.76
2011,6,5,7,27.36,82.38,0.89,98.9,5.94
2011,6,5,8,28.27,77.5,2.18,98.95,6.42
2011,6,5,9,28.85,74.31,2.8,98.97,6.74
2011,6,5,10,29.15,73,3.42,98.96,6.81
2011,6,5,11,29.32,72.44,3.1,98.92,6.84
2011,6,5,12,29.42,72.25,2.66,98.86,6.89
2011,6,5,13,29.41,72.44,2.3,98.8,6.95
2011,6,5,14,29.22,73.38,2.09,98.75,6.99
2011,6,5,15,28.87,75.25,2.23,98.73,6.83
2011,6,5,16,28.37,78.69,2.28,98.74,6.24
2011,6,5,17,27.69,83.81,2.1,98.78,5.71
2011,6,5,18,27.01,88.31,2.14,98.83,5.51
2011,6,5,19,26.83,89.75,1.97,98.9,5.64
2011,6,5,20,26.8,90.5,1.7,98.95,5.82
2011,6,5,21,26.8,91.31,1.57,98.95,5.82
2011,6,5,22,26.82,91.88,1.5,98.92,5.93
2011,6,5,23,26.8,92.25,1.67,98.85,5.91
2011,6,6,0,26.77,92.38,1.77,98.76,6.08
2011,6,6,1,26.74,92.5,1.72,98.69,6.19
2011,6,6,2,26.7,92.56,1.77,98.65,6.23
2011,6,6,3,26.68,92.38,1.71,98.66,6.4
2011,6,6,4,26.63,92.25,1.7,98.71,6.2
2011,6,6,5,26.55,92.31,1.66,98.77,6.01
2011,6,6,6,26.72,91.94,1.54,98.85,5.6
2011,6,6,7,27.01,91,1.7,98.93,5.42
2011,6,6,8,27.21,90.25,3.91,98.98,5.72
2011,6,6,9,27.33,88.44,4.08,99.01,6.21
2011,6,6,10,27.54,86.56,4.06,99.01,6.39
2011,6,6,11,27.67,85.44,3.67,98.96,6.47
2011,6,6,12,27.65,84.81,3.63,98.89,6.54
2011,6,6,13,27.5,85.12,3.29,98.83,6.79
2011,6,6,14,27.3,85.88,3.73,98.79,6.94
2011,6,6,15,27.03,86.81,4.47,98.79,6.73
2011,6,6,16,26.74,88.5,4.92,98.81,6.07
2011,6,6,17,26.43,90.38,5.38,98.86,5.6
2011,6,6,18,26.07,92.19,5.56,98.92,5.28
2011,6,6,19,25.97,92.94,5.26,99,4.98
2011,6,6,20,25.94,93.31,4.13,99.06,4.62
2011,6,6,21,25.9,93.62,2.55,99.09,4.36
2011,6,6,22,25.84,93.94,1.56,99.07,4.3
2011,6,6,23,25.79,94.12,1.12,99.01,4.43
2011,6,7,0,25.74,94.06,0.92,98.94,4.51
2011,6,7,1,25.68,93.75,1.13,98.87,4.47
2011,6,7,2,25.58,93.12,1.67,98.84,4.46
2011,6,7,3,25.41,92.88,2.39,98.84,4.46
2011,6,7,4,25.23,92.75,3.19,98.87,4.61
2011,6,7,5,25.12,92.19,2.95,98.92,5.04
2011,6,7,6,25.62,90.19,2.37,98.97,5.19
2011,6,7,7,26.22,86.94,2.04,99,5.11
2011,6,7,8,26.89,81.12,0.73,99.02,5.37
2011,6,7,9,27.55,75.38,0.8,99.07,5.37
2011,6,7,10,27.95,74.19,0.84,99.09,5.37
2011,6,7,11,28.15,74.19,1.03,99.06,5.51
2011,6,7,12,28.18,74.12,1.05,99,5.59
2011,6,7,13,28.07,74.12,0.86,98.93,5.45
2011,6,7,14,27.81,74.31,0.88,98.89,5.15
2011,6,7,15,27.48,75.5,0.92,98.85,4.62
2011,6,7,16,27.13,78,0.97,98.85,4.07
2011,6,7,17,26.65,82.88,0.99,98.88,3.76
2011,6,7,18,25.95,88.62,1.03,98.91,4.07
2011,6,7,19,25.62,90.44,1.13,98.96,4.48
2011,6,7,20,25.58,91.12,1.16,99.01,4.62
2011,6,7,21,25.62,91.25,1.34,99.03,4.58
2011,6,7,22,25.65,91.12,1.28,99.03,4.35
2011,6,7,23,25.66,91,1.35,98.98,4.53
2011,6,8,0,25.69,91.06,1.65,98.9,4.88
2011,6,8,1,25.7,91.44,1.78,98.83,5.27
2011,6,8,2,25.71,91.38,2.02,98.8,5.4
2011,6,8,3,25.69,91.06,2.32,98.8,5.43
2011,6,8,4,25.68,90.69,2.36,98.84,5.38
2011,6,8,5,25.57,90.75,2.18,98.89,5.07
2011,6,8,6,26.15,89.88,1.9,98.95,4.64
2011,6,8,7,26.86,87.38,1.91,99.01,4.26
2011,6,8,8,27.55,82.75,0.44,99.06,4.52
2011,6,8,9,28.15,78.12,0.37,99.07,4.83
2011,6,8,10,28.51,75.44,0.34,99.04,5.16
2011,6,8,11,28.7,74.06,0.3,98.98,5.51
2011,6,8,12,28.7,73.62,0.26,98.9,5.87
2011,6,8,13,28.61,73.88,0.26,98.83,6.19
2011,6,8,14,28.37,75,0.23,98.78,6.41
2011,6,8,15,28.01,76.75,0.22,98.76,6.36
2011,6,8,16,27.51,80.19,0.21,98.78,5.92
2011,6,8,17,26.92,84.75,0.19,98.82,5.4
2011,6,8,18,26.35,88.75,0.18,98.87,5.45
2011,6,8,19,26.14,90.38,0.17,98.92,5.36
2011,6,8,20,26.08,91.31,0.17,98.95,5.08
2011,6,8,21,26.08,91.81,0.17,98.94,4.88
2011,6,8,22,26.07,92.25,0.19,98.9,4.72
2011,6,8,23,26.05,92.44,0.2,98.81,4.59
2011,6,9,0,26.04,92.5,0.21,98.73,4.61
2011,6,9,1,26.05,92.56,0.21,98.66,4.62
2011,6,9,2,26.05,92.88,0.22,98.64,4.87
2011,6,9,3,26.08,93.06,0.22,98.63,5.35
2011,6,9,4,26.19,92.88,0.23,98.64,5.8
2011,6,9,5,26.28,92.44,0.2,98.68,5.9
2011,6,9,6,26.75,91,0.2,98.76,6.02
2011,6,9,7,27.34,88.81,0.22,98.84,6.05
2011,6,9,8,27.93,85.25,0.96,98.91,6.89
2011,6,9,9,28.32,81.44,1.08,98.95,7.26
2011,6,9,10,28.74,78.06,1.14,98.93,7.47
2011,6,9,11,28.94,76.31,1.25,98.88,7.6
2011,6,9,12,28.99,75.69,1.44,98.82,7.69
2011,6,9,13,28.88,75.81,1.42,98.77,7.75
2011,6,9,14,28.65,76.69,1.43,98.73,7.85
2011,6,9,15,28.3,78.56,1.48,98.7,7.74
2011,6,9,16,27.83,82.12,1.5,98.71,7.18
2011,6,9,17,27.23,86.62,1.53,98.75,6.62
2011,6,9,18,26.74,89.62,1.42,98.79,6.59
2011,6,9,19,26.61,90.5,1.22,98.85,6.54
2011,6,9,20,26.56,90.88,1.07,98.91,6.49
2011,6,9,21,26.53,91.19,0.86,98.95,6.19
2011,6,9,22,26.48,91.38,0.7,98.94,6.3
2011,6,9,23,26.46,91.5,0.68,98.89,6.45
2011,6,10,0,26.41,91.81,0.76,98.81,6.44
2011,6,10,1,26.39,92,0.83,98.75,6.45
2011,6,10,2,26.39,92.06,1.02,98.71,6.56
2011,6,10,3,26.38,91.81,1.13,98.71,6.62
2011,6,10,4,26.34,91.56,1.08,98.73,6.69
2011,6,10,5,26.28,90.81,0.03,98.78,6.81
2011,6,10,6,26.6,88.94,0.03,98.86,6.86
2011,6,10,7,27.16,85.44,0.04,98.92,6.99
2011,6,10,8,27.8,81.44,0.05,98.98,7.45
2011,6,10,9,28.27,78.38,0.05,99.01,7.76
2011,6,10,10,28.65,76.56,0.06,99,7.91
2011,6,10,11,28.91,75.5,0.08,98.94,8.09
2011,6,10,12,28.92,75.88,0.08,98.87,8.21
2011,6,10,13,28.91,76.25,0.08,98.8,8.33
2011,6,10,14,28.8,76.94,0.07,98.75,8.32
2011,6,10,15,28.49,79.06,0.08,98.74,7.85
2011,6,10,16,28.02,82.19,0.07,98.75,7.11
2011,6,10,17,27.58,85.38,0.06,98.81,6.34
2011,6,10,18,27.14,87.75,0.05,98.87,6.14
2011,6,10,19,26.96,88.62,0.04,98.93,5.84
2011,6,10,20,26.9,88.5,0.04,98.97,6.03
2011,6,10,21,26.81,88.69,0.02,98.98,5.98
2011,6,10,22,26.7,88.94,0.02,98.96,5.92
2011,6,10,23,26.56,89.31,0.02,98.9,6.01
2011,6,11,0,26.47,89.25,0.02,98.81,6
2011,6,11,1,26.34,89.56,0.03,98.74,5.94
2011,6,11,2,26.25,89.62,0.03,98.7,5.77
2011,6,11,3,26.15,90.06,0.03,98.69,5.54
2011,6,11,4,26.11,90.19,0.03,98.72,5.62
2011,6,11,5,26.08,90.31,0.03,98.77,5.73
2011,6,11,6,26.62,88.56,0.03,98.86,5.57
2011,6,11,7,27.42,84.88,0.03,98.95,6
2011,6,11,8,28.17,80.94,0.03,99.01,6.91
2011,6,11,9,28.8,77.88,0.04,99.04,7.44
2011,6,11,10,29.24,75.31,0.03,99.02,7.75
2011,6,11,11,29.43,73.88,0.04,98.98,7.79
2011,6,11,12,29.47,73.12,0.05,98.92,7.57
2011,6,11,13,29.37,73.06,0.05,98.87,7.19
2011,6,11,14,29.13,73.88,0.05,98.83,6.87
2011,6,11,15,28.76,75.88,0.05,98.81,6.48
2011,6,11,16,28.32,78.88,0.05,98.83,5.84
2011,6,11,17,27.71,84.06,0.05,98.88,4.99
2011,6,11,18,27.12,88.62,0.04,98.95,4.64
2011,6,11,19,26.92,90.19,0.04,99.02,4.46
2011,6,11,20,26.86,90.62,0.04,99.06,4.25
2011,6,11,21,26.76,91.12,0.04,99.06,4.11
2011,6,11,22,26.59,91.88,0.05,99.03,4.14
2011,6,11,23,26.41,92.31,0.05,98.96,4.39
2011,6,12,0,26.27,92.25,0.05,98.86,4.71
2011,6,12,1,26.18,92.06,0.05,98.78,4.97
2011,6,12,2,26.16,91.69,0.04,98.75,5.22
2011,6,12,3,26.19,91.12,0.04,98.75,5.27
2011,6,12,4,26.17,90.88,0.04,98.78,5.28
2011,6,12,5,26.19,90.75,0.03,98.84,5.34
2011,6,12,6,26.62,89.44,0.02,98.93,5.25
2011,6,12,7,27.26,86.5,0.02,99.01,5.33
2011,6,12,8,27.82,82.94,0.02,99.08,6.22
2011,6,12,9,28.23,80.25,0.02,99.11,6.94
2011,6,12,10,28.55,78.31,0.02,99.1,7.44
2011,6,12,11,28.71,77.19,0.03,99.05,7.73
2011,6,12,12,28.73,76.94,0.03,99,7.83
2011,6,12,13,28.55,77.94,0.04,98.95,7.7
2011,6,12,14,28.33,79.06,0.04,98.92,7.37
2011,6,12,15,28.04,80.88,0.04,98.92,6.82
2011,6,12,16,27.65,83.5,0.05,98.94,6.1
2011,6,12,17,27.25,86.38,0.05,99.01,5.59
2011,6,12,18,26.89,88.44,0.05,99.07,5.39
2011,6,12,19,26.75,89.06,0.05,99.13,5.18
2011,6,12,20,26.68,89.38,0.04,99.17,4.97
2011,6,12,21,26.61,89.56,0.04,99.2,5.06
2011,6,12,22,26.55,89.81,0.03,99.19,5.23
2011,6,12,23,26.5,90.19,0.03,99.13,5.53
2011,6,13,0,26.46,90.62,0.03,99.06,5.82
2011,6,13,1,26.44,91.06,0.03,99,5.98
2011,6,13,2,26.44,91.31,0.03,98.97,6.02
2011,6,13,3,26.48,91.31,0.03,98.97,6.11
2011,6,13,4,26.47,91.56,0.02,98.99,6.12
2011,6,13,5,26.46,91.62,0.02,99.02,6.2
2011,6,13,6,26.73,90.62,0.02,99.07,6.2
2011,6,13,7,27.13,88.88,0.02,99.14,6.13
2011,6,13,8,27.55,86.69,0.69,99.21,6.49
2011,6,13,9,27.9,84.19,0.74,99.22,6.99
2011,6,13,10,28.29,81.38,0.71,99.21,7.27
2011,6,13,11,28.52,79.88,0.83,99.15,7.26
2011,6,13,12,28.68,79.12,1.06,99.09,7.15
2011,6,13,13,28.73,78.69,1.26,99.02,7.1
2011,6,13,14,28.58,79.38,1.38,98.99,7.18
2011,6,13,15,28.31,81.06,1.5,98.99,7.18
2011,6,13,16,27.89,84.56,1.5,99.03,6.84
2011,6,13,17,27.35,89,1.44,99.07,6.46
2011,6,13,18,26.94,91.25,1.41,99.13,7.03
2011,6,13,19,26.81,91.88,1.37,99.18,7.48
2011,6,13,20,26.76,91.94,1.42,99.21,7.72
2011,6,13,21,26.67,92.06,1.53,99.22,7.69
2011,6,13,22,26.55,92.38,1.65,99.2,7.34
2011,6,13,23,26.41,92.69,1.69,99.16,7.14
2011,6,14,0,26.33,92.81,1.63,99.11,7.03
2011,6,14,1,26.26,93,1.38,99.03,6.77
2011,6,14,2,26.22,93.44,0.96,98.98,6.44
2011,6,14,3,26.18,93.94,0.82,98.95,6.1
2011,6,14,4,26.15,94.25,0.76,98.95,6
2011,6,14,5,26.16,94.19,0.81,99,6.38
2011,6,14,6,26.36,93.69,0.83,99.09,6.3
2011,6,14,7,26.65,91.69,1.04,99.17,6.26
2011,6,14,8,26.99,86.81,0.93,99.24,6.33
2011,6,14,9,27.29,80.31,1.13,99.28,6.27
2011,6,14,10,27.48,75.69,1.38,99.29,6.24
2011,6,14,11,27.49,73.5,1.57,99.26,6.35
2011,6,14,12,27.41,72.44,1.71,99.22,6.5
2011,6,14,13,27.19,72.75,1.7,99.15,6.61
2011,6,14,14,26.88,73.62,1.57,99.1,6.74
2011,6,14,15,26.54,75.31,1.35,99.09,6.86
2011,6,14,16,26.1,77.81,1.13,99.11,6.8
2011,6,14,17,25.53,81.31,1.02,99.17,6.6
2011,6,14,18,24.8,85.38,0.99,99.24,6.3
2011,6,14,19,24.44,87.31,1.07,99.32,6.15
2011,6,14,20,24.26,88.31,1.09,99.37,5.56
2011,6,14,21,24.15,89.12,1.14,99.4,4.84
2011,6,14,22,24.08,89.94,1.26,99.4,4.38
2011,6,14,23,24.04,90.81,1.39,99.35,4.45
2011,6,15,0,24.01,91.88,1.37,99.27,4.92
2011,6,15,1,24.08,92.62,1.28,99.19,5.29
2011,6,15,2,24.15,93,1.23,99.14,5.31
2011,6,15,3,24.22,92.88,1.19,99.1,5.35
2011,6,15,4,24.29,92.5,1.22,99.08,5.48
2011,6,15,5,24.4,92.12,1.4,99.09,5.86
2011,6,15,6,24.76,91.69,1.41,99.12,6.03
2011,6,15,7,25.35,90.5,1.45,99.16,6.23
2011,6,15,8,25.98,89,1.46,99.21,6.12
2011,6,15,9,26.47,87,1.19,99.25,6.18
2011,6,15,10,26.78,85.06,1.05,99.27,6.09
2011,6,15,11,27,83.38,0.92,99.25,5.68
2011,6,15,12,27.1,82.06,0.81,99.21,5.46
2011,6,15,13,27.16,81.25,0.72,99.17,5.48
2011,6,15,14,27.01,80.69,0.64,99.15,5.78
2011,6,15,15,26.56,82.25,0.6,99.13,5.8
2011,6,15,16,26.04,85.44,0.62,99.14,5.95
2011,6,15,17,25.49,88.38,0.65,99.16,6.08
2011,6,15,18,24.98,90.12,0.76,99.21,5.83
2011,6,15,19,24.72,90.31,0.96,99.26,5.13
2011,6,15,20,24.59,89.94,1.17,99.31,4.84
2011,6,15,21,24.52,89.44,1.33,99.33,4.93
2011,6,15,22,24.45,88.69,1.64,99.35,5.16
2011,6,15,23,24.37,88.31,1.97,99.3,5.33
2011,6,16,0,24.26,88.5,2.13,99.23,5.32
2011,6,16,1,24.15,88.81,2.21,99.16,5.14
2011,6,16,2,24.04,89.19,2,99.1,4.74
2011,6,16,3,23.94,89.56,1.77,99.07,4.39
2011,6,16,4,23.95,89.75,1.49,99.08,4.23
2011,6,16,5,24.01,89.56,1.18,99.14,4.04
2011,6,16,6,24.71,88.62,1.05,99.2,3.96
2011,6,16,7,25.55,86.25,1.04,99.25,4.01
2011,6,16,8,26.45,82.62,1.03,99.3,5.07
2011,6,16,9,27.24,79.38,0.95,99.32,6.1
2011,6,16,10,27.58,78.81,0.95,99.3,6.68
2011,6,16,11,27.7,78.69,0.85,99.23,7.43
2011,6,16,12,27.65,79.69,0.82,99.16,8.01
2011,6,16,13,27.56,80.06,0.83,99.13,8.14
2011,6,16,14,27.51,78.94,1.04,99.12,7.4
2011,6,16,15,27.36,77.81,1.28,99.1,6.13
2011,6,16,16,27.05,78.62,1.38,99.11,5.18
2011,6,16,17,26.48,82.88,1.34,99.14,5.01
2011,6,16,18,25.74,87,1.37,99.18,5.36
2011,6,16,19,25.47,88.31,1.43,99.24,5.7
2011,6,16,20,25.37,88.94,1.33,99.26,5.44
2011,6,16,21,25.22,89.62,1.38,99.24,4.92
2011,6,16,22,25.05,90.38,1.45,99.2,4.78
2011,6,16,23,24.98,90.94,1.5,99.13,5.07
2011,6,17,0,25.01,91.44,1.59,99.03,5.57
2011,6,17,1,25.17,91.44,1.65,98.95,6.11
2011,6,17,2,25.32,91.12,1.63,98.9,6.47
2011,6,17,3,25.32,90.38,1.46,98.9,6.73
2011,6,17,4,25.26,89.5,1.26,98.93,7.04
2011,6,17,5,25.2,86.56,1.08,98.98,6.9
2011,6,17,6,25.5,84.69,1.12,99.03,6.07
2011,6,17,7,26.19,82,1.29,99.09,5.68
2011,6,17,8,26.96,80,0.63,99.13,5.83
2011,6,17,9,27.74,77,0.73,99.15,6.84
2011,6,17,10,28.3,75.06,0.83,99.14,7.35
2011,6,17,11,28.58,73.94,0.95,99.09,7.6
2011,6,17,12,28.52,74.62,1.02,99.03,7.75
2011,6,17,13,28.37,75.62,1.05,98.98,7.83
2011,6,17,14,28.14,76.19,0.98,98.95,8.07
2011,6,17,15,27.79,76.06,0.95,98.94,8.37
2011,6,17,16,27.3,76.81,0.93,98.96,8.38
2011,6,17,17,26.64,79.5,0.87,98.98,8.07
2011,6,17,18,25.92,83.44,0.85,99.03,7.73
2011,6,17,19,25.58,86.31,0.82,99.09,6.9
2011,6,17,20,25.4,87.88,0.84,99.15,6.19
2011,6,17,21,25.24,88.88,0.82,99.17,5.78
2011,6,17,22,25.16,89.62,0.76,99.14,5.85
2011,6,17,23,25.1,90.38,0.67,99.07,6.22
2011,6,18,0,25.05,91.5,0.59,99,6.57
2011,6,18,1,25.01,92.5,0.53,98.94,6.78
2011,6,18,2,24.97,92.81,0.5,98.92,6.44
2011,6,18,3,24.85,91.94,0.56,98.92,5.57
2011,6,18,4,24.76,91.5,0.73,98.93,4.38
2011,6,18,5,24.9,91.38,0.84,98.95,3.32
2011,6,18,6,25.37,91.25,0.92,99.01,2.53
2011,6,18,7,26.03,91.25,0.97,99.06,2.81
2011,6,18,8,26.55,90.25,1.42,99.1,3.56
2011,6,18,9,27.05,89.31,1.36,99.09,4.61
2011,6,18,10,27.48,87.69,1.36,99.06,6.09
2011,6,18,11,27.69,86.38,1.23,99.02,6.98
2011,6,18,12,27.73,85.88,1.2,98.96,7.43
2011,6,18,13,27.69,86.19,1.19,98.91,7.68
2011,6,18,14,27.56,86.56,1.17,98.87,7.7
2011,6,18,15,27.33,87.31,0.98,98.85,7.45
2011,6,18,16,27.02,88.69,0.82,98.84,7.13
2011,6,18,17,26.7,90.19,0.64,98.87,6.82
2011,6,18,18,26.37,91.06,0.6,98.9,6.85
2011,6,18,19,26.2,91.31,0.65,98.95,6.53
2011,6,18,20,26.06,91.44,0.61,98.99,6.2
2011,6,18,21,25.96,91.31,0.55,98.99,6.14
2011,6,18,22,25.85,91.81,0.51,98.97,6.18
2011,6,18,23,25.76,92.25,0.43,98.92,6.15
2011,6,19,0,25.69,92.56,0.5,98.85,6.29
2011,6,19,1,25.62,92.44,0.44,98.79,6.44
2011,6,19,2,25.53,92.38,0.55,98.76,6.49
2011,6,19,3,25.43,92.56,0.77,98.76,6.49
2011,6,19,4,25.33,92.88,0.84,98.79,6.41
2011,6,19,5,25.31,92.75,0.97,98.83,6.4
2011,6,19,6,25.82,91.31,0.74,98.88,6.41
2011,6,19,7,26.48,88.44,0.95,98.94,6.61
2011,6,19,8,27.26,83.88,0.2,98.99,7.24
2011,6,19,9,27.89,80.31,0.21,99.01,7.62
2011,6,19,10,28.25,78.88,0.28,98.99,7.93
2011,6,19,11,28.42,78.25,0.26,98.93,8.25
2011,6,19,12,28.48,77.88,0.28,98.85,8.62
2011,6,19,13,28.47,77.56,0.28,98.78,8.82
2011,6,19,14,28.25,78.25,0.23,98.72,8.75
2011,6,19,15,27.9,79.44,0.17,98.69,8.43
2011,6,19,16,27.46,81.31,0.1,98.71,7.66
2011,6,19,17,26.83,85.06,0.06,98.75,6.57
2011,6,19,18,26.1,89.06,0.04,98.81,6.07
2011,6,19,19,25.76,90.38,0.02,98.88,5.71
2011,6,19,20,25.6,90.75,0.02,98.92,5.45
2011,6,19,21,25.52,90.56,0.02,98.94,5.44
2011,6,19,22,25.44,90.5,0.03,98.93,5.29
2011,6,19,23,25.37,90.06,0.04,98.89,5.26
2011,6,20,0,25.31,89.75,0.07,98.82,5.23
2011,6,20,1,25.21,89.88,0.13,98.75,5.26
2011,6,20,2,25.11,90.44,0.15,98.72,5.33
2011,6,20,3,25.02,91,0.14,98.73,5.43
2011,6,20,4,25,91.31,0.11,98.78,5.5
2011,6,20,5,25.03,91.31,0.12,98.84,5.73
2011,6,20,6,25.68,89.31,0.1,98.91,5.86
2011,6,20,7,26.48,85.62,0.11,98.98,6.14
2011,6,20,8,27.28,81,0.1,99.03,6.83
2011,6,20,9,27.94,77.56,0.11,99.05,7.18
2011,6,20,10,28.4,75.12,0.12,99.02,7.25
2011,6,20,11,28.65,73.94,0.13,98.98,7.23
2011,6,20,12,28.73,73.56,0.14,98.94,7.2
2011,6,20,13,28.67,73.62,0.15,98.9,7.14
2011,6,20,14,28.47,74.44,0.14,98.87,7.13
2011,6,20,15,28.11,75.88,0.15,98.86,7.08
2011,6,20,16,27.6,78.56,0.15,98.88,6.65
2011,6,20,17,26.88,83.19,0.13,98.9,6.12
2011,6,20,18,26.12,87.56,0.12,98.94,6.04
2011,6,20,19,25.83,88.94,0.12,99,5.79
2011,6,20,20,25.7,89.62,0.1,99.06,5.45
2011,6,20,21,25.62,89.88,0.11,99.1,5.41
2011,6,20,22,25.43,90.69,0.1,99.12,5.27
2011,6,20,23,25.26,91.25,0.17,99.09,5.46
2011,6,21,0,25.17,91.38,0.27,99.01,5.6
2011,6,21,1,25.03,91.5,0.19,98.95,5.56
2011,6,21,2,24.88,91.69,0.11,98.91,5.65
2011,6,21,3,24.78,91.56,0.05,98.9,5.71
2011,6,21,4,24.66,91.5,0.06,98.92,5.7
2011,6,21,5,24.56,91.62,0.04,98.98,5.57
2011,6,21,6,25.33,89.31,0.04,99.07,5.31
