YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS50M,WD50M
2011,2,9,4,11.58,71.25,0,8.42,295.28
2011,2,9,5,10.82,73.25,0,7.92,294.54
2011,2,9,6,11.15,70.5,0,7.15,293.17
2011,2,9,7,13.64,60,0,5.21,284.06
2011,2,9,8,17.98,44.69,0,5.48,282.25
2011,2,9,9,22.33,29.12,0,6.53,284.9
2011,2,9,10,24.76,23.62,0,6.28,277.15
2011,2,9,11,26.49,20.5,0,6.44,271.11
2011,2,9,12,27.51,18.06,0,6.98,268.78
2011,2,9,13,27.74,15.94,0,7.64,269.88
2011,2,9,14,27.21,14.88,0,8.09,273.32
2011,2,9,15,25.81,16.44,0,7.88,276.37
2011,2,9,16,21.09,28.19,0,7.64,277.1
2011,2,9,17,17.17,34.75,0,8.57,278.91
2011,2,9,18,16.31,35.5,0,9.38,282.11
2011,2,9,19,15.48,37.44,0,9.72,285
2011,2,9,20,14.68,40.19,0,9.75,287.93
2011,2,9,21,13.69,44.31,0,9.41,290.56
2011,2,9,22,12.79,48.31,0,9.08,291.07
2011,2,9,23,11.89,52.12,0,8.67,290.36
2011,2,10,0,11.09,55.31,0,8.37,290.36
2011,2,10,1,10.42,58.12,0,8.18,289.77
2011,2,10,2,9.73,60.94,0,7.89,289.73
2011,2,10,3,9.01,64.19,0,7.52,291.26
2011,2,10,4,8.27,68.06,0,6.98,291.25
2011,2,10,5,7.57,71.94,0,6.53,289.28
2011,2,10,6,8.65,67.62,0,6.14,283.75
2011,2,10,7,11.5,57.19,0,4.31,275.41
2011,2,10,8,15.51,45.81,0,3.06,271.17
2011,2,10,9,20.87,29.75,0,4.58,284.94
2011,2,10,10,24.07,22,0,5.36,279.98
2011,2,10,11,25.9,18.75,0,5.98,278.19
2011,2,10,12,26.9,17.25,0,6.35,277.85
2011,2,10,13,27.14,16.69,0,6.43,279.37
2011,2,10,14,26.75,16.81,0,6.46,283.21
2011,2,10,15,25.53,19.12,0,6.38,286.28
2011,2,10,16,20.81,33.62,0,6.4,288.43
2011,2,10,17,17.16,39.5,0,6.95,290.82
2011,2,10,18,16.16,41.19,0,7.19,295.09
2011,2,10,19,15.33,43.25,0,7.19,299.82
2011,2,10,20,14.52,45.81,0,6.93,302.29
2011,2,10,21,13.76,48.31,0,6.83,302.29
2011,2,10,22,12.99,50.88,0,6.71,303.02
2011,2,10,23,12.24,53.31,0,6.43,305.35
2011,2,11,0,11.56,55.5,0,6.11,308.82
2011,2,11,1,10.95,57.31,0,5.81,310.26
2011,2,11,2,10.4,58.88,0,5.73,307.46
2011,2,11,3,9.87,60.44,0,5.81,302.54
2011,2,11,4,9.37,62.38,0,5.95,297.34
2011,2,11,5,8.87,64.75,0,6.06,292.53
2011,2,11,6,10.14,61.31,0,6.04,288.25
2011,2,11,7,13.41,50.94,0,4.56,281.25
2011,2,11,8,16.89,43.12,0,3.39,264.45
2011,2,11,9,22.31,27.06,0,5.52,273.65
2011,2,11,10,25.3,20.25,0,6,275.23
2011,2,11,11,26.76,17.44,0,6.1,277.21
2011,2,11,12,27.67,15.56,0,6.32,281.7
2011,2,11,13,27.94,14.69,0,6.62,287.52
2011,2,11,14,27.52,14.88,0,7.11,293.04
2011,2,11,15,26.12,17.75,0,7.22,296.07
2011,2,11,16,21.33,31.06,0,7.03,295
2011,2,11,17,17.76,36.94,0,7.74,292.42
2011,2,11,18,16.87,37.88,0,8.51,290.65
2011,2,11,19,16.04,39.75,0,8.81,289.32
2011,2,11,20,15.12,42.75,0,8.65,288.6
2011,2,11,21,14.23,46.12,0,8.4,287.14
2011,2,11,22,13.35,49.81,0,8.07,286.7
2011,2,11,23,12.54,53.44,0,7.77,287.49
2011,2,12,0,11.75,57.19,0,7.35,288.09
2011,2,12,1,11.07,60.25,0,7.06,290.14
2011,2,12,2,10.49,62.75,0,6.82,293.42
2011,2,12,3,9.92,65.44,0,6.43,295.57
2011,2,12,4,9.38,68.12,0,5.98,293.22
2011,2,12,5,8.93,70.5,0,5.75,284.07
2011,2,12,6,10.33,65,0,5.6,271.12
2011,2,12,7,13.17,54.81,0,4.1,259.14
2011,2,12,8,16.65,44.75,0,2.92,252.1
2011,2,12,9,20.92,31.12,0,3.64,268.89
2011,2,12,10,24.65,21.5,0,4.74,282.37
2011,2,12,11,26.7,18.06,0,5.24,286.9
2011,2,12,12,28.01,16.5,0,5.63,290.9
2011,2,12,13,28.6,16.06,0,6.02,294.37
2011,2,12,14,28.53,16.69,0,6.53,296.9
2011,2,12,15,27.32,20.75,0,6.68,298.81
2011,2,12,16,22.55,35.12,0,6.84,299.87
2011,2,12,17,19.29,40.44,0,7.5,299.5
2011,2,12,18,18.39,42.75,0,7.84,299.09
2011,2,12,19,17.53,45.69,0,7.75,297.8
2011,2,12,20,16.73,48.69,0,7.59,294.96
2011,2,12,21,16.01,51.44,0,7.52,291.02
2011,2,12,22,15.38,54,0,7.47,288.55
2011,2,12,23,14.66,57,0,7.27,291.3
2011,2,13,0,13.91,60.19,0,6.84,298.97
2011,2,13,1,13.2,63.62,0,6.21,309.64
2011,2,13,2,12.73,66.12,0,5.41,320.75
2011,2,13,3,12.4,66.88,0,4.19,330.61
2011,2,13,4,12.71,64.31,0,2.68,336.49
2011,2,13,5,13.2,61.31,0,1.36,339.48
2011,2,13,6,13.77,60.44,0,0.51,7.02
2011,2,13,7,15.55,54.44,0,0.51,73.22
2011,2,13,8,18.74,45.44,0,0.77,88.83
2011,2,13,9,22.39,36.31,0,0.41,13.24
2011,2,13,10,25.8,28.69,0,2.17,317.92
2011,2,13,11,28.97,22.44,0,4.33,309.95
2011,2,13,12,30.52,20.19,0,4.84,305.87
2011,2,13,13,31.21,19.56,0,5.21,299.14
2011,2,13,14,31.05,20.12,0,5.58,292.8
2011,2,13,15,29.55,25.69,0,5.56,285.89
2011,2,13,16,24.93,40.25,0,5.66,280.1
2011,2,13,17,22.01,44.06,0,5.58,281.14
2011,2,13,18,21.12,45.88,0,5.17,287.67
2011,2,13,19,20.68,46.31,0,4.3,299.36
2011,2,13,20,20.63,45.56,0,3.23,320.6
2011,2,13,21,20.19,46.44,0,2.57,357.22
2011,2,13,22,19.04,49.5,0,2.68,42.05
2011,2,13,23,17.28,54.5,0,3.55,79.48
2011,2,14,0,15.77,58.31,0,4.52,101.25
2011,2,14,1,14.91,59.44,0,5.26,113.56
2011,2,14,2,14.26,59.75,0,5.53,118.77
2011,2,14,3,13.65,60.31,0,5.49,120.91
2011,2,14,4,13.08,61.19,0,5.41,122.43
2011,2,14,5,12.53,62.69,0,5.3,122.28
2011,2,14,6,13.5,60.06,0,5.05,118.87
2011,2,14,7,16.08,51.31,0,3.83,108.8
2011,2,14,8,19.2,43.62,0,3.33,97.14
2011,2,14,9,22.83,35.5,0,3.19,93.09
2011,2,14,10,25.9,29.81,0,2.54,92.99
2011,2,14,11,27.87,26.88,0,1.74,95.15
2011,2,14,12,28.96,25.5,0,1.1,104.04
2011,2,14,13,29.55,24.81,0,0.43,105.8
2011,2,14,14,29.38,25.5,0,0.21,90
2011,2,14,15,28.42,30.12,0,0.8,56.62
2011,2,14,16,25.23,42.44,0,2.39,52.31
2011,2,14,17,22.6,42.81,0,3.69,51.19
2011,2,14,18,21.16,45.69,0,4.72,52.26
2011,2,14,19,20.13,47.69,0,5.66,54.21
2011,2,14,20,19.41,48.56,0,6.52,56.79
2011,2,14,21,19.36,48.69,0,6.98,60.85
2011,2,14,22,19.31,49.06,0,7,66.32
2011,2,14,23,18.97,50.44,0,6.69,72.96
2011,2,15,0,18.55,52.19,0,6.36,80.6
2011,2,15,1,18.18,53.5,0,6.28,89.29
2011,2,15,2,17.9,54.06,0,6.55,97.47
2011,2,15,3,17.67,54.69,0,6.73,101.79
2011,2,15,4,17.4,55.81,0,6.77,103.35
2011,2,15,5,17.2,57,0,6.83,104.5
2011,2,15,6,17.52,56.69,0,6.61,106.42
2011,2,15,7,18.81,53.44,0.01,5.63,107.28
2011,2,15,8,20.7,47.44,0,4.71,106.66
2011,2,15,9,23.05,40.12,0,5.23,102.94
2011,2,15,10,25.38,34.25,0,5.45,100.33
2011,2,15,11,27.6,29.44,0,5.05,101.05
2011,2,15,12,28.93,27.25,0,4.24,103.96
2011,2,15,13,29.49,26.62,0,3.76,108.02
2011,2,15,14,29.26,27.5,0.05,3.59,106.07
2011,2,15,15,27.97,32.44,0.06,3.69,93.77
2011,2,15,16,24.23,47.62,0.04,4.67,79.88
2011,2,15,17,21.53,50.69,0.01,5.91,77.08
2011,2,15,18,20.58,52.81,0.04,6.71,77.29
2011,2,15,19,19.72,55.5,0.03,7,77.62
2011,2,15,20,18.96,57.69,0.01,7.08,78.62
2011,2,15,21,18.32,59.56,0,7,77.89
2011,2,15,22,17.73,62.06,0,6.93,74.51
2011,2,15,23,17.21,65.38,0,6.98,73.23
2011,2,16,0,16.85,68.38,0.01,7.43,79.59
2011,2,16,1,16.48,71.12,0.01,7.46,91.38
2011,2,16,2,15.74,75.5,0.08,6.12,98.58
2011,2,16,3,15.49,78,0.39,3.69,96.33
2011,2,16,4,15.29,79.56,0.93,2.77,53.94
2011,2,16,5,14.85,82.19,1.03,4.63,47.6
2011,2,16,6,15.68,80.62,0.78,4.74,54.92
2011,2,16,7,18.33,72.75,0.45,2.66,47.74
2011,2,16,8,19.71,69.25,0.9,1.16,346.72
2011,2,16,9,20.05,65.94,0.09,3.12,328.5
2011,2,16,10,20.7,61.88,0.01,4.83,318.01
2011,2,16,11,21.05,61.5,0.33,5.4,318.4
2011,2,16,12,21.38,61.75,0.95,5.48,314.77
2011,2,16,13,20.25,67.44,1.38,5.44,312.96
2011,2,16,14,19.18,74.06,1.48,4.6,318.16
2011,2,16,15,18.4,79.38,1.3,3.42,332.09
2011,2,16,16,17.41,87.81,0.94,3.38,0.66
2011,2,16,17,15.94,94.94,0.32,4.3,20.08
2011,2,16,18,15.78,94.75,0.04,4.73,30.67
2011,2,16,19,15.79,94.75,0,4.6,40.73
2011,2,16,20,15.77,94.31,0,4.24,51.8
2011,2,16,21,15.62,93.75,0,4.12,65.72
2011,2,16,22,15.39,93.06,0,4.19,75.08
2011,2,16,23,14.87,93.56,0,3.85,81.36
2011,2,17,0,14.37,94.25,0,3.45,90.13
2011,2,17,1,13.3,97.62,0,2.98,103.96
2011,2,17,2,12.93,98.88,0,2.34,132.57
2011,2,17,3,12.32,100,0,2.63,181.02
2011,2,17,4,11.74,100,0,3.33,208.91
2011,2,17,5,11.49,100,0,3.32,226.91
2011,2,17,6,12.87,100,0,2.95,248.54
2011,2,17,7,15.77,85.62,0,2.37,269.05
2011,2,17,8,18.88,67.94,0,2.49,296
2011,2,17,9,21.6,53.44,0,2.94,309.28
2011,2,17,10,23.21,46.12,0,3.15,298.6
2011,2,17,11,24.22,41.56,0,3.83,284.29
2011,2,17,12,24.74,38.81,0,4.57,275.98
2011,2,17,13,24.78,37.75,0,4.96,272.98
2011,2,17,14,24.41,37.5,0,5.2,270.86
2011,2,17,15,23.56,38.31,0,5.3,271.1
2011,2,17,16,21.23,47.31,0,5.03,277.5
2011,2,17,17,17.9,56.06,0,4.86,289.46
2011,2,17,18,17.01,56.62,0,4.72,303.11
2011,2,17,19,16.11,57.75,0,5.06,317.07
2011,2,17,20,15.21,59.62,0,5.85,326.33
2011,2,17,21,14.45,61.81,0,6.53,330.95
2011,2,17,22,13.73,64.94,0,6.73,331.5
2011,2,17,23,13.01,68.88,0,6.59,327.93
2011,2,18,0,12.38,72.75,0,6.35,321.65
2011,2,18,1,11.88,76.19,0,6.26,313.63
2011,2,18,2,11.38,79.75,0,6.29,303.87
2011,2,18,3,10.89,83.5,0,6.64,294.61
2011,2,18,4,10.39,87.69,0,7.08,288.47
2011,2,18,5,9.77,92.75,0,7.11,284.25
2011,2,18,6,10.88,87.31,0,6.34,280.51
2011,2,18,7,13.47,74.62,0,4.37,273.49
2011,2,18,8,18.08,53.94,0,5.92,278.34
2011,2,18,9,21.07,41.75,0,6.02,276.41
2011,2,18,10,22.75,35.56,0,5.66,271.74
2011,2,18,11,23.9,31.44,0,5.38,268.5
2011,2,18,12,24.62,28.5,0,5.11,266.06
2011,2,18,13,24.92,26.12,0,4.76,263.88
2011,2,18,14,24.62,24.88,0,4.39,263.87
2011,2,18,15,23.64,25,0,3.99,267.42
2011,2,18,16,20.43,40,0,3.67,274.03
2011,2,18,17,17.54,42.38,0,3.6,282.8
2011,2,18,18,16.69,42.25,0,3.6,292.45
2011,2,18,19,15.8,43.19,0,3.75,302.5
2011,2,18,20,14.77,46.19,0,4.01,312.55
2011,2,18,21,13.76,49.56,0,4.24,323.17
2011,2,18,22,12.87,53.25,0,4.34,333.71
2011,2,18,23,12.12,56.62,0,4.26,344.36
2011,2,19,0,11.6,60,0,3.94,355.23
2011,2,19,1,11.32,62.88,0,3.43,6.8
2011,2,19,2,11.2,64.69,0,2.91,19.12
2011,2,19,3,11.17,65.5,0,2.32,31.23
2011,2,19,4,11.31,65.25,0,1.57,45.6
2011,2,19,5,11.48,64.75,0,0.84,75.96
2011,2,19,6,11.75,65.12,0,0.61,145.91
2011,2,19,7,13.94,57.62,0,0.81,198.61
2011,2,19,8,18.24,42,0,1.3,232.31
2011,2,19,9,21.79,30.44,0,1.89,230.53
2011,2,19,10,23.46,26.81,0,2.27,231
2011,2,19,11,24.58,24.62,0,2.5,236.36
2011,2,19,12,25.29,23.25,0,2.66,243.66
2011,2,19,13,25.5,22.69,0,2.77,250.18
2011,2,19,14,25.25,22.12,0,2.64,259.95
2011,2,19,15,24.29,23.5,0,2.27,271.18
2011,2,19,16,21.8,35,0,1.81,287.89
2011,2,19,17,19.85,33.94,0,1.54,311.1
2011,2,19,18,19.15,34.5,0,1.51,333.96
2011,2,19,19,18.38,35.38,0,1.67,353.01
2011,2,19,20,17.45,37.56,0,1.85,2.9
2011,2,19,21,16.66,39.56,0,1.97,6.37
2011,2,19,22,15.9,41.62,0,2.01,6.02
2011,2,19,23,15.08,43.75,0,2.09,3
2011,2,20,0,14.23,46,0,2.33,1.54
2011,2,20,1,13.51,47.88,0,2.72,3.63
2011,2,20,2,12.44,51.25,0,3.16,6.95
2011,2,20,3,11.62,53.69,0,3.45,9.53
2011,2,20,4,11.31,54.69,0,3.31,12.95
2011,2,20,5,11.58,53.56,0,2.69,19.17
2011,2,20,6,12.74,52.94,0,1.66,29.71
2011,2,20,7,15.81,43.81,0,0.52,54.87
2011,2,20,8,19.46,35,0,0.4,217.78
2011,2,20,9,23.44,25.75,0,0.9,209.01
2011,2,20,10,25.2,22.44,0,1.62,206.94
2011,2,20,11,26.34,20.56,0,2.18,215.68
2011,2,20,12,27.05,19.5,0,2.61,224.15
2011,2,20,13,27.26,18.88,0,3,232.5
2011,2,20,14,26.94,19,0,3.38,242.13
2011,2,20,15,25.95,21,0,3.85,249.8
2011,2,20,16,22.18,37.62,0,4.21,258.23
2011,2,20,17,18.89,41.44,0,4.62,269.13
2011,2,20,18,17.76,43.12,0,4.89,282.17
2011,2,20,19,16.8,45,0,5.11,294.57
2011,2,20,20,15.96,46.94,0,5.08,305.74
2011,2,20,21,15.26,48.69,0,4.77,316
2011,2,20,22,14.66,50.12,0,4.42,325.44
2011,2,20,23,14.1,51.44,0,4.16,334.3
2011,2,21,0,13.41,53.25,0,4.15,341.57
2011,2,21,1,12.64,55.5,0,4.49,345.17
2011,2,21,2,12.01,56.94,0,4.78,345.42
2011,2,21,3,11.62,57.12,0,4.45,340.96
2011,2,21,4,11.62,55.62,0,3.72,330.05
2011,2,21,5,11.59,55.06,0,3.16,312.09
2011,2,21,6,12.48,56.56,0,3.17,295.55
2011,2,21,7,15.73,46.06,0,2.93,283.59
2011,2,21,8,19.26,38.62,0,2.94,284.48
2011,2,21,9,23.65,28.12,0,3.25,290.52
2011,2,21,10,25.55,25.06,0,3.32,288.39
2011,2,21,11,26.55,23.69,0,3.78,289.07
2011,2,21,12,27.03,23.06,0,4.29,289.03
2011,2,21,13,27.05,23.25,0,4.74,288.17
2011,2,21,14,26.51,23.69,0,5.38,289.17
2011,2,21,15,25.39,25.44,0,5.93,291.4
2011,2,21,16,22.1,36.44,0,6.33,292.04
2011,2,21,17,18.4,45.19,0,7.17,293.3
2011,2,21,18,17.43,47.12,0,7.74,294.83
2011,2,21,19,16.66,49.38,0,8.13,296.34
2011,2,21,20,15.93,52.38,0,8.31,297.36
2011,2,21,21,15.1,56.38,0,8.1,297.87
2011,2,21,22,14.28,60.81,0,7.82,298.38
2011,2,21,23,13.5,65.75,0,7.56,300.01
2011,2,22,0,12.74,70.69,0,7.26,301.53
2011,2,22,1,12,75.56,0,6.8,300.51
2011,2,22,2,11.3,80.31,0,6.25,296.34
2011,2,22,3,10.74,84.44,0,5.94,290.79
2011,2,22,4,10.32,87.81,0,5.99,286.76
2011,2,22,5,9.95,91,0,6,285.72
2011,2,22,6,11.65,82.19,0,5.2,286.86
2011,2,22,7,14.48,69.31,0,3.01,284.72
2011,2,22,8,18.86,51.88,0,3.2,294.19
2011,2,22,9,22.93,38.19,0,3.34,286.74
2011,2,22,10,24.92,33.31,0,3.03,274.89
2011,2,22,11,26.26,30.25,0,3.6,268.63
2011,2,22,12,27.03,28.56,0,4.28,271.67
2011,2,22,13,27.36,27.44,0,4.6,278.41
2011,2,22,14,27.04,27.06,0,4.9,281.87
2011,2,22,15,26.04,28.25,0,5.27,284
2011,2,22,16,23.02,39.94,0,5.22,289.76
2011,2,22,17,20.04,47.56,0,5.68,294.13
