YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS50M,WD50M
2011,2,3,16,20.72,49.31,0,2.77,0.16
2011,2,3,17,18.37,47.31,0,3.17,26.94
2011,2,3,18,16.92,50.5,0,3.54,46.61
2011,2,3,19,15.82,53.06,0,3.68,63.82
2011,2,3,20,15.09,54.25,0,3.54,79.06
2011,2,3,21,14.77,54.12,0,3.05,95.73
2011,2,3,22,14.53,54.25,0,2.51,119.44
2011,2,3,23,13.69,57.06,0,2.29,151.95
2011,2,4,0,13.12,59.12,0,2.41,180.93
2011,2,4,1,12.17,63.06,0,2.53,208.23
2011,2,4,2,11.05,68.31,0,2.87,241.76
2011,2,4,3,9.96,74.06,0,3.36,268.27
2011,2,4,4,9.18,78.56,0,3.6,288.75
2011,2,4,5,8.82,80.81,0,3.48,301.69
2011,2,4,6,9.01,80,0,2.96,306.63
2011,2,4,7,11.53,71.44,0,2.27,302.65
2011,2,4,8,14.3,60.38,0,1.23,282.89
2011,2,4,9,17.83,52.19,0,1.04,236.31
2011,2,4,10,23.11,35.56,0,1.75,253.35
2011,2,4,11,25.38,30.56,0,2.2,260.4
2011,2,4,12,26.83,28.12,0,2.74,266.89
2011,2,4,13,27.84,25.94,0,3.15,273.69
2011,2,4,14,28.01,26.44,0,3.26,279.67
2011,2,4,15,27.17,30.56,0,2.94,289.74
2011,2,4,16,24.54,40.06,0,2.15,313.97
2011,2,4,17,23.35,32.94,0,1.71,347.3
2011,2,4,18,22.48,33.81,0,1.59,26.82
2011,2,4,19,20.67,38.88,0,1.81,59.67
2011,2,4,20,18.89,44.12,0,2.15,85.2
2011,2,4,21,17.97,46.56,0,2.54,106.6
2011,2,4,22,16.51,51.5,0,2.93,124.11
2011,2,4,23,15.19,56.81,0,3.23,139.41
2011,2,5,0,13.99,61.75,0,3.55,152.48
2011,2,5,1,12.94,65.81,0,3.86,165.46
2011,2,5,2,12.1,68.12,0,4.15,178.6
2011,2,5,3,11.81,66.69,0,4.08,189.16
2011,2,5,4,12.07,62.31,0,3.5,199.04
2011,2,5,5,12.42,58.06,0,2.85,209.24
2011,2,5,6,12.53,55.81,0,2.48,220.01
2011,2,5,7,14.43,58.19,0,2.38,229.93
2011,2,5,8,17.23,44.38,0,1.55,227.86
2011,2,5,9,20.32,39.94,0,1,196.87
2011,2,5,10,24.39,31.88,0,1.63,191.36
2011,2,5,11,27.67,24.56,0,2.53,198.71
2011,2,5,12,29.2,22.38,0,2.99,192.22
2011,2,5,13,29.46,22.5,0,3.37,188.81
2011,2,5,14,29.23,23.69,0,3.55,191.8
2011,2,5,15,27.79,29.94,0,3.23,195.72
2011,2,5,16,25.25,41.19,0,2.39,185.25
2011,2,5,17,23.06,35.25,0,2.08,162.99
2011,2,5,18,21.77,37,0,2.56,145.44
2011,2,5,19,20.06,41.5,0,3.39,139.59
2011,2,5,20,18.16,47.12,0,4.29,141.36
2011,2,5,21,16.73,51.19,0,5.01,142.47
2011,2,5,22,15.58,54.38,0,5.87,140.23
2011,2,5,23,14.83,56.25,0,7.08,138.09
2011,2,6,0,14.89,55.75,0,7.88,137.97
2011,2,6,1,14.57,56.56,0,7.98,141.04
2011,2,6,2,14.26,58.31,0,7.39,144.12
2011,2,6,3,13.55,62.25,0,6.11,147.1
2011,2,6,4,11.76,67.75,0,4.34,156.44
2011,2,6,5,11.61,67.06,0,3.19,163.34
2011,2,6,6,11.13,69.69,0,4.06,143.13
2011,2,6,7,13.96,61.12,0,4.6,136.1
2011,2,6,8,16.06,53,0,4,127.23
2011,2,6,9,19.56,44.81,0,4.03,133.43
2011,2,6,10,22.47,37.88,0,4.81,147.06
2011,2,6,11,25.2,31.69,0,5.78,162.72
2011,2,6,12,27.39,26.75,0,6.48,166.33
2011,2,6,13,28.13,25.44,0,6.27,162.67
2011,2,6,14,27.88,26.69,0,6.03,158.25
2011,2,6,15,26.71,32.75,0,5.7,150.69
2011,2,6,16,22.73,47.12,0,5.94,137.61
2011,2,6,17,19,50.75,0,6.69,133.44
2011,2,6,18,18.13,52,0,7.12,132.2
2011,2,6,19,17.38,53.12,0,7.8,128.12
2011,2,6,20,17.05,53.38,0,8.7,123.39
2011,2,6,21,17.12,52.69,0,9.48,121.62
2011,2,6,22,16.55,54.69,0,9.55,122.3
2011,2,6,23,15.13,60.5,0,9.14,124.65
2011,2,7,0,13.92,65.94,0,8.5,130.79
2011,2,7,1,12.74,71.38,0,7.56,143.4
2011,2,7,2,11.78,75.12,0,6.86,159.11
2011,2,7,3,11.26,75.62,0,6.64,165.34
2011,2,7,4,11.6,71.75,0,6.98,155.76
2011,2,7,5,12.01,67.69,0,7.55,145.96
2011,2,7,6,11.82,67.19,0,7.65,144.48
2011,2,7,7,13.67,59.69,0,6.23,148.48
2011,2,7,8,16.21,52.88,0,4.14,151.5
2011,2,7,9,19.39,45.56,0,3.46,159.52
2011,2,7,10,22.54,38.19,0,3.94,187.05
2011,2,7,11,24.84,36.75,0,3.85,202.92
2011,2,7,12,26,35.5,0,3.43,204.06
2011,2,7,13,26.56,34.94,0,3.47,195.79
2011,2,7,14,26.48,35.88,0.08,3.69,195.33
2011,2,7,15,25.72,39.81,0.16,3.5,200.78
2011,2,7,16,23.55,53.62,0.17,2.67,208.29
2011,2,7,17,21.98,52.56,0.33,2.21,222.42
2011,2,7,18,21.46,55.5,1.04,2.18,248.39
2011,2,7,19,20.32,64.88,1.15,2.91,282.25
2011,2,7,20,19.22,73.19,0.51,4.18,297.47
2011,2,7,21,18.37,77.25,0.21,4.83,300.71
2011,2,7,22,17.45,80.75,0.01,5.28,299.64
2011,2,7,23,15.72,85.31,0,6,296.2
2011,2,8,0,14.53,88.81,0,7,295.82
2011,2,8,1,13.63,91.25,0,7.67,300.82
2011,2,8,2,12.79,93.5,0,7.61,309.59
2011,2,8,3,12.03,95.88,0,7.53,319.5
2011,2,8,4,11.41,98.5,0,7.04,327.37
2011,2,8,5,10.85,100,0,6.33,332.52
2011,2,8,6,10.78,100,0,5.42,333.47
2011,2,8,7,14.02,88.44,0,3.99,326.5
2011,2,8,8,16.35,81,0,2.87,305.68
2011,2,8,9,20.52,56.12,0,3.08,307.57
2011,2,8,10,22.87,38.12,0,3.08,306.35
2011,2,8,11,23.78,33.06,0,3.49,306.72
2011,2,8,12,24.36,30,0,4.1,311.91
2011,2,8,13,24.65,27,0,4.71,317.96
2011,2,8,14,24.43,25.12,0,5.32,320.84
2011,2,8,15,23.47,25.88,0,5.75,322.73
2011,2,8,16,20.23,39.38,0,5.78,327.02
2011,2,8,17,15.75,47.12,0,5.97,332.33
2011,2,8,18,14.3,48,0,5.95,335.89
2011,2,8,19,13.24,49.12,0,5.84,336.52
2011,2,8,20,12.19,51,0,5.96,336.19
2011,2,8,21,11.19,53.5,0,6.26,335.51
2011,2,8,22,10.27,56.62,0,6.42,334.25
2011,2,8,23,9.42,60.19,0,6.27,331.81
2011,2,9,0,8.65,63.75,0,5.97,328.1
2011,2,9,1,7.98,67.31,0,5.87,324.26
2011,2,9,2,7.35,70.75,0,6.24,321.71
2011,2,9,3,6.83,73.25,0,6.84,322.28
2011,2,9,4,6.39,75.12,0,7.35,324.13
2011,2,9,5,5.92,77,0,7.5,324.07
2011,2,9,6,5.87,77.06,0,7.42,321.24
2011,2,9,7,8.93,63.69,0,5.79,316.91
2011,2,9,8,12.12,54.31,0,3.68,307.06
2011,2,9,9,17.02,39.12,0,4.99,313.03
2011,2,9,10,20.58,27.44,0,5.51,312.93
2011,2,9,11,22.51,23.19,0,5.04,306.11
2011,2,9,12,23.7,21.12,0,4.77,298.12
2011,2,9,13,24.3,19.81,0,4.87,291.14
2011,2,9,14,24.18,19.56,0,5.56,291.01
2011,2,9,15,23.21,22.75,0,5.57,295.06
2011,2,9,16,19.65,39.25,0,5.39,296.97
2011,2,9,17,15.18,44.5,0,6.29,296.79
2011,2,9,18,13.87,45.5,0,6.38,301.43
2011,2,9,19,12.91,46.56,0,6.49,307.81
2011,2,9,20,11.97,48.06,0,6.85,313.71
2011,2,9,21,11.06,50.12,0,7.15,316.46
2011,2,9,22,10.21,52.88,0,7.21,318.91
2011,2,9,23,9.4,56,0,7.06,323.09
2011,2,10,0,8.68,59.25,0,6.74,328.65
2011,2,10,1,8.05,61.94,0,6.32,330.68
2011,2,10,2,7.58,63.75,0,6.18,326.19
2011,2,10,3,7.17,65.38,0,6.09,320.94
2011,2,10,4,6.72,66.94,0,6.2,314.74
2011,2,10,5,6.58,67.5,0,6.07,310.41
2011,2,10,6,7.2,66,0,5.92,304.13
2011,2,10,7,10.69,53.5,0,5.17,294.86
2011,2,10,8,13.36,46.75,0,3.43,282.64
2011,2,10,9,17.72,37.38,0,3.41,287.6
2011,2,10,10,22.04,25.88,0,4.82,297.94
2011,2,10,11,23.68,22.81,0,4.76,292.69
2011,2,10,12,24.63,21.06,0,4.78,289.56
2011,2,10,13,24.99,20.12,0,4.9,289.94
2011,2,10,14,24.71,20.19,0,5.05,293.23
2011,2,10,15,23.63,23.94,0,5.13,298.09
2011,2,10,16,20.47,40.38,0,4.68,309.78
2011,2,10,17,16.41,44.44,0,4.95,318.84
2011,2,10,18,15.15,45.75,0,5.35,326.19
2011,2,10,19,14.02,47.06,0,5.6,335.33
2011,2,10,20,12.95,48.69,0,5.85,340.91
2011,2,10,21,11.94,50.5,0,5.99,344.02
2011,2,10,22,11.05,52.19,0,6.09,344.91
2011,2,10,23,10.28,53.56,0,6.26,344.07
2011,2,11,0,9.61,54.81,0,6.27,344.03
2011,2,11,1,8.98,56.12,0,6.08,344.57
2011,2,11,2,8.4,57.44,0,5.82,342.98
2011,2,11,3,7.87,58.56,0,5.49,336.87
2011,2,11,4,7.39,59.62,0,5.29,324.2
2011,2,11,5,6.97,60.44,0,5.5,311.37
2011,2,11,6,7.2,59.88,0,5.78,300.38
2011,2,11,7,10.95,46.25,0,5.26,287.55
2011,2,11,8,13.67,40,0,3.6,272.49
2011,2,11,9,17.57,34.69,0,3.28,264.53
2011,2,11,10,22.52,22.81,0,4.69,281.05
2011,2,11,11,24.88,19.81,0,4.97,287.01
2011,2,11,12,26.06,18.81,0,5.16,293.27
2011,2,11,13,26.57,18.5,0,5.18,302.68
2011,2,11,14,26.3,19.25,0,5.42,312.13
2011,2,11,15,25.15,23.25,0,5.71,318.61
2011,2,11,16,21.5,38.25,0,5.78,329.38
2011,2,11,17,17.19,44.12,0,6.14,338.66
2011,2,11,18,15.76,45.44,0,6.24,343.86
2011,2,11,19,14.71,46.56,0,6.17,343.84
2011,2,11,20,13.78,47.31,0,6.33,340.02
2011,2,11,21,12.94,48.19,0,6.47,334.18
2011,2,11,22,12.17,49.12,0,6.68,328.93
2011,2,11,23,11.8,49.38,0,6.95,326.33
2011,2,12,0,11.74,49.38,0,7.04,326.63
2011,2,12,1,11.67,49.62,0,7.07,328.33
2011,2,12,2,11.23,51.19,0,6.99,330.17
2011,2,12,3,10.76,53.69,0,6.63,331.35
2011,2,12,4,10.34,56.56,0,5.9,328.1
2011,2,12,5,10.05,58.5,0,5.33,318.09
2011,2,12,6,10.03,58.88,0,5.33,303.11
2011,2,12,7,12.86,47.44,0,5.22,288.76
2011,2,12,8,15.52,40.75,0,3.98,274.5
2011,2,12,9,19.48,35.38,0,3.46,265.33
2011,2,12,10,24.9,21.44,0,4.85,280.95
2011,2,12,11,27.24,18.25,0,5.35,280.52
2011,2,12,12,28.3,17.94,0,5.08,280.1
2011,2,12,13,28.69,18.31,0,4.49,282.46
2011,2,12,14,28.36,19.88,0,4.18,287.05
2011,2,12,15,27.31,22.38,0,3.91,295.18
2011,2,12,16,23.67,40.5,0,3.6,317.2
2011,2,12,17,20.51,40.69,0,3.75,341.3
2011,2,12,18,19.19,40.88,0,3.78,0.12
2011,2,12,19,18.56,40.5,0,3.56,17.64
2011,2,12,20,18.37,38.88,0,3.14,35.99
2011,2,12,21,18.44,37.06,0,2.78,55.19
2011,2,12,22,18.15,36.56,0,2.67,71.78
2011,2,12,23,17.44,38.19,0,2.81,84.42
2011,2,13,0,16.5,40.5,0,3.1,91.74
2011,2,13,1,15.72,42.5,0,2.99,97.96
2011,2,13,2,15.26,43.62,0,2.36,104.96
2011,2,13,3,14.83,44.75,0,1.9,124.93
2011,2,13,4,14.06,47.19,0,2.43,145.34
2011,2,13,5,12.96,51.19,0,3.48,150.56
2011,2,13,6,12.15,55.38,0,4.41,153.16
2011,2,13,7,15.65,50.94,0,4.65,159.25
2011,2,13,8,18.65,38.75,0,3.19,165.25
2011,2,13,9,21.67,35.31,0,2.39,178.32
2011,2,13,10,24.8,30.69,0,2.72,209.07
2011,2,13,11,27.96,22.88,0,3.32,233.43
2011,2,13,12,29.04,20.44,0,3.51,239.04
2011,2,13,13,29.27,19.88,0,3.55,244.9
2011,2,13,14,29.02,20.38,0,3.36,252.11
2011,2,13,15,28.33,22.06,0.01,2.93,263.58
2011,2,13,16,25.51,37.56,0,2.42,301.53
2011,2,13,17,22.24,37.06,0,3.29,345.57
2011,2,13,18,19.51,44.12,0.01,4.64,5.7
2011,2,13,19,17.72,49.31,0.02,5.8,15.55
2011,2,13,20,16.55,52.69,0.02,6.53,21.78
2011,2,13,21,15.6,56.06,0.01,6.77,25.06
2011,2,13,22,14.77,59.19,0.01,6.57,21.04
2011,2,13,23,14.04,62.44,0.01,6.44,12.75
2011,2,14,0,13.44,65.69,0,6.6,5.23
2011,2,14,1,13.01,68.88,0,7.12,357.61
2011,2,14,2,12.75,72.88,0.01,7.94,354.41
2011,2,14,3,12.69,77.81,0.03,8.76,355.4
2011,2,14,4,12.64,83.31,0.11,9.46,357.11
2011,2,14,5,12.57,87,0.12,9.92,0.54
2011,2,14,6,13.01,87,0.09,9.8,4.39
2011,2,14,7,14.47,83.25,0.05,8.96,9.44
2011,2,14,8,16.83,73.62,0,7.97,17.46
2011,2,14,9,20.35,54.81,0,7.69,18.78
2011,2,14,10,22.13,47.62,0,8.07,0.17
2011,2,14,11,22.19,47.81,0,7.92,0.45
2011,2,14,12,22.42,47.69,0,7.07,4.12
2011,2,14,13,22.25,48.38,0,6.94,7.63
2011,2,14,14,21.58,50.56,0,6.54,8.38
2011,2,14,15,19.99,56.25,0,6.66,359.8
2011,2,14,16,18.15,64,0,7.54,13.23
2011,2,14,17,16.48,72.75,0,6.55,17.5
2011,2,14,18,15.62,78.12,0,6.36,18.17
2011,2,14,19,15.08,82.12,0.1,6.09,15.41
2011,2,14,20,14.94,84.94,0.48,5.77,10.78
2011,2,14,21,14.88,86.62,0.71,5.97,5.48
2011,2,14,22,14.8,87.88,0.65,6.47,7.98
2011,2,14,23,14.54,88.69,0.57,7.45,26.86
2011,2,15,0,13.9,91.06,0.56,6.87,39.37
2011,2,15,1,13.76,92,0.54,5.92,36.69
2011,2,15,2,13.67,92.38,0.63,5.84,34.82
2011,2,15,3,13.34,94,0.59,5.1,39.59
2011,2,15,4,13.32,94.62,0.44,4.69,56.68
2011,2,15,5,13.29,95.19,0.28,4.55,70.13
2011,2,15,6,13.37,95.56,0.17,4.25,80.9
2011,2,15,7,14.2,93.06,0.05,3.53,93.05
2011,2,15,8,14.94,92.12,0.01,3.26,95.92
2011,2,15,9,16.44,85.56,0,3.67,100.06
2011,2,15,10,18.15,75.69,0.02,3.22,118.43
2011,2,15,11,20.05,67.06,0.42,3.14,145.84
2011,2,15,12,21.2,63.81,1.03,3.32,162.16
2011,2,15,13,21.94,62.06,0.72,3.19,171.41
2011,2,15,14,22.09,62.31,0.54,2.85,177.8
2011,2,15,15,21.73,67.06,0.24,2.17,185.36
2011,2,15,16,20.98,73.06,0.06,1.18,200.47
2011,2,15,17,20.41,68.88,0.01,0.39,276.98
2011,2,15,18,19.74,72,0,0.68,2.63
2011,2,15,19,18.86,76.62,0,1.14,47.78
2011,2,15,20,17.99,80.62,0,2.03,84.27
2011,2,15,21,17.01,84.69,0,3.08,103.97
2011,2,15,22,15.97,88.69,0.01,4.01,105.01
2011,2,15,23,15.11,92.69,0.01,5.13,93.67
2011,2,16,0,15.39,93.25,0.04,4.71,109.7
2011,2,16,1,14.71,97.31,0.08,5.25,187.36
2011,2,16,2,14.31,98.75,0.32,4.97,213.84
2011,2,16,3,14.56,96.69,1.07,1.69,198.27
2011,2,16,4,13.98,97.69,2.33,1.45,147.51
2011,2,16,5,13.82,98.06,2.71,1.75,168.39
2011,2,16,6,14.18,96.5,1.55,1.28,193.02
2011,2,16,7,15.53,93.12,0.6,0.36,188.65
2011,2,16,8,17.75,83.31,0.51,0.72,353.18
2011,2,16,9,19.77,71.38,0.44,1.49,350.93
2011,2,16,10,21.23,60.62,0.33,2.1,354.44
2011,2,16,11,21.97,54.75,0.28,2.37,354.7
2011,2,16,12,22.07,51.19,0.35,2.29,345.21
2011,2,16,13,21.44,50.44,0.34,2.31,334.56
2011,2,16,14,21.13,50.62,0.18,2.53,324.94
2011,2,16,15,20.87,50.88,0.01,2.87,324.19
2011,2,16,16,19.73,58.62,0,3.19,335.25
2011,2,16,17,16.77,71.88,0,3.78,352.64
2011,2,16,18,15.5,73.94,0,4.27,8.2
2011,2,16,19,14.52,77.94,0,4.45,21.61
2011,2,16,20,13.71,82.06,0,4.48,31
2011,2,16,21,13.1,86.12,0,4.43,37.76
2011,2,16,22,12.6,90.44,0,4.14,39.72
2011,2,16,23,12.33,93,0,3.54,32.85
2011,2,17,0,12.53,92.5,0,3.09,17.34
2011,2,17,1,12.04,95.12,0,2.92,355.54
2011,2,17,2,11.22,99.31,0,3.04,332.58
2011,2,17,3,10.26,100,0,3.4,319.38
2011,2,17,4,9.48,100,0,3.6,314.03
2011,2,17,5,8.76,100,0,3.72,313.3
2011,2,17,6,8.69,100,0.01,3.75,311.79
2011,2,17,7,11.58,85.31,0.03,3.08,310.99
2011,2,17,8,14.31,71.69,0,2.47,308.57
2011,2,17,9,19.17,40.12,0,4.09,309.74
2011,2,17,10,20.95,32,0,4.47,305.47
2011,2,17,11,21.8,29.81,0,4.54,301.56
2011,2,17,12,22.27,28.5,0,4.62,298.73
2011,2,17,13,22.41,27.62,0,4.83,298.85
2011,2,17,14,22.1,27.5,0,5.24,303.07
2011,2,17,15,21.24,29.06,0,5.39,308.76
2011,2,17,16,18.97,42.06,0,5.06,315.81
2011,2,17,17,14.94,53.56,0,5.04,324.21
2011,2,17,18,13.6,55.25,0,5.26,332.37
2011,2,17,19,12.72,56.88,0,5.43,339.9
2011,2,17,20,11.86,58.62,0,5.62,341.59
2011,2,17,21,11.03,60.5,0,5.91,339.24
2011,2,17,22,10.28,62.25,0,6.32,336.61
2011,2,17,23,9.6,64.12,0,6.7,335.02
2011,2,18,0,8.98,66,0,7.06,336.3
2011,2,18,1,8.37,68.69,0,7.05,337.13
2011,2,18,2,7.73,72.38,0,6.66,335.6
2011,2,18,3,7.1,76.19,0,6.12,331.14
2011,2,18,4,6.62,79.19,0,5.82,323.68
2011,2,18,5,6.22,81.5,0,5.76,312.14
2011,2,18,6,6.61,79.94,0,6,302.18
2011,2,18,7,9.88,65.31,0,4.85,295.45
2011,2,18,8,12.97,56.69,0,3.17,284.1
2011,2,18,9,17.76,42,0,5.29,302.52
2011,2,18,10,20.13,35.19,0,5.1,303.25
2011,2,18,11,21.35,31.69,0,4.53,302.9
2011,2,18,12,22.12,29.31,0,4.27,301.39
2011,2,18,13,22.3,28.19,0,4.32,300.93
2011,2,18,14,22.06,27.62,0,4.57,302.22
2011,2,18,15,21.26,29.5,0,4.74,303.64
2011,2,18,16,19.23,43.25,0,4.49,305.43
2011,2,18,17,16.12,52.06,0,4.1,305.54
2011,2,18,18,15.66,50.38,0,3.54,304.11
2011,2,18,19,15.9,46.56,0,2.83,305.1
2011,2,18,20,15.88,44.56,0,2.34,309.59
2011,2,18,21,15.12,45.94,0,2.12,319.63
2011,2,18,22,14.55,46.94,0,2.2,334.07
2011,2,18,23,13.49,49.94,0,2.49,346.92
2011,2,19,0,12.03,53,0,2.81,358.89
2011,2,19,1,10.9,56.25,0,3,6.42
2011,2,19,2,10.37,57.5,0,2.75,7.35
2011,2,19,3,10.16,57.88,0,2.14,2.51
2011,2,19,4,10.42,56.31,0,1.48,348.45
2011,2,19,5,10.51,55.31,0,1.25,310.45
2011,2,19,6,9.63,59.81,0,1.78,281.36
2011,2,19,7,11.96,55.69,0,2.29,273.33
2011,2,19,8,14.6,47.44,0,1.88,270.95
2011,2,19,9,19.07,34.69,0,2.04,296.08
2011,2,19,10,21.56,29.75,0,2.18,308.15
2011,2,19,11,22.94,27.94,0,2.1,314.85
2011,2,19,12,23.86,26.75,0,1.97,321.77
2011,2,19,13,24.3,26.31,0,1.81,325.56
2011,2,19,14,24.32,26.88,0,1.82,323.92
2011,2,19,15,23.73,28.25,0,2.02,324.77
2011,2,19,16,21.66,43.5,0,2.15,339.4
2011,2,19,17,19.2,41.31,0,2.32,3.87
2011,2,19,18,18.11,41.81,0,2.51,21.37
2011,2,19,19,17.52,42.56,0,2.59,32.92
2011,2,19,20,16.9,43.38,0,2.61,43.06
2011,2,19,21,16.07,45.12,0,2.8,53.96
2011,2,19,22,15.05,47.81,0,3.12,63.88
2011,2,19,23,14.01,50.81,0,3.49,69.41
2011,2,20,0,12.98,54.12,0,3.89,72.11
2011,2,20,1,11.87,58.19,0,4.31,72.94
2011,2,20,2,11.08,61.38,0,4.43,71.41
2011,2,20,3,10.54,64.25,0,4.17,68.34
2011,2,20,4,10.13,67.25,0,3.75,66
2011,2,20,5,9.98,69.06,0,3.22,65.18
2011,2,20,6,10.45,68.62,0,2.55,64.61
2011,2,20,7,13.15,62.12,0,1.62,61.08
2011,2,20,8,15.73,53.19,0,0.63,62.8
2011,2,20,9,20.48,38,0,0.68,38.97
2011,2,20,10,23.75,28.81,0,0.88,351.29
2011,2,20,11,24.88,27.5,0,1.11,310.43
2011,2,20,12,25.45,27.12,0,1.76,291.9
2011,2,20,13,25.5,27.88,0.41,2.37,286.88
2011,2,20,14,25.13,29.38,0.2,3.27,288.65
2011,2,20,15,24.08,33.06,0.46,4.28,292.44
2011,2,20,16,21.71,48.12,0.4,5.22,299.29
2011,2,20,17,18.09,60.81,0.12,6.28,306.46
2011,2,20,18,16.74,64.62,0.71,6.99,311.28
2011,2,20,19,15.83,68.44,0.51,7.41,313.93
2011,2,20,20,15.12,71.19,0.34,7.13,314.02
2011,2,20,21,14.49,73.19,0.11,6.49,312.37
2011,2,20,22,13.92,74.88,0.07,6.1,311.16
2011,2,20,23,13.31,77.12,0.11,5.87,313.65
2011,2,21,0,12.6,80.75,1.68,5.73,320.08
2011,2,21,1,11.65,85.5,1.67,5.69,328.01
2011,2,21,2,10.67,90.5,1.64,5.95,336.13
2011,2,21,3,9.92,93.81,0,6.04,342.85
2011,2,21,4,9.25,96.69,0,5.62,345.27
2011,2,21,5,8.63,98.88,0,5,343.12
2011,2,21,6,8.8,97.56,0,4.35,336.75
2011,2,21,7,10.2,92.56,0,3.16,328.23
2011,2,21,8,12.69,85.44,0,2.4,314.47
2011,2,21,9,17.76,57.62,0,2.46,322.88
2011,2,21,10,20.69,46.69,0,2.27,308.84
2011,2,21,11,22.05,43.75,0,2.65,298.53
2011,2,21,12,22.87,42,0,3.09,297.28
2011,2,21,13,23.2,41.19,0,3.37,299.3
2011,2,21,14,23.14,41.06,0,3.47,301.47
2011,2,21,15,22.64,41.5,0,3.59,302.38
2011,2,21,16,20.86,51.75,0,3.77,300.66
2011,2,21,17,17.02,62.88,0,4.3,296.19
2011,2,21,18,15.55,64.38,0,4.94,293.6
2011,2,21,19,14.68,66.19,0,5.59,294.42
2011,2,21,20,13.86,68.38,0,5.98,299.24
2011,2,21,21,13.01,71.06,0,6.23,304.63
2011,2,21,22,12.24,73.81,0,6.73,307.16
2011,2,21,23,11.66,76,0,7.57,308.63
2011,2,22,0,11.16,77.94,0,8,310.8
2011,2,22,1,10.4,81.06,0,7.68,313.1
2011,2,22,2,9.52,84.75,0,7.13,315
2011,2,22,3,8.9,87.12,0,6.76,315.56
2011,2,22,4,8.54,87.62,0,6.23,317.54
2011,2,22,5,8.34,86.81,0,5.34,320.4
2011,2,22,6,8.75,83.5,0,4.52,314.3
2011,2,22,7,11.17,70.88,0,3.19,296.5
2011,2,22,8,14.09,61.38,0,2.3,272.34
2011,2,22,9,17.87,47.5,0,2.98,290.91
2011,2,22,10,20.26,41.12,0,2.83,278.09
2011,2,22,11,22.28,37.38,0,2.7,273.48
2011,2,22,12,23.62,34.56,0,2.93,275.36
2011,2,22,13,24.15,32.94,0,2.86,281.19
