YEAR,MO,DY,WS2M,T2M,RH2M,PRECTOTCORR,WD50M,WS10M_RANGE,PS
2011,2,13,1.73,21.62,38.56,0,249.56,3.09,100.8
2011,2,14,1.34,23.12,41.19,0,198.81,2.59,100.73
2011,2,15,1.65,24.08,61.19,0,214.12,3.29,100.76
2011,2,16,2.91,24.25,63.88,0,208.56,2.89,100.86
2011,2,17,2.19,23.31,61.81,0,277.12,2.32,100.93
2011,2,18,1.3,23.39,55.25,0,227.81,2.72,101.06
2011,2,19,0.62,23.89,62.12,2.56,252.69,2.08,101.24
2011,2,20,1.72,23.98,54.38,0.02,119.56,2.38,101.29
2011,2,21,2.36,20.06,56.12,0.17,139.25,4.31,101.33
2011,2,22,1.77,21.54,49.06,0,328.25,2.04,101.3
2011,2,23,2.05,21.5,40.38,0,216.38,3.04,101.27
2011,2,24,1.89,21.97,38.81,0,253.06,2.98,101.09
2011,2,25,1.22,23.25,32.81,0,271.56,1.96,100.87
2011,2,26,1.61,22.74,41.5,0,266,1.38,100.97
2011,2,27,2.09,23.71,45.88,0,239.5,2.18,101.18
2011,2,28,2.55,22.44,36.5,0,341.69,2.91,101.24
2011,3,1,2.44,21.83,31.19,0,262.56,3.44,101.07
2011,3,2,1.98,23.15,29.06,0,245.38,2.84,100.95
2011,3,3,1.72,25.52,34.31,0,284.38,3.65,100.92
2011,3,4,1.47,26.9,35.81,0,303.56,3.38,100.84
2011,3,5,1.47,28,40.31,0,272.19,3.61,100.78
2011,3,6,2.56,28,40.5,0,310.19,4.08,100.91
2011,3,7,2.48,26.13,28.62,0,316.81,3.19,100.98
2011,3,8,2.28,25.94,30.06,0,308.88,2.76,100.73
2011,3,9,1.7,26.93,36,0,241.31,2.97,100.78
2011,3,10,2.27,28.3,57.88,1.65,215.56,3.2,100.81
2011,3,11,2.33,28.24,60.56,3.5,213.38,3.78,100.78
2011,3,12,1.8,27.41,57.81,3.22,254.81,3.13,100.84
2011,3,13,1.09,26.91,52.12,0,256.25,2.6,100.9
2011,3,14,1.2,27.69,53.5,0,283.62,2.76,100.8
2011,3,15,1.23,27.07,45,0.14,279.31,3.12,100.79
2011,3,16,1.82,26.85,37.12,0,43.88,3.19,100.7
2011,3,17,3.28,27.19,58.69,0,191.5,3.35,100.74
2011,3,18,4.79,27.66,61.19,0,195.38,5.01,100.5
2011,3,19,4.55,29.04,58.62,0,204.12,3.3,100.22
2011,3,20,4.34,29.81,60.5,0,197.44,4.4,100.2
2011,3,21,3.17,29.5,51.75,0,215.5,3.81,100.33
2011,3,22,1.36,29.83,52.06,0,199.69,3.33,100.55
2011,3,23,1.93,29.62,53.19,0,237.25,3.31,100.69
2011,3,24,2.38,29.55,58.75,2.02,226.56,4.07,100.66
2011,3,25,2.21,29.58,55.62,0.01,209.31,4.84,100.72
2011,3,26,2.26,29.91,53.06,1.74,216.88,3.89,100.68
2011,3,27,2.15,29.6,56.44,1.21,178.5,4.73,100.69
2011,3,28,1.47,28.87,58.62,4.21,152.44,3.34,100.69
2011,3,29,2.1,28.98,59.69,1,180.62,2.29,100.76
2011,3,30,3.16,28.85,66.25,4.78,182.31,4.16,100.69
2011,3,31,2.15,29.37,63.19,2.36,213.5,5.7,100.62
2011,4,1,1.84,29.57,56.56,0.03,219.88,3.21,100.66
2011,4,2,2.39,29.48,61.25,0.24,193.06,3.37,100.67
2011,4,3,2.52,29.8,62.06,0.96,178.56,3.56,100.66
2011,4,4,2.9,29.52,64.12,4.89,179.38,2.72,100.65
2011,4,5,0.55,28.73,63.62,6.6,194.44,1.98,100.88
2011,4,6,1.2,29.77,49.56,0,224.75,1.68,100.81
2011,4,7,1.8,29.19,43.44,0,228.5,3.36,100.81
2011,4,8,2.09,30.22,51.94,0,228.81,4.05,100.71
2011,4,9,1.13,30.53,52.19,0,218.56,2.32,100.8
2011,4,10,1,31.01,48.94,0,198.19,2.73,100.96
2011,4,11,1.62,31.57,44.31,0.2,251.56,3.1,100.78
2011,4,12,1.95,31.27,45.75,2.21,223.06,2.27,100.67
2011,4,13,2.81,31.9,47.06,0,222.75,2.84,100.66
2011,4,14,1.58,31.82,45.12,4.37,284.44,3.52,100.56
2011,4,15,0.84,30.83,46.12,0.05,264.56,2.14,100.54
2011,4,16,1.54,31.76,51.19,0.09,214.62,5.91,100.57
2011,4,17,1.59,32.87,50.56,0.1,223.44,4.08,100.52
2011,4,18,1.98,31.62,60.25,8.41,178.06,2.2,100.36
2011,4,19,2.32,30.02,62.94,2.38,177.75,2.2,100.4
2011,4,20,2.18,31.32,56.56,0.07,201.69,4.32,100.42
2011,4,21,2.21,30.56,63.44,14.93,209.25,4.88,100.54
2011,4,22,1.75,29.28,66.38,6.5,197.5,2.62,100.58
2011,4,23,2.04,29.91,53.94,0.02,246.75,4.32,100.52
2011,4,24,3.54,30.85,57.19,0.03,196.62,4.52,100.48
2011,4,25,3.17,28.8,67.94,15.92,187.81,3.18,100.63
2011,4,26,2.16,29.15,64,0.85,163.81,2.3,100.67
2011,4,27,1.94,28.91,61.75,0.68,118,2.82,100.5
2011,4,28,1.36,29.92,56.44,1.51,97.75,2.48,100.28
2011,4,29,1.05,30.91,55,0.89,124.75,2.7,100.28
2011,4,30,2.22,30.85,59.38,1.01,181.88,3.13,100.43
2011,5,1,2.99,31.4,61.44,0.84,195.5,5.97,100.4
2011,5,2,4.48,31.6,61.25,0.99,188.81,2.25,100.21
2011,5,3,3.74,31.41,64.94,9.77,182.88,3.38,100.11
2011,5,4,2.98,30.23,74.25,30.12,176.12,3.96,100.24
2011,5,5,0.94,30.08,66.88,0.63,162,2.64,100.33
2011,5,6,1.58,31.36,61.06,0.45,168.94,4.61,100.27
2011,5,7,1.34,31.37,64.88,8.53,187.25,3.66,100.14
2011,5,8,1.48,31.61,62.19,4.87,250.69,3.2,100.04
2011,5,9,2.04,32.16,56.69,0.27,227.12,3.77,99.98
2011,5,10,3.02,32.73,61.38,3.26,191.75,3.59,99.9
2011,5,11,1.3,32.99,61.88,11.08,128.88,3.05,99.89
2011,5,12,2.51,31.95,68.62,11.27,162.5,3.55,100.05
2011,5,13,2.38,32.08,65.81,2.59,175.31,3.3,100.09
2011,5,14,2.38,31.33,66.94,7.09,157.38,2.35,100.2
2011,5,15,2.49,31.69,65.25,3.86,158.94,2.8,100.37
2011,5,16,2.23,31.42,68.38,0.01,154.06,1.35,100.66
2011,5,17,2.03,31.57,68.94,0.01,168,3.69,100.58
2011,5,18,2.92,29.94,76.81,22.03,181.06,2.5,100.43
2011,5,19,2.57,29.3,82.62,17.75,178.38,2.8,100.23
2011,5,20,2.83,29.24,80.06,1.95,199.38,3.77,99.96
2011,5,21,3.66,30.5,77.25,10.03,186.44,3.43,99.75
2011,5,22,2.52,29.94,80.69,6.84,180.31,2.03,99.97
2011,5,23,1.95,30.76,74.88,0.73,205.56,2.87,100.08
2011,5,24,1.66,31.82,68.88,1.77,189.38,3.37,100.03
2011,5,25,1.77,31.05,75,7.29,137.06,1.91,100.07
2011,5,26,1.59,29.95,80.31,4.73,115.75,1.78,100.2
2011,5,27,1.76,29.69,74.31,0.71,134.12,2.06,100.19
2011,5,28,1.2,30.7,67.94,1.29,113.38,2.39,100.08
2011,5,29,1.68,30.93,69.06,0.68,89.75,3.42,100.09
2011,5,30,1.28,31.43,70.06,7.67,243.5,3.8,100.02
2011,5,31,2.33,30.51,76.44,9.26,193.12,2.55,99.89
2011,6,1,2.37,30.03,76.25,1.85,171.12,1.73,99.93
2011,6,2,2.61,31.42,68.06,1.53,178.19,2.41,100.13
2011,6,3,2.48,29.9,75.88,0.99,182.25,1.2,100.19
2011,6,4,2.78,31.28,70.25,0.17,191.19,1.67,100.04
2011,6,5,2.8,31.24,70.75,0.23,184.69,2.23,100.07
2011,6,6,2.18,31.3,70.38,0.16,177.75,3.6,100.11
2011,6,7,1.99,30.88,70.62,0.07,143.19,3.22,100.05
2011,6,8,1.5,31.01,67.38,0.58,95.88,1.94,99.92
2011,6,9,1.45,31.67,65,0.37,198,4.44,99.74
2011,6,10,2.84,33.74,60.88,0,231.44,6.73,99.6
2011,6,11,3.66,32.28,65.94,3.23,184.81,2.98,99.67
2011,6,12,2.33,30.94,72.5,5.17,155.31,1.58,99.81
2011,6,13,2.3,31.05,69.31,0.65,135.62,1.41,99.81
2011,6,14,2.1,29.8,73.69,4.76,95.44,2.53,99.69
2011,6,15,2.23,29.4,79.06,8.52,30.88,2.83,99.46
2011,6,16,2.56,28.4,85.25,29.48,261.56,3.88,99.19
2011,6,17,3.24,27.85,92.12,84.42,247.25,3.66,98.81
2011,6,18,5.2,28.12,89.56,57.36,170.88,2.53,99.05
2011,6,19,5.95,28.64,89.31,23.71,149.94,3.2,99.15
2011,6,20,4.55,28.9,87.5,16.22,152.5,3.95,99.55
2011,6,21,2.48,28.8,86,3.04,172.19,1.97,99.76
2011,6,22,2.55,29.26,85.31,6.58,186.62,2.48,99.7
2011,6,23,2.41,29.59,85.75,6.87,197.38,1.81,99.64
2011,6,24,1.73,29.02,89.56,5.83,221.5,2.12,99.6
2011,6,25,1.14,28.83,86,14.24,207.81,3.39,99.52
2011,6,26,2.91,28.49,86.88,15.28,175.75,4.61,99.53
2011,6,27,2.46,28.12,90.94,30.36,156.56,2.55,99.56
2011,6,28,3.32,27.64,92.12,26.73,182.56,5.21,99.51
2011,6,29,3.03,28.66,88.75,10.11,189.62,2.12,99.8
2011,6,30,2.98,28.43,92.06,12.52,193.81,2.23,99.9
2011,7,1,2.49,28.72,84.75,13.29,236.06,1.29,99.89
2011,7,2,3.48,27.91,89.88,8.74,210.5,2.35,99.85
2011,7,3,2.32,27.94,88.44,19.01,203.88,3.8,99.91
2011,7,4,1.78,27.14,89.12,1.79,197.19,2.25,100.1
2011,7,5,2.91,27.48,85.88,5.52,131.75,4.62,100.17
2011,7,6,2.95,27.79,86.5,17.88,146,3.32,100.17
2011,7,7,3.46,27.26,89.44,16.45,182.38,4.55,100.27
2011,7,8,3.45,28.21,87.12,5.72,186.81,2.98,100.42
2011,7,9,2.39,28.45,85.75,2.17,200.75,1.4,100.19
2011,7,10,1.78,29.7,84,5.42,225.62,2.22,99.92
2011,7,11,1.66,29.21,85.5,2.76,203,2.51,99.73
2011,7,12,1.66,28.08,89.88,2.3,147.81,1.9,99.68
2011,7,13,2.7,28.73,86.44,3.58,127.81,4.22,99.71
2011,7,14,2.52,28.49,89.88,2.32,137.88,2.64,99.67
2011,7,15,2.75,27.77,90.75,4.85,160.06,2.91,99.76
2011,7,16,2.49,28.23,89,4.69,139.44,1.91,99.72
2011,7,17,2.61,28.72,88,7.68,131.06,2.36,99.58
2011,7,18,3.14,28.39,89.75,9.34,213.75,2.74,99.62
2011,7,19,3,28.76,89.38,17.29,211,1.52,99.59
2011,7,20,3.42,27.84,93.19,48.06,216.31,2.59,99.39
2011,7,21,3.55,27.8,92.25,30.65,179.62,4.99,99.17
2011,7,22,4.26,27.88,87.38,21.34,185.56,3.85,99.44
2011,7,23,2.55,27.4,86.75,1.44,173.31,2.22,99.85
2011,7,24,1.62,27.63,86.19,0.7,153,2.15,100.08
2011,7,25,1.85,28.1,86.5,0.08,144.31,2.59,100.33
2011,7,26,1.23,27.89,86.75,0.36,166.62,2.41,100.42
2011,7,27,2.45,28.19,86.5,0.03,199.88,1.72,100.26
2011,7,28,1.94,28.23,87.25,0.16,193.94,2.07,100.04
2011,7,29,1.92,28.73,84.5,0.06,182.31,1.57,99.98
2011,7,30,1.86,29.26,83.69,0,195.38,1.29,99.84
2011,7,31,1.15,29.9,82.38,0.79,190.38,2.73,99.67
2011,8,1,1.1,30.48,81.44,0.84,227.81,2.51,99.56
2011,8,2,1.35,30.17,85,7.29,140.25,1.55,99.59
2011,8,3,3.42,28.55,90.81,5.8,106.88,5.13,99.61
2011,8,4,3.56,28.79,88.25,10.6,178.44,2.4,99.63
2011,8,5,3.09,28.31,91.38,22.98,196.31,2.7,99.6
2011,8,6,2.76,28.73,90.06,26.86,177.62,2.51,99.57
2011,8,7,1.16,28.77,89.31,63.11,228.94,2.11,99.55
2011,8,8,2.7,27.71,94.31,68.27,167.62,4.46,99.65
2011,8,9,2.9,27.62,93.31,28.47,175.88,1.7,99.94
2011,8,10,2.77,27.6,92.75,23.42,200.06,1.73,99.95
2011,8,11,2.76,27.43,93.12,22.97,212.5,2.7,99.74
2011,8,12,2.98,27.01,93.5,13.63,114,5.18,99.48
2011,8,13,4.38,27.23,91.94,24.28,155.5,3.04,99.76
2011,8,14,3.08,27.4,93.06,9.64,173.88,2.38,100.31
2011,8,15,2.68,27.58,92.06,6.4,183.44,2.74,100.39
2011,8,16,2.55,27.26,94.5,33.8,192.81,2.46,100.27
2011,8,17,2.35,26.56,93.81,19.31,188.56,1.72,100.19
2011,8,18,1.91,26.78,90.06,13.03,191.5,1.93,100.2
2011,8,19,1.39,26.28,91.12,5.53,164,2.07,100.28
2011,8,20,1.29,27.82,86.81,0.76,162.31,1.56,100.36
2011,8,21,1.63,27.42,89,0.05,201.19,1.55,100.36
2011,8,22,1.55,27.4,90.5,0.4,191.56,1.11,100.33
2011,8,23,1.48,27.68,89.56,0.37,182.31,1.68,100.28
2011,8,24,1.63,27.44,91.38,0.69,153,1.12,100.15
2011,8,25,1.93,27.49,92.19,8.52,104.38,1.23,100.13
2011,8,26,2.4,27.09,93.38,7.91,109.19,2.7,100.1
2011,8,27,2.34,26.86,93.25,3.96,102.81,2.7,100.09
2011,8,28,2.42,27.13,91.69,2.69,108.75,3.16,100.03
2011,8,29,2.64,27.46,91.88,0.98,102.38,3.83,100.16
2011,8,30,2.95,27.57,92.31,2.54,97.19,2.9,100.17
2011,8,31,2.68,27.33,93.62,4.05,118.94,3.14,100.12
2011,9,1,3.79,26.77,94.06,3.69,126.5,5.54,100.02
2011,9,2,2.85,26.65,92.94,12.17,144.38,1.75,100.11
2011,9,3,2.16,27.35,90.06,1.94,115.19,2.39,100.09
2011,9,4,2.37,26.98,93.12,3.63,94.81,4.48,100.11
2011,9,5,2.43,27.76,90.5,3.01,122.31,3.09,100.02
2011,9,6,2.51,27.69,91.56,3.71,146.56,2.41,99.89
2011,9,7,2.76,27.32,92.25,2.71,147.31,2.83,99.65
2011,9,8,2.85,27.12,94.38,9.54,122.31,4.13,99.58
2011,9,9,3.88,27.26,93.94,17.9,110.44,5.48,99.88
2011,9,10,2.47,27.96,89.75,6.81,149.94,2.95,100.24
2011,9,11,1.4,27.78,88.81,0.59,144.19,1.34,100.17
2011,9,12,0.68,29.1,82.56,0.02,124.31,1.83,100.11
2011,9,13,0.68,29.45,82.5,8.82,154.31,1.53,100.03
2011,9,14,1.81,27.14,91.5,12.7,140,3.72,99.99
2011,9,15,2.46,26.53,93.81,9.86,212.38,4.52,99.88
2011,9,16,2.89,26.74,94.44,28.62,201.56,2.62,99.98
2011,9,17,3.01,27.18,94.06,34.32,210.88,1.23,99.87
2011,9,18,1.53,27.26,93.19,16.63,191.81,1.98,99.93
2011,9,19,1.11,27.65,91.12,16.42,138.12,1.18,100.12
2011,9,20,2.12,27.09,94.56,14.96,109.38,3.7,100.08
2011,9,21,1.8,27.02,92.81,12.23,107.44,2.66,99.96
2011,9,22,2.55,27.23,92.5,20.83,105.88,1.81,99.93
2011,9,23,3.41,26.87,94.75,14.45,122.38,2.31,99.88
2011,9,24,3.41,27.25,92.75,6.46,151.56,4.12,100.14
2011,9,25,3.42,27.61,91.62,11.28,170.75,1.98,100.32
2011,9,26,2.01,27.93,88.5,4.9,220,2.91,100.4
2011,9,27,1.63,27.67,88.56,0.36,265.25,2.35,100.26
2011,9,28,2.02,27,87.75,0,313.31,2.43,100.31
2011,9,29,1.41,26.88,84.38,0.01,319.19,1.55,100.34
2011,9,30,1.61,27.47,86.81,0,324.69,1.28,100.35
2011,10,1,1.79,27.31,85.12,0,308.06,1.55,100.31
2011,10,2,1.59,26.87,83.25,0,298.12,1.73,100.34
2011,10,3,1.23,27.09,81.69,0,284,1.97,100.37
2011,10,4,0.97,27.5,80.94,0,247.94,2.15,100.46
2011,10,5,1.23,27.61,84.06,2.68,110.44,1.52,100.66
2011,10,6,1.52,27.74,87.12,1.67,92.94,2.3,100.75
2011,10,7,0.95,27.8,84.75,2.67,47.62,1.54,100.79
2011,10,8,0.87,27.83,80.81,1.16,50.38,2.05,100.75
2011,10,9,0.74,27.8,82.06,0.04,160.94,1.34,100.81
2011,10,10,0.74,27.93,82.31,0.06,208.88,0.76,100.89
2011,10,11,1.11,27.79,83,0.04,178.75,1.79,100.91
2011,10,12,1.35,26.8,84.44,0.5,140.75,1.95,100.83
2011,10,13,0.87,27.62,80.44,0.06,143.06,1.25,100.68
2011,10,14,0.53,27.62,84.62,0,160.56,1.6,100.58
2011,10,15,1.18,27.22,85,0,243.12,1.81,100.55
2011,10,16,0.73,27.26,78,0,328.62,1.49,100.6
2011,10,17,0.77,27.63,77.44,0.04,156.38,2.04,100.68
2011,10,18,1.28,27.03,84.38,2.3,88.12,3.49,100.7
2011,10,19,2.23,26.01,87.88,1.08,123.44,3.27,100.46
2011,10,20,1.55,26.52,82.5,0.15,295.19,3.7,100.58
2011,10,21,0.82,26.11,84.94,15.12,197.75,0.92,100.73
2011,10,22,0.65,26.15,81.69,5.7,126.5,1.54,100.81
2011,10,23,0.98,25.74,82.94,1.17,121.5,1.11,100.94
2011,10,24,1.23,25.43,81.12,0,104.19,1.68,100.98
2011,10,25,0.88,25.53,75.62,0,230.25,1.54,100.95
2011,10,26,0.97,25.08,76.69,0,304.5,0.93,101
2011,10,27,1.16,24.33,73.94,0,300.25,1.01,101.04
2011,10,28,1.17,23.96,77.62,0,216.12,0.91,101.08
2011,10,29,1.5,22.95,76.44,0,240.94,1.41,101.06
2011,10,30,1.09,22.27,70.31,0,253.25,1.33,100.94
2011,10,31,0.94,23.12,68,0,111.06,1.37,101.02
2011,11,1,0.66,23.37,69.94,0,215.19,1.17,101.06
2011,11,2,0.86,23.15,71.62,0,303.88,0.89,100.99
2011,11,3,0.78,23.48,71.88,0,265.69,1.69,100.96
2011,11,4,0.69,23.58,74.5,0,214.31,1.47,101.06
2011,11,5,1.04,23.06,82,0,226.94,0.8,101.06
2011,11,6,0.98,23.01,81.06,0,266,0.66,100.99
2011,11,7,1.24,22.35,83.62,0,211.94,1.16,101.01
2011,11,8,1.59,21.83,84.62,0,263.5,1.44,101.05
2011,11,9,1.43,21.71,82.88,0,271.88,1.2,101.09
2011,11,10,0.87,22.24,77.81,0,119,1.86,101.07
2011,11,11,0.77,22.95,75.94,0,205.88,0.86,101.02
2011,11,12,1.04,23.33,78.62,0,210.62,1.79,101.02
2011,11,13,0.81,24.12,79,0,198.56,2.16,101.14
2011,11,14,0.66,23.98,75.31,0.81,236.75,1.11,101.22
2011,11,15,0.66,23.48,75.06,0.39,293.62,1.66,101.25
2011,11,16,1,22.91,77.25,0.47,250.19,0.97,101.17
2011,11,17,1.19,21.82,75.38,0,280.94,1.78,101.13
2011,11,18,0.84,21.7,75.12,0,164.31,1.68,101.1
2011,11,19,0.98,21.26,82.88,0,121.25,1.52,101.17
2011,11,20,1.23,21.6,83.5,0,171.25,0.97,101.3
2011,11,21,1.55,21.54,83.44,0,83,1.11,101.37
2011,11,22,1.38,21.62,80.88,0,148.44,1.48,101.32
2011,11,23,1.27,21.76,75.75,0,117.44,1.68,101.34
2011,11,24,1.28,21.6,78.88,0,229.06,1.58,101.36
2011,11,25,1.57,20.91,81.12,0,336.88,1.36,101.27
2011,11,26,1.48,20.43,81.19,0,335.38,1.05,101.21
2011,11,27,1.53,19.62,77.94,0,332.81,0.99,101.18
2011,11,28,1.51,19.04,75.62,0,323.12,1.74,101.04
2011,11,29,0.95,19.4,72,0,296.19,1.76,101.02
2011,11,30,1.05,19.33,76.12,0,187.31,2.13,101.08
2011,12,1,1.09,19.19,78.12,0,188.38,1.81,101.14
2011,12,2,1.09,19.71,79.81,0,286.25,2.23,100.99
2011,12,3,1.24,20.81,80.75,0,207.56,1.16,100.78
2011,12,4,1.09,21.44,76.12,0,297.69,1.44,100.89
2011,12,5,1.12,20.9,78.12,0,241.31,1.63,101.06
2011,12,6,1.39,19.86,81,0,198,1.05,101.15
2011,12,7,1.52,18.87,79.94,0,232.44,0.98,101.24
2011,12,8,1.45,18.86,80.06,0,328.12,1.38,101.23
2011,12,9,1.38,18.72,81,0,265.75,1.52,101.21
2011,12,10,1.13,19.23,72.88,0,305.94,1.48,101.13
2011,12,11,0.94,19.87,74.06,0,267.75,1.79,101.19
2011,12,12,1.38,19.24,80.38,0,94.31,1.68,101.38
2011,12,13,1.3,18.07,78.69,0,196.12,2.42,101.43
2011,12,14,1.51,15.94,79.19,0,254.88,1.72,101.48
2011,12,15,1.52,15.23,77.75,0,267.88,1.12,101.47
2011,12,16,1.45,14.78,71.81,0,212.62,2.46,101.5
2011,12,17,1.68,13.87,69.38,0,274.69,2.05,101.51
2011,12,18,1.59,13.63,70.75,0,287.31,1.33,101.55
2011,12,19,1.61,13.62,73.19,0,327.31,1.25,101.48
2011,12,20,1.86,14.23,74.56,0,316.88,1.36,101.42
2011,12,21,1.69,14.46,72.88,0,345.88,1.42,101.41
2011,12,22,1.7,13.6,70.81,0,283.56,1.06,101.37
2011,12,23,1.6,13.74,70.56,0,229.94,1.64,101.26
2011,12,24,1.55,14.39,70.12,0,290,1.59,101.21
2011,12,25,1.56,15.18,69.75,0,296.88,1.16,101.24
2011,12,26,1.59,15.8,74.62,0,340,1.28,101.29
2011,12,27,1.59,16.05,68.81,0,272.81,1.61,101.29
2011,12,28,1.52,17.49,68.44,0,297.75,1.73,101.38
2011,12,29,1.59,19.16,74.31,7.6,181.5,1.27,101.41
2011,12,30,1.56,19.44,73.12,1.11,99.19,1.91,101.48
2011,12,31,1.52,19.1,70.25,0,129.81,1.76,101.51
2012,1,1,1.19,20.17,69,0.78,153.31,2.11,101.28
2012,1,2,1.82,19.83,75.56,1.42,143.12,3.3,101.22
2012,1,3,1.44,19.48,78.31,0.73,294.75,1.69,101.24
2012,1,4,0.84,19.12,74.94,0.02,150.12,2.48,101.31
2012,1,5,0.83,20.35,76.31,0.63,132.56,1.69,101.35
2012,1,6,0.89,19.94,80.19,4.68,118.75,1.83,101.43
2012,1,7,1.18,19.98,79.69,13.02,47.62,1.58,101.59
2012,1,8,0.95,20.25,76.31,13.98,135.44,2.41,101.56
2012,1,9,1.24,19.73,82.94,5.05,91,2.89,101.39
2012,1,10,1.9,18.71,83.44,2.92,337.5,1.94,101.46
2012,1,11,2.3,17.29,76.31,0.01,330.88,1.38,101.54
2012,1,12,2.17,14.12,69.25,0,321.81,1.35,101.52
2012,1,13,2.25,12.9,73.5,0,308.69,1.87,101.52
2012,1,14,1.86,12.84,66.81,0,311.62,1.67,101.41
2012,1,15,1.43,13.92,61.62,0,325.06,2.11,101.2
2012,1,16,1.18,16.29,60.31,0,291.38,2.8,100.99
2012,1,17,1.48,18.38,66.94,0,205.62,3.2,100.8
2012,1,18,0.99,19.19,68.44,0,248.94,2.8,100.79
2012,1,19,1.19,19.33,70.31,0.58,153.81,1.79,100.93
2012,1,20,1.24,19.91,80.38,0.86,230.56,1.98,100.99
2012,1,21,2.05,17.17,74.19,0,314.81,1.72,101.17
2012,1,22,1.83,14.72,62.69,0,333.81,2.77,101.42
2012,1,23,1.45,14.93,57.5,0,326.69,1.47,101.36
2012,1,24,1.51,15.69,61.31,0,330.94,1.54,101.27
2012,1,25,1.09,17.26,61.25,0,320.62,2.26,101.26
2012,1,26,1.38,18.09,67.62,0,307.56,2.34,101.23
2012,1,27,1.98,17.98,67.31,0,321.44,1.73,101.23
2012,1,28,1.27,17.83,59.69,0,203.94,1.31,101.29
2012,1,29,2.09,17.92,64.44,0,230.31,3.16,101.31
2012,1,30,2.11,17.76,66.81,0,330.56,2.38,101.44
2012,1,31,2.29,16.81,56.31,0,343.94,2.23,101.5
2012,2,1,2.19,17.05,61.25,0,333.94,2.12,101.48
2012,2,2,2.03,15.73,53.25,0,327.62,2.21,101.57
2012,2,3,1.99,15.98,53.38,0,327.81,1.68,101.48
2012,2,4,1.78,17.53,51.12,0,329.06,2.08,101.32
2012,2,5,1.58,19.26,51.56,0,301.62,1.99,101.28
2012,2,6,1.88,20.14,61.38,0,290.69,2.43,101.14
2012,2,7,1.74,20.79,63.38,0,298.38,2.61,101.1
2012,2,8,1.66,21,70.12,0,224.31,2.49,100.88
2012,2,9,2.93,20.76,68.19,0,307.44,4.43,100.97
2012,2,10,2.22,17.03,45.44,0,325.81,1.72,101.22
2012,2,11,1.86,16.78,44.38,0,317.81,1.3,101.26
2012,2,12,1.76,17.08,47.62,0,290.25,2.66,101.32
2012,2,13,1.01,19.56,43.62,0,207.94,2.52,101.32
2012,2,14,1.1,22.44,51.31,0,207.12,2.55,101.2
2012,2,15,1.06,24.26,66.19,7.13,230.5,1.59,100.98
