YEAR,MO,DY,WS2M,T2M,RH2M,PRECTOTCORR,WD50M,WS10M_RANGE,PS
2011,2,12,0.45,15.39,73.44,0,201.75,1.61,96.59
2011,2,13,0.51,16.25,72.25,0,202.88,1.98,96.51
2011,2,14,0.55,17.2,69.81,0,214,1.77,96.44
2011,2,15,0.63,18.72,71.38,0,215.56,2.25,96.56
2011,2,16,0.71,19.62,79,4.97,215.25,1.97,96.56
2011,2,17,0.78,18.73,79.25,7.94,220.69,2.55,96.47
2011,2,18,1.12,17.29,70,0,239.69,3.02,96.62
2011,2,19,0.74,16.88,71.19,0,235,2.07,96.91
2011,2,20,0.54,16.61,73.25,0,216.56,1.96,97.01
2011,2,21,0.61,16.23,70.88,0,189.5,1.42,96.89
2011,2,22,0.58,15.56,70.56,0,203.56,1.56,96.92
2011,2,23,0.53,16.43,68.81,0,208.44,1.42,96.87
2011,2,24,0.55,16.94,70.5,0,211,0.88,96.69
2011,2,25,0.62,17.08,69.88,0,175.12,1.73,96.52
2011,2,26,0.6,18.04,69.56,0,190.75,1.25,96.6
2011,2,27,0.57,17.91,69.69,0,246.06,2.12,96.84
2011,2,28,0.56,17.86,58.94,0,237,2.12,96.84
2011,3,1,0.64,16.95,63.88,0,169.19,1.44,96.71
2011,3,2,0.52,17.65,67.81,0,199.5,1.11,96.6
2011,3,3,0.59,18.79,65.88,0,221.19,2.2,96.59
2011,3,4,0.69,19.9,64.81,0,232.12,2.86,96.51
2011,3,5,1.09,21.04,61.56,0,237.12,3.61,96.39
2011,3,6,0.87,20.28,58.69,0.03,235.25,2.48,96.57
2011,3,7,0.55,19.02,55.62,0,226.94,2.23,96.62
2011,3,8,0.55,18.26,65.31,0,218.19,2.28,96.39
2011,3,9,0.71,20.15,58.25,0.04,209.44,3.21,96.44
2011,3,10,0.86,21.85,58.56,0.02,229.56,2.12,96.54
2011,3,11,0.87,22.24,60.88,0,228.88,2.87,96.46
2011,3,12,0.92,21.33,69.56,0.69,233.62,2.09,96.51
2011,3,13,0.71,20.46,62.88,0,249.31,2.06,96.58
2011,3,14,0.58,19.96,61.25,0.43,179.25,1.71,96.61
2011,3,15,0.65,21.33,59.75,0,143.56,2.12,96.56
2011,3,16,0.54,22.01,53.75,0,131.62,1.85,96.44
2011,3,17,0.63,21.03,69.94,1.42,192.06,2.18,96.52
2011,3,18,1.17,21.5,74.31,14.11,211.31,2.91,96.15
2011,3,19,1.45,22.83,72.62,11.36,221.56,3.05,95.81
2011,3,20,1.62,24.58,69.56,2.75,224.25,3.85,95.83
2011,3,21,1.48,24.4,63.06,2.96,224.94,3.2,95.93
2011,3,22,1.07,23.15,69,0.16,223.31,3.55,96.3
2011,3,23,0.73,22.98,72.81,0.06,223.44,2.37,96.47
2011,3,24,0.69,22.98,62.25,0.51,221.12,2.3,96.37
2011,3,25,0.77,22.56,55,3,226.25,1.88,96.42
2011,3,26,0.58,23.76,60.25,1.64,215.44,2.58,96.47
2011,3,27,0.54,22.12,70.56,0.33,106.88,1.74,96.63
2011,3,28,0.62,21.98,70.44,2.17,117.25,2.72,96.58
2011,3,29,0.72,20.85,76.19,0.19,102,1.17,96.69
2011,3,30,0.58,20.12,81,3.9,84.81,1.19,96.6
2011,3,31,0.55,21.6,78.38,2.75,205.94,2.65,96.45
2011,4,1,0.63,22.05,73.12,11.06,220.88,1.89,96.46
2011,4,2,0.58,22.31,71.62,1.63,206.62,2.69,96.52
2011,4,3,0.54,23.59,70.44,3.89,229.56,2.28,96.48
2011,4,4,0.68,23.26,73.44,4.91,234.31,2.13,96.48
2011,4,5,0.6,22.58,74.62,0.4,240.81,1.2,96.57
2011,4,6,0.75,22.97,65.62,0,239.38,2.44,96.52
2011,4,7,0.73,22.73,56.94,0,225.12,1.87,96.57
2011,4,8,0.64,23.37,55.94,1.55,213.19,1.65,96.53
2011,4,9,0.58,24.68,57.31,0.11,201.94,2.15,96.64
2011,4,10,0.48,23.65,65.38,0.01,177.31,1.07,96.83
2011,4,11,0.57,24.01,66.06,0,218.12,2.76,96.62
2011,4,12,0.52,24.88,63.56,0,221.5,2.32,96.54
2011,4,13,0.58,25.26,66,0.9,193.81,2.72,96.48
2011,4,14,0.59,25.46,66.38,2.42,212.25,1.31,96.26
2011,4,15,0.69,25.13,63,0.15,228.25,1.87,96.28
2011,4,16,0.7,25.15,61.31,0.03,236.06,1.96,96.41
2011,4,17,0.49,26.04,60.94,0.5,242,2.27,96.42
2011,4,18,0.49,26.63,65,7.87,230.06,1.68,96.24
2011,4,19,0.68,25.85,70.31,1.51,213.44,3.13,96.14
2011,4,20,0.97,25.96,70.31,1,235.19,2.49,96.15
2011,4,21,1.12,26.2,64.44,0.31,223.94,2.71,96.21
2011,4,22,0.73,26,66.69,0.63,237.31,1.94,96.31
2011,4,23,0.4,25.51,60.81,0.9,228.5,2.02,96.28
2011,4,24,0.55,24.94,64.19,3.83,220.94,1.4,96.29
2011,4,25,0.4,23.72,66.38,0.85,210.5,2.52,96.47
2011,4,26,0.48,24.01,67.88,0.05,230.69,1.88,96.49
2011,4,27,0.36,25.58,64.31,0.01,161.38,1.49,96.27
2011,4,28,0.4,26.03,61.62,0.4,155.44,1.27,96.09
2011,4,29,0.52,26.06,63.62,0,201.62,1.72,96.08
2011,4,30,0.39,26.68,63.69,0.56,228.62,1.61,96.26
2011,5,1,0.52,26.37,69.56,14.93,216.31,1.84,96.14
2011,5,2,1.2,26.19,70.19,19.17,211.06,3,95.88
2011,5,3,0.69,25.78,72.69,16.18,170.94,2.64,95.94
2011,5,4,1.05,23.45,82.75,0.26,102.81,3.94,96.12
2011,5,5,0.57,26.36,69.75,0.01,190.12,2.63,96.15
2011,5,6,0.41,26.68,70.62,5.28,202.69,1.4,96.15
2011,5,7,0.45,26.73,69.19,1.73,231.75,1.92,95.99
2011,5,8,0.66,26.05,73.19,6.09,244.31,1.4,95.82
2011,5,9,0.66,26,70.31,6.17,245.19,1.16,95.84
2011,5,10,0.51,26.8,65.19,3.24,206,2.29,95.85
2011,5,11,0.54,27.14,69.88,1.64,223.62,1.48,95.87
2011,5,12,0.49,27.25,71.44,1.42,198.06,2.18,96.02
2011,5,13,0.34,27.7,71.06,4.66,189.69,1.84,96.05
2011,5,14,0.61,27.39,74,8.7,226.19,2.37,96.03
2011,5,15,0.45,27.62,71.69,13.09,213.25,1.75,96.26
2011,5,16,0.56,27.75,68.5,0,83.12,1.99,96.59
2011,5,17,0.44,28.42,66.69,0.58,184.06,0.88,96.43
2011,5,18,0.33,27.54,74.38,6.18,206.81,1.34,96.24
2011,5,19,0.34,24.8,89.56,19.59,196.5,1.02,96.02
2011,5,20,0.32,26.03,77.94,6.98,217.56,1.47,95.76
2011,5,21,0.72,26.8,81.12,7.73,239.75,1.87,95.46
2011,5,22,0.94,27.88,73.94,1.57,242.69,2.32,95.74
2011,5,23,1.1,27.26,74.19,7.14,227.38,2.26,95.75
2011,5,24,0.8,26.97,72.38,5.6,230.38,2.48,95.86
2011,5,25,0.33,27.44,70.81,2.62,185.94,1.46,96.08
2011,5,26,0.44,28.22,70.38,0,197,0.97,96.07
2011,5,27,0.36,26.8,82.31,2.52,263.69,1.2,96.05
2011,5,28,0.45,28.85,68.38,2.49,139.38,1.01,95.96
2011,5,29,0.62,25.58,87.31,6.88,97.44,1.58,96.01
2011,5,30,0.54,25.34,87.25,2.16,105.75,1.61,95.88
2011,5,31,0.35,26.83,80.25,9.16,153.88,1.46,95.68
2011,6,1,0.6,26.1,79.06,6.58,179.88,2.22,95.79
2011,6,2,0.38,26.89,73.06,23.98,205.56,2.18,96.02
2011,6,3,0.38,27.73,70.81,3.66,188.38,1.39,95.96
2011,6,4,0.68,27.94,72.44,0.83,216.75,1.64,95.81
2011,6,5,0.7,27.78,71.94,8.44,229.56,1.05,95.87
2011,6,6,0.42,29.23,68.44,0.33,258.88,1.52,95.92
2011,6,7,0.33,28.8,74.19,4.57,111.88,1.63,95.91
2011,6,8,0.52,26.52,79.44,3.22,161.06,1.05,95.79
2011,6,9,0.52,28.03,74.5,0.26,77.31,1.71,95.5
2011,6,10,0.35,29.07,70.69,0.01,227.25,1.14,95.45
2011,6,11,0.47,28.64,71.44,4.71,234.44,0.71,95.54
2011,6,12,0.39,28.11,68.44,0.26,121.69,1.64,95.71
2011,6,13,0.36,29.25,67.25,2.33,135.12,0.71,95.65
2011,6,14,0.3,28.38,75.31,6.79,177.12,1.07,95.58
2011,6,15,0.72,25.76,89.5,21.72,75.62,3.09,95.44
2011,6,16,1.16,27.86,78.06,3.07,92.31,3.97,95.13
2011,6,17,1.4,26.56,84.44,2.42,83.06,3.79,95.21
2011,6,18,0.84,28.31,75.38,1.28,111.44,2.52,95.42
2011,6,19,0.46,28.27,75.75,1.74,177.19,2.37,95.41
2011,6,20,0.48,29.24,72.88,7.7,251.25,1.34,95.54
2011,6,21,0.49,29.09,74,0.24,244.44,1.2,95.58
2011,6,22,0.59,29.83,71.19,1.47,243.69,1.24,95.44
2011,6,23,0.59,29.19,79.12,11.89,265.81,1.41,95.35
2011,6,24,0.5,28.7,80,16.3,288.62,0.7,95.39
2011,6,25,0.53,26.68,91.12,7.67,180.62,1.24,95.33
2011,6,26,0.52,27.85,83.25,42.2,134.69,2.13,95.4
2011,6,27,0.37,26.26,90.44,187.59,230.88,1.53,95.46
2011,6,28,0.32,27.52,79.81,9.49,176.75,0.93,95.51
2011,6,29,0.48,26.39,87.81,31.27,231.19,1.77,95.65
2011,6,30,0.52,27.12,84.62,19.41,251.62,1.35,95.66
2011,7,1,0.63,27.96,82.38,17.88,251.38,1.94,95.48
2011,7,2,0.83,26.78,86.75,24.15,245.25,1.43,95.43
2011,7,3,0.59,27.73,74.56,11.81,254.5,3.36,95.62
2011,7,4,0.29,27.5,80.19,6.45,180.69,1.1,95.92
2011,7,5,0.47,26.1,85.38,13.05,256.12,1.12,96.06
2011,7,6,0.77,27.22,78.88,1.57,239.19,1.69,95.93
2011,7,7,0.83,27.62,77.56,5.68,237.69,1.38,95.92
2011,7,8,0.9,27.48,77.81,4.08,237.88,1.98,96.09
2011,7,9,0.72,27.91,78.62,8.82,235.56,1.83,95.86
2011,7,10,0.43,29.01,77.81,10.26,265.69,1.26,95.67
2011,7,11,0.34,28.62,78.94,0.5,168.81,0.9,95.52
2011,7,12,0.43,28.55,82.19,0.8,173.88,2.41,95.49
2011,7,13,0.52,27.53,79.75,0.99,225.56,0.7,95.59
2011,7,14,0.34,28.58,78.31,10.38,160,1.05,95.61
2011,7,15,0.38,26.78,88.25,10.58,184.75,1.36,95.64
2011,7,16,0.52,26.14,87.19,8.14,42.25,1.83,95.68
2011,7,17,0.28,28.51,78.12,11.23,158.31,1.34,95.54
2011,7,18,0.7,27.61,82.75,21.73,215.31,3.66,95.29
2011,7,19,0.33,26.42,91.38,12.74,132.44,2.47,95.34
2011,7,20,0.62,26.51,87.56,2.91,109.5,2.2,95.33
2011,7,21,0.83,27.44,80.75,1.82,115.69,2.55,95.26
2011,7,22,0.34,27.75,80.25,12.88,124.38,1.22,95.52
2011,7,23,0.3,27.01,82.62,8.44,224,1.51,95.74
2011,7,24,0.34,27.61,82.25,15.56,164.12,1.12,95.89
2011,7,25,0.39,29.18,77.25,11.09,170.5,1.98,96.02
2011,7,26,0.72,27.87,83.25,8.94,252.25,2.66,96.07
2011,7,27,0.66,27.61,83.56,5.37,253.75,1.52,95.92
2011,7,28,0.58,27.93,81.81,1.72,251.62,1.5,95.75
2011,7,29,0.48,27.85,80,1.2,243.88,0.88,95.73
2011,7,30,0.6,28.13,81.19,3.02,269.69,2.07,95.6
2011,7,31,0.41,28.69,78.31,0.41,280.75,1.12,95.45
2011,8,1,0.35,29.51,77.31,0,66.62,1.45,95.37
2011,8,2,0.64,28.54,82.56,3.96,112.31,2.41,95.45
2011,8,3,0.52,28.89,79,13.92,172.88,1.37,95.51
2011,8,4,0.25,29.34,76.19,73.62,230.44,1.6,95.47
2011,8,5,0.3,28.88,81.19,80.22,195.5,0.93,95.47
2011,8,6,0.34,28.44,80.31,4.99,121.94,1.31,95.49
2011,8,7,0.74,26.23,90.94,3.26,94.31,2.36,95.62
2011,8,8,0.81,25.67,87.25,13.16,105.81,2.88,95.83
2011,8,9,0.66,25.05,92.88,20.97,103.75,2.55,95.82
2011,8,10,0.59,25.75,84.75,27.85,128.31,2.34,95.84
2011,8,11,0.54,26.72,79.31,6.51,120,1.62,95.74
2011,8,12,0.53,26.28,85.31,3.11,121.06,1.2,95.62
2011,8,13,0.27,27.64,78.94,38.58,140.12,0.77,95.8
2011,8,14,0.53,25.64,89.81,16.46,232.56,2.16,96.17
2011,8,15,0.5,26.08,85.81,9.83,238.12,1.88,96.16
2011,8,16,0.38,24.8,87.12,24.55,187.44,1.12,96.04
2011,8,17,0.23,25.3,84.75,38.8,205.31,1.05,96.04
2011,8,18,0.34,25.65,85.25,2.17,205.56,1.28,95.99
2011,8,19,0.48,27.57,77.5,1.41,141.62,1.53,96.04
2011,8,20,0.35,27.89,80.44,1.21,217.44,1.36,96.1
2011,8,21,0.35,27.48,85.5,27.03,289.94,1.06,96.04
2011,8,22,0.62,25.94,91.38,12.4,271.38,2.89,96.03
2011,8,23,0.41,27.03,86.19,5.67,279.88,1.13,96.05
2011,8,24,0.3,26.87,85.31,8.83,200.44,1.45,96.02
2011,8,25,0.47,26.11,88.19,3.35,167.31,1.26,96.03
2011,8,26,0.48,27.48,78.75,0.36,134.19,1.51,96
2011,8,27,0.49,26.65,83.25,0,136.44,1.42,95.96
2011,8,28,0.52,27.26,79.06,0.19,127.75,1.78,95.92
2011,8,29,0.61,27.59,79.38,0.01,110.25,1.98,96.05
2011,8,30,0.48,28.04,79.06,0.82,95.56,1.2,96.03
2011,8,31,0.45,29.36,75.69,1.11,166.56,2.17,95.93
2011,9,1,0.43,28.4,80.94,4.69,260.81,1.49,95.88
2011,9,2,0.38,28.06,78.62,1.09,278.25,1.08,95.91
2011,9,3,0.36,27.7,81.38,0.4,134,1.05,95.95
2011,9,4,0.55,28.69,75.44,0.57,115.38,2.68,95.97
2011,9,5,0.29,27.43,84.62,12.77,191.69,0.9,95.95
2011,9,6,0.28,27.11,83.19,7.43,120.12,0.97,95.78
2011,9,7,0.35,25.57,91.5,8.04,169.62,2.85,95.62
2011,9,8,0.54,26.34,83.94,5.79,120.56,2.02,95.75
2011,9,9,0.51,25.9,89.44,33.26,113.12,1.47,96.04
2011,9,10,0.42,25.82,91.62,23.77,119.06,1.42,96.17
2011,9,11,0.35,26.27,87.81,1.14,136.56,0.87,95.98
2011,9,12,0.55,27.4,82.38,0,103.06,1.91,95.91
2011,9,13,0.52,28.29,80.19,3.19,116.62,1.83,95.84
2011,9,14,0.4,26.76,86.5,28.22,148.06,0.71,95.83
2011,9,15,0.34,26.37,83.5,6.8,149.12,1.51,95.89
2011,9,16,0.4,25.58,90.06,26.22,150.25,1.45,95.79
2011,9,17,0.26,26.42,83.88,32.86,177.44,1.43,95.63
2011,9,18,0.31,25.69,88.31,9.5,135.56,1.11,95.82
2011,9,19,0.38,27.7,79.88,0.64,185.19,1.55,95.98
2011,9,20,0.29,26.89,87.5,0.17,128,1.41,95.93
2011,9,21,0.4,25.46,92.88,7.36,114.38,1.59,95.84
2011,9,22,0.37,25.15,93.25,18.76,99.75,1.62,95.9
2011,9,23,0.33,26.42,84.75,10.55,230.06,0.95,95.93
2011,9,24,0.37,26.18,82.94,4.69,235.62,1.58,96.05
2011,9,25,0.43,25.73,83.56,1.47,226.88,0.82,96.2
2011,9,26,0.32,25.85,82.81,1.76,241.62,0.86,96.24
2011,9,27,0.25,26.25,83.5,3.07,222.5,1.09,95.96
2011,9,28,0.3,26.43,82.31,0.42,278.94,1.02,96.01
2011,9,29,0.34,25.42,85.75,0,88.75,1.75,96.05
2011,9,30,0.35,27.31,76.5,0,97.81,1.27,96.02
2011,10,1,0.46,27.03,76.88,0,79.94,1.75,95.98
2011,10,2,0.41,26,82.81,1.3,94.62,1.43,96.01
2011,10,3,0.38,26.01,81.81,0.45,101.19,1.05,96.06
2011,10,4,0.53,25.77,82.12,0,117.75,1.64,96.18
2011,10,5,0.5,24.8,83.31,0,101.38,1.45,96.48
2011,10,6,0.49,25.69,78.5,0,103.06,1.24,96.54
2011,10,7,0.49,25.51,79.81,0.13,100.5,1.02,96.55
2011,10,8,0.47,25.52,77.75,0.03,100,1.37,96.53
2011,10,9,0.46,24.69,79.94,0,91.31,1.46,96.6
2011,10,10,0.43,25.15,77.88,0,142.19,1.56,96.65
2011,10,11,0.41,24.95,78.06,0,115.25,1.03,96.66
2011,10,12,0.41,24.65,77.38,0,194.38,1.33,96.56
2011,10,13,0.34,24.59,81.12,0,223.12,1.05,96.41
2011,10,14,0.27,25.12,82.81,0.01,228.75,1.15,96.32
2011,10,15,0.33,25.26,79.38,0,262.75,1.02,96.32
2011,10,16,0.4,24.91,81.5,0.04,91,0.73,96.35
2011,10,17,0.47,25.58,79.06,0.66,111.56,1.83,96.46
2011,10,18,0.39,25.71,78.31,0.81,147.31,1.38,96.47
2011,10,19,0.38,24.54,86.88,0.27,146.69,2.16,96.29
2011,10,20,0.62,24.4,83.38,0.02,99.75,2.4,96.3
2011,10,21,0.33,23.94,82.5,3.5,126.25,1.94,96.41
2011,10,22,0.33,22.94,80.94,1.06,282.12,1.07,96.53
2011,10,23,0.37,22.45,83.69,0,239.88,1.65,96.7
2011,10,24,0.47,22.02,84.69,0,90,0.73,96.71
2011,10,25,0.51,21.44,82.88,0,105,1.31,96.66
2011,10,26,0.32,22.38,80.94,0,189.12,1.52,96.62
2011,10,27,0.39,22.49,80.12,0,250.5,1.37,96.71
2011,10,28,0.55,21.4,82.38,0.01,98.81,0.63,96.78
2011,10,29,0.54,21.14,79.38,0,112.69,1.18,96.73
2011,10,30,0.37,21.25,80.25,0,149.25,1.11,96.54
2011,10,31,0.45,20.98,79.69,0.76,93.94,0.7,96.66
2011,11,1,0.39,20.62,77.62,0.04,153.12,1.62,96.69
2011,11,2,0.44,19.45,83.44,0,119.25,1.02,96.68
2011,11,3,0.47,19.15,81.44,0,106.62,1.02,96.7
2011,11,4,0.5,18.92,81.94,0,107.69,1.23,96.81
2011,11,5,0.4,20.08,75.69,0,138.19,2.18,96.74
2011,11,6,0.43,19.18,81.56,0,105.81,1.07,96.7
2011,11,7,0.49,18.63,81.5,0,99.75,0.8,96.72
2011,11,8,0.54,18.88,76.25,0,119.88,1.22,96.72
2011,11,9,0.59,19.4,71.44,0,122.25,1.66,96.75
2011,11,10,0.48,19.6,72.25,0,173.06,2.3,96.71
2011,11,11,0.37,19.14,80.19,0,223.44,1.66,96.69
2011,11,12,0.36,19.74,80.12,0.02,204.56,1.96,96.76
2011,11,13,0.34,19.4,82.25,0,133.5,1.77,96.87
2011,11,14,0.38,19.23,82.75,0,117.62,1.93,96.91
2011,11,15,0.37,18.55,85.31,6.16,205.38,1.82,96.91
2011,11,16,0.32,18.88,80.06,4.1,183.25,1.59,96.83
2011,11,17,0.39,17.67,83.75,0.16,119.81,0.99,96.82
2011,11,18,0.48,17.55,83.44,0,103.12,0.91,96.82
2011,11,19,0.47,17.55,84.69,0,118.44,1.01,96.89
2011,11,20,0.53,17.88,83.81,0,114.44,1.52,97.07
2011,11,21,0.54,18.16,82.12,0,117.94,1.45,97.1
2011,11,22,0.48,18.23,81.38,0,115.06,1.03,97.04
2011,11,23,0.56,17.91,82.62,0,116.62,1.52,97.09
2011,11,24,0.55,18.18,77.38,0,121.56,1.16,97.05
2011,11,25,0.52,18.4,76.75,0,120.94,1.16,96.9
2011,11,26,0.48,18.45,78.38,0,122.75,1.12,96.82
2011,11,27,0.42,18.54,79,0,181.06,1.12,96.77
2011,11,28,0.32,17.74,84.06,0.08,205.06,1.18,96.62
2011,11,29,0.34,17.97,85.56,0.01,228.44,1.61,96.64
2011,11,30,0.46,18.64,85.38,0,110.69,0.66,96.73
2011,12,1,0.41,19.22,85.94,0,117.62,0.87,96.8
2011,12,2,0.42,19.64,82.06,0,125,1.84,96.65
2011,12,3,0.34,18.59,86.12,0.46,196.25,1.6,96.41
2011,12,4,0.41,18.9,85.69,0.23,229.75,1.22,96.52
2011,12,5,0.38,18.89,83,0,169.12,1.5,96.72
2011,12,6,0.45,18.45,84.56,0,98,0.77,96.81
2011,12,7,0.5,18.5,83.38,0,107.12,1.45,96.88
2011,12,8,0.44,18.78,82.06,0,94.31,0.92,96.86
2011,12,9,0.38,17.55,86.5,0,199.56,0.91,96.8
2011,12,10,0.39,17.27,85.31,0.02,230.06,1.48,96.7
2011,12,11,0.38,16.42,82.44,0,208.25,1.54,96.86
2011,12,12,0.4,15.55,86.56,0,212.94,1.41,97.05
2011,12,13,0.34,14.65,85.44,0,213.19,0.92,97.06
2011,12,14,0.41,14.75,82.5,0,207.12,1.23,97.04
2011,12,15,0.46,14.08,81.06,0,108.31,1.45,97.03
2011,12,16,0.49,14.25,80.25,0,174.06,1.92,97.06
2011,12,17,0.62,13.12,81.06,0,121.31,1.45,97.09
2011,12,18,0.54,13.95,74.56,0,121.38,1.86,97.09
2011,12,19,0.65,14.08,71.56,0,169.69,2.06,97
2011,12,20,0.52,13.4,77.81,0,191.44,1.7,96.98
2011,12,21,0.6,13.22,81.56,0,204.94,1.35,96.99
2011,12,22,0.4,13.23,79.88,0,207.25,1.61,96.91
2011,12,23,0.49,13.05,77.69,0,181.25,1.56,96.79
2011,12,24,0.58,12.85,79.31,0,134.69,1.52,96.75
2011,12,25,0.62,14.51,77,0,124.31,1.63,96.79
2011,12,26,0.49,16.13,71.88,0,162.88,2.38,96.82
2011,12,27,0.53,15.94,74.56,0,144.5,1.43,96.88
2011,12,28,0.55,16.49,77.75,0,119.94,1.38,97.03
2011,12,29,0.45,16.56,75.38,0,138.19,2.27,97.07
2011,12,30,0.42,16.26,72.19,0,116.25,2.04,97.14
2011,12,31,0.53,15.58,73.62,0,115.44,1.37,97.14
2012,1,1,0.52,15.94,72.5,0.08,175.44,1.93,96.9
2012,1,2,0.45,14.88,82.31,6.35,176.62,2.31,96.82
2012,1,3,0.41,14.83,84.69,0.68,233.56,2.26,96.74
2012,1,4,0.41,13.88,83.12,0,235.38,1.99,96.86
2012,1,5,0.43,14.01,78.38,0,239.56,2.02,97.01
2012,1,6,0.41,14.06,81.88,0,191.5,1.7,97.12
2012,1,7,0.48,14.33,81.81,0,156.75,1.14,97.23
2012,1,8,0.52,14.31,81.31,0.15,111.94,1.34,97.23
2012,1,9,0.55,14.94,82.5,0.38,122.38,2.1,97.09
2012,1,10,0.45,16.07,76.81,0.12,190.94,2.19,96.98
2012,1,11,0.48,15.29,77.88,0.14,175.88,1.51,96.99
2012,1,12,0.48,13.78,81.69,0,196.5,1.47,96.86
2012,1,13,0.34,12.64,84.5,0.01,241.88,1.77,96.83
2012,1,14,0.43,11.65,83.56,0,221.88,1.44,96.85
2012,1,15,0.5,12.19,76.94,0,181.31,1.55,96.72
2012,1,16,0.5,12.79,75.25,0,196.56,1.97,96.55
2012,1,17,0.43,13.32,76.56,0,201.38,2.45,96.45
2012,1,18,0.62,14.72,76.38,0,223.12,2.59,96.43
2012,1,19,0.48,14.05,76.06,1.3,218.06,2.12,96.63
2012,1,20,0.41,13.77,79.5,5.14,205.81,1.89,96.64
2012,1,21,0.59,13.88,83.94,0.11,238.81,1.93,96.66
2012,1,22,0.49,12.69,78.38,0,251.06,2.22,96.97
2012,1,23,0.57,11.47,83.56,0,228.88,1.89,96.88
2012,1,24,0.48,11.87,79.38,0,223.81,1.28,96.81
2012,1,25,0.45,11.94,73.94,0,234.12,1.8,96.83
2012,1,26,0.47,12.15,72.38,0,233.5,2.05,96.82
2012,1,27,0.47,13.33,73.44,0,238.25,2.45,96.76
2012,1,28,0.59,13.12,73.5,0,233.38,1.54,96.88
2012,1,29,0.48,12.15,80.25,0,196.56,0.95,96.92
2012,1,30,0.66,13.15,71.81,0,159.25,1.09,97.02
2012,1,31,0.55,12.5,73,0,180.75,0.98,97.04
2012,2,1,0.55,13.27,66.31,0,246.31,2.12,96.97
2012,2,2,0.59,13.62,58.5,0,200.31,1.91,97.06
2012,2,3,0.67,14.01,63.38,0,208.69,1.66,96.99
2012,2,4,0.66,14.97,64.12,0,184.19,2,96.87
2012,2,5,0.66,15.69,66.56,0,221.06,2.66,96.84
2012,2,6,0.64,16.34,64.62,0,229.69,2.13,96.72
2012,2,7,0.49,16.19,71.69,0,217.38,1.97,96.7
2012,2,8,0.57,16.73,62.12,0,192.19,1.93,96.54
2012,2,9,0.46,16.93,78.31,1.55,238.38,1.88,96.47
2012,2,10,0.66,15.62,69.75,0,240.12,1.71,96.65
2012,2,11,0.55,14.01,56.75,0,231.94,2.5,96.72
2012,2,12,0.48,12.9,62,0,206.19,1.9,96.85
2012,2,13,0.6,14.57,65,0,238.06,1.79,96.98
