YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS50M,RH2M,PS
2011,4,3,12,38.12,0,4.29,9.88,94.79
2011,4,3,13,38.68,0,4.63,9.25,94.66
2011,4,3,14,38.66,0,5.19,8.88,94.57
2011,4,3,15,38.18,0,5.81,8.81,94.53
2011,4,3,16,37.01,0,6.53,9.25,94.55
2011,4,3,17,34.67,0,7.5,10.69,94.6
2011,4,3,18,30.92,0,9.27,13.94,94.7
2011,4,3,19,29.82,0,10.68,16.31,94.8
2011,4,3,20,28.12,0,10.4,20.69,94.88
2011,4,3,21,26.51,0,9.85,26.56,94.92
2011,4,3,22,25.13,0,9.17,32.69,94.89
2011,4,3,23,23.86,0,8.74,38.88,94.84
2011,4,4,0,22.63,0,8.42,45.5,94.78
2011,4,4,1,21.5,0,8,52.5,94.75
2011,4,4,2,20.47,0,7.3,59.44,94.74
2011,4,4,3,19.57,0,6.71,65.81,94.77
2011,4,4,4,18.82,0,6.31,71.38,94.84
2011,4,4,5,18.16,0,5.98,76.31,94.91
2011,4,4,6,19.19,0,5.01,72.81,94.99
2011,4,4,7,22.86,0,4.44,55.94,95.07
2011,4,4,8,28.73,0,4.97,28.31,95.1
2011,4,4,9,32.51,0,4.05,16.62,95.08
2011,4,4,10,35.1,0,4.04,11.88,95.01
2011,4,4,11,36.74,0,4.35,9.81,94.9
2011,4,4,12,37.8,0,4.74,8.62,94.76
2011,4,4,13,38.33,0,5.09,7.75,94.63
2011,4,4,14,38.4,0,5.32,7.12,94.54
2011,4,4,15,37.9,0,5.48,6.81,94.49
2011,4,4,16,36.78,0,5.66,7,94.48
2011,4,4,17,34.22,0,5.96,8.06,94.52
2011,4,4,18,29.54,0,7.24,10.94,94.6
2011,4,4,19,28.54,0,8.92,12.62,94.68
2011,4,4,20,27.52,0,10.15,16.12,94.75
2011,4,4,21,26.28,0,10.55,22.31,94.81
2011,4,4,22,24.9,0,10.41,31,94.83
2011,4,4,23,23.75,0,9.74,39.62,94.79
2011,4,5,0,22.68,0,8.9,46.06,94.75
2011,4,5,1,21.69,0,8.31,51.5,94.72
2011,4,5,2,20.78,0,7.67,56.88,94.72
2011,4,5,3,19.96,0,7,62.25,94.75
2011,4,5,4,19.15,0,6.44,67.75,94.82
2011,4,5,5,18.5,0,6.14,72.69,94.91
2011,4,5,6,19.69,0,5.18,68.88,95
2011,4,5,7,23.48,0,4.44,50.94,95.06
2011,4,5,8,29.4,0,4.33,22.38,95.09
2011,4,5,9,32.93,0,3.42,13.62,95.07
2011,4,5,10,35.28,0,3.62,10.62,95.01
2011,4,5,11,36.94,0,4.29,9.06,94.91
2011,4,5,12,38.02,0,4.8,8.12,94.78
2011,4,5,13,38.55,0,5.08,7.62,94.67
2011,4,5,14,38.53,0,5.13,7.5,94.58
2011,4,5,15,38.01,0,5.11,7.56,94.55
2011,4,5,16,36.94,0,5.15,7.94,94.56
2011,4,5,17,34.55,0,5.51,9.06,94.62
2011,4,5,18,30.13,0,7.17,11.94,94.71
2011,4,5,19,29.16,0,9.51,13.69,94.82
2011,4,5,20,27.98,0,10.84,18.5,94.92
2011,4,5,21,26.13,0,10.06,27.94,94.96
2011,4,5,22,24.43,0,8.64,39.31,94.93
2011,4,5,23,23.15,0,7.6,47.81,94.86
2011,4,6,0,22.09,0,7.13,53.38,94.79
2011,4,6,1,21.19,0,7.06,57.62,94.72
2011,4,6,2,20.4,0,6.96,61.44,94.71
2011,4,6,3,19.69,0,6.68,65.12,94.73
2011,4,6,4,19.06,0,6.37,68.56,94.79
2011,4,6,5,18.48,0,5.86,71.62,94.87
2011,4,6,6,19.6,0,4.59,67.5,94.96
2011,4,6,7,23.23,0,3.32,52.06,95.05
2011,4,6,8,28.78,0,2.58,27.75,95.12
2011,4,6,9,33.66,0,0.73,14.12,95.11
2011,4,6,10,36.27,0,1.23,12.5,95.05
2011,4,6,11,37.63,0,1.96,12.25,94.94
2011,4,6,12,38.48,0,2.22,12,94.82
2011,4,6,13,38.9,0,2.26,11.81,94.7
2011,4,6,14,38.9,0,2.26,11.81,94.61
2011,4,6,15,38.43,0,2.28,11.94,94.57
2011,4,6,16,37.43,0,2.37,12.5,94.59
2011,4,6,17,35.48,0,2.7,13.94,94.63
2011,4,6,18,31.9,0,3.6,17.31,94.7
2011,4,6,19,30.64,0,4.07,18.69,94.76
2011,4,6,20,29.34,0,3.74,20.69,94.84
2011,4,6,21,28.42,0,3.81,23.38,94.89
2011,4,6,22,27.27,0,5.01,28.06,94.91
2011,4,6,23,25.71,0,6.63,35.25,94.89
2011,4,7,0,24.74,0,7.43,42.88,94.86
2011,4,7,1,23.65,0,6.96,51.44,94.85
2011,4,7,2,22.74,0,5.8,58.56,94.86
2011,4,7,3,22.18,0,4.46,63.38,94.89
2011,4,7,4,21.61,0,3.15,67.25,94.94
2011,4,7,5,21.15,0,1.99,69.94,95.01
2011,4,7,6,22.38,0,0.89,64.5,95.09
2011,4,7,7,26.65,0,0.95,42.25,95.17
2011,4,7,8,30.71,0.04,1.91,29.44,95.21
2011,4,7,9,33.3,0.08,2.2,25.5,95.19
2011,4,7,10,35.45,0.1,2.43,22.88,95.13
2011,4,7,11,37.05,0.15,2.57,21.12,95.02
2011,4,7,12,38.12,0.21,2.5,19.94,94.88
2011,4,7,13,38.63,0.24,2.24,19.19,94.75
2011,4,7,14,38.62,0.27,1.95,18.88,94.65
2011,4,7,15,38.03,0.3,1.72,19.06,94.61
2011,4,7,16,36.94,0.28,1.77,19.94,94.61
2011,4,7,17,35.61,0.09,2.17,21.75,94.65
2011,4,7,18,33.97,0.03,2.83,25.81,94.72
2011,4,7,19,33.26,0.03,3.26,26.69,94.8
2011,4,7,20,32.57,0.04,3.39,27.88,94.87
2011,4,7,21,31.68,0.04,3.39,29.38,94.92
2011,4,7,22,30.66,0.05,3.69,31.12,94.94
2011,4,7,23,29.67,0.04,4.7,34.12,94.92
2011,4,8,0,28.65,0.04,5.82,38,94.88
2011,4,8,1,27.71,0.03,6.19,42.38,94.83
2011,4,8,2,26.91,0.03,5.7,46.56,94.82
2011,4,8,3,26.35,0.03,4.77,49.62,94.84
2011,4,8,4,25.98,0.03,3.83,51.69,94.91
2011,4,8,5,25.69,0.02,3.09,53.31,95
2011,4,8,6,26.05,0.03,2.72,52.25,95.11
2011,4,8,7,27.62,0.05,2.69,45.81,95.2
2011,4,8,8,29.84,0.02,1.86,37.75,95.25
2011,4,8,9,32.04,0.03,1.39,32,95.24
2011,4,8,10,33.93,0.05,1.94,28.62,95.2
2011,4,8,11,35.19,0.07,2.48,26.69,95.09
2011,4,8,12,36.18,0.05,2.81,25.25,94.95
2011,4,8,13,36.28,0.05,3.03,24.94,94.81
2011,4,8,14,35.93,0.07,3.4,25.38,94.73
2011,4,8,15,35.44,0.08,3.59,26.12,94.69
2011,4,8,16,34.64,0.08,3.65,27.5,94.7
2011,4,8,17,33.4,0.04,3.93,29.94,94.75
2011,4,8,18,31.64,0.03,4.87,34.75,94.84
2011,4,8,19,30.68,0.02,5.24,37.88,94.92
2011,4,8,20,29.85,0.02,5.11,40.62,94.99
2011,4,8,21,29.13,0.01,5.02,42.94,95.03
2011,4,8,22,28.51,0.01,5,44.81,95.02
2011,4,8,23,27.9,0.04,4.92,46.5,94.98
2011,4,9,0,27.37,0.06,4.79,47.94,94.93
2011,4,9,1,26.88,0.08,4.64,49.31,94.89
2011,4,9,2,26.49,0.07,4.18,50.5,94.88
2011,4,9,3,26.23,0.04,3.2,51.5,94.91
2011,4,9,4,26.02,0.02,1.78,52.44,94.97
2011,4,9,5,25.64,0,0.57,53.81,95.05
2011,4,9,6,26.2,0,0.85,51.81,95.12
2011,4,9,7,28.19,0,2.01,44.44,95.22
2011,4,9,8,30.28,0,2.65,38.88,95.27
2011,4,9,9,32.27,0,3.02,34.62,95.25
2011,4,9,10,34.16,0.01,3.36,31,95.18
2011,4,9,11,35.56,0.01,3.73,28.31,95.08
2011,4,9,12,36.36,0.02,4.02,26.75,94.94
2011,4,9,13,36.39,0.02,4.3,26.38,94.82
2011,4,9,14,35.87,0.02,4.42,27,94.75
2011,4,9,15,35.34,0.02,4.5,27.69,94.73
2011,4,9,16,34.53,0.01,4.54,28.75,94.76
2011,4,9,17,33.27,0,4.76,30.69,94.83
2011,4,9,18,31.37,0,5.48,34.44,94.93
2011,4,9,19,30.23,0,5.76,37.06,95.04
2011,4,9,20,29.1,0,5.49,40.25,95.12
2011,4,9,21,28.08,0,4.96,43.62,95.16
2011,4,9,22,27.17,0,4.22,46.88,95.16
2011,4,9,23,26.37,0,3.41,49.94,95.11
2011,4,10,0,25.71,0,2.82,52.56,95.04
2011,4,10,1,25.37,0,2.76,54.19,94.98
2011,4,10,2,25.12,0,3.1,55.5,94.95
2011,4,10,3,24.83,0,3.55,57,94.97
2011,4,10,4,24.35,0,3.93,59.12,95.02
2011,4,10,5,23.83,0,3.99,61.38,95.1
2011,4,10,6,25.1,0,3.53,56.94,95.19
2011,4,10,7,28.33,0,3.42,44.5,95.28
2011,4,10,8,31.42,0,3.67,34.88,95.33
2011,4,10,9,33.86,0,4.38,29,95.32
2011,4,10,10,35.81,0.01,4.89,25.19,95.24
2011,4,10,11,37.08,0.01,4.98,22.88,95.13
2011,4,10,12,37.83,0,4.76,21.5,94.99
2011,4,10,13,37.94,0,4.37,20.88,94.87
2011,4,10,14,37.51,0,4,21.06,94.79
2011,4,10,15,36.44,0,3.65,22.12,94.75
2011,4,10,16,35.53,0,3.5,23.25,94.77
2011,4,10,17,34.54,0,3.66,24.75,94.81
2011,4,10,18,32.64,0,4.43,28.62,94.88
2011,4,10,19,31.85,0,5.24,29.75,94.94
2011,4,10,20,31.23,0,5.42,30.81,95
2011,4,10,21,30.63,0,5.11,32.31,95.03
2011,4,10,22,29.99,0,4.63,34.31,95.03
2011,4,10,23,29.31,0,4.09,36.88,94.99
2011,4,11,0,28.63,0,3.31,39.56,94.94
2011,4,11,1,28.08,0,2.2,41.88,94.9
2011,4,11,2,27.53,0,1.88,43.44,94.89
2011,4,11,3,26.85,0,2.71,44.81,94.92
2011,4,11,4,25.76,0,3.64,47.31,94.97
2011,4,11,5,24.91,0,4.23,49.38,95.04
2011,4,11,6,26.35,0,4.31,45.44,95.12
2011,4,11,7,29.38,0,4.65,38.88,95.19
2011,4,11,8,32.37,0,4.28,31.12,95.23
2011,4,11,9,34.76,0,3.88,25.75,95.22
2011,4,11,10,36.63,0,3.77,22.19,95.16
2011,4,11,11,37.91,0,3.7,20.06,95.05
2011,4,11,12,38.76,0,3.55,18.69,94.9
2011,4,11,13,39.18,0,3.32,17.88,94.76
2011,4,11,14,39.26,0,3.25,17.44,94.65
2011,4,11,15,38.7,0,3.35,17.62,94.59
2011,4,11,16,37.58,0,3.52,18.44,94.58
2011,4,11,17,36.11,0,3.73,19.88,94.63
2011,4,11,18,33.84,0,3.93,24.19,94.71
2011,4,11,19,33,0,3.72,25.62,94.79
2011,4,11,20,32.44,0,2.97,26.62,94.86
2011,4,11,21,31.62,0,2.09,28.12,94.92
2011,4,11,22,30.81,0,1.46,29.56,94.91
2011,4,11,23,30.23,0,1.01,30.94,94.87
2011,4,12,0,29.62,0,0.41,32.56,94.81
2011,4,12,1,28.78,0,1.14,34.19,94.76
2011,4,12,2,28.08,0,2.72,35,94.73
2011,4,12,3,27.41,0,3.93,35.88,94.75
2011,4,12,4,26.65,0,4.69,37.31,94.8
2011,4,12,5,25.66,0,5.11,39.88,94.88
2011,4,12,6,26.89,0,4.84,37.75,94.95
2011,4,12,7,30.32,0,4.9,31.62,95.04
2011,4,12,8,33.6,0.02,4.47,26,95.07
2011,4,12,9,36.03,0.01,3.99,22.25,95.06
2011,4,12,10,37.9,0,3.69,19.69,94.99
2011,4,12,11,39.12,0.03,3.39,18.19,94.87
2011,4,12,12,39.9,0.09,3.1,17.31,94.74
2011,4,12,13,40.23,0.14,2.84,16.88,94.61
2011,4,12,14,40.12,0.18,2.66,16.69,94.52
2011,4,12,15,39.44,0.18,2.56,17.06,94.48
2011,4,12,16,38.37,0.07,2.5,18,94.49
2011,4,12,17,36.91,0.02,2.42,20.12,94.55
2011,4,12,18,34.73,0.02,2.23,26.81,94.64
2011,4,12,19,33.78,0.02,1.61,27.69,94.75
2011,4,12,20,33.21,0.03,1.87,28.75,94.83
2011,4,12,21,32.46,0.03,3.36,31.12,94.87
2011,4,12,22,31.46,0.04,4.92,34.25,94.87
2011,4,12,23,30.4,0.05,6.22,37.81,94.84
2011,4,13,0,29.64,0.05,6.87,41.31,94.81
2011,4,13,1,29.01,0.05,6.42,44.56,94.76
2011,4,13,2,28.43,0.05,5.35,47.56,94.75
2011,4,13,3,27.98,0.04,4.42,49.94,94.76
2011,4,13,4,27.63,0.06,3.88,51.69,94.81
2011,4,13,5,27.29,0.07,3.58,53.25,94.88
2011,4,13,6,28.01,0.11,3.41,50.12,94.95
2011,4,13,7,30.58,0.13,3.79,39.75,95.03
2011,4,13,8,33.6,0.22,3.92,30.38,95.05
2011,4,13,9,35.95,0.28,3.88,25.12,95.04
2011,4,13,10,37.65,0.47,3.85,22.19,94.99
2011,4,13,11,38.66,0.75,3.82,20.56,94.88
2011,4,13,12,39.33,0.99,3.71,19.62,94.75
2011,4,13,13,39.44,0.7,3.53,19.44,94.64
2011,4,13,14,39.07,0.36,3.42,19.75,94.56
2011,4,13,15,38.37,0.1,3.27,20.44,94.52
2011,4,13,16,37.34,0.02,3.13,21.69,94.55
2011,4,13,17,35.8,0,3.01,27,94.6
2011,4,13,18,33.71,0,2.81,39.25,94.69
2011,4,13,19,32.98,0,1.94,40.06,94.76
2011,4,13,20,32.23,0,0.34,43.69,94.83
2011,4,13,21,32.16,0,1.52,41.12,94.86
2011,4,13,22,31.46,0,3.36,40.81,94.83
2011,4,13,23,29.91,0,5.06,46.31,94.77
2011,4,14,0,29.03,0,6.19,47.31,94.71
2011,4,14,1,28.42,0,6.56,48.56,94.64
2011,4,14,2,27.86,0.01,6.39,50,94.62
2011,4,14,3,27.36,0.01,5.99,50.94,94.64
2011,4,14,4,26.85,0.02,5.5,51.69,94.7
2011,4,14,5,26.27,0.02,4.98,52.81,94.79
2011,4,14,6,27.22,0.02,4.55,46.62,94.87
2011,4,14,7,29.81,0.04,5.24,35.38,94.94
2011,4,14,8,32.78,0.05,4.65,28.06,94.97
2011,4,14,9,35.08,0.13,3.4,24.81,94.94
2011,4,14,10,36.8,0.14,2.37,22.62,94.88
2011,4,14,11,38.08,0.15,1.72,21.06,94.78
2011,4,14,12,38.83,0.17,1.37,20.25,94.65
2011,4,14,13,38.73,0.24,1.27,20.31,94.53
2011,4,14,14,38.31,0.28,1.43,20.75,94.45
2011,4,14,15,37.68,0.25,1.52,21.5,94.42
2011,4,14,16,36.77,0.17,1.37,22.75,94.41
2011,4,14,17,35.59,0.09,0.85,26.62,94.45
2011,4,14,18,33.69,0.06,0.12,42.81,94.51
2011,4,14,19,32.56,0.05,1.33,45.81,94.58
2011,4,14,20,31.84,0.04,3.23,45.06,94.64
2011,4,14,21,30.8,0.04,5.6,45.88,94.69
2011,4,14,22,29.53,0.03,7.44,44.94,94.7
2011,4,14,23,28.49,0.01,7.95,45.88,94.66
2011,4,15,0,27.23,0,7.27,48.94,94.6
2011,4,15,1,26.02,0,6.69,52.75,94.54
2011,4,15,2,25.16,0,6.36,55.94,94.53
2011,4,15,3,24.51,0,6.18,59.12,94.57
2011,4,15,4,23.99,0,6.14,62.19,94.65
2011,4,15,5,23.52,0,5.98,65.25,94.73
2011,4,15,6,24.51,0,5.7,62,94.81
2011,4,15,7,27.56,0,6.11,47.94,94.87
2011,4,15,8,31.19,0,5.97,34.06,94.88
2011,4,15,9,34.17,0,5.43,26.44,94.84
2011,4,15,10,36.27,0.01,4.62,22.69,94.77
2011,4,15,11,37.65,0.05,3.76,21.06,94.67
2011,4,15,12,38.55,0.09,3.18,20.31,94.56
2011,4,15,13,39,0.11,2.87,19.75,94.44
2011,4,15,14,38.98,0.12,2.89,19.38,94.36
2011,4,15,15,38.53,0.1,3.01,19.25,94.32
2011,4,15,16,37.57,0.08,3.01,19.81,94.32
2011,4,15,17,35.88,0.02,2.68,24.38,94.37
2011,4,15,18,33.58,0.01,1.95,39.38,94.43
2011,4,15,19,32.87,0,1.57,40.38,94.5
2011,4,15,20,31.89,0,2.07,39.94,94.56
2011,4,15,21,30.51,0,3.35,42.12,94.61
2011,4,15,22,29.34,0,4.69,44.44,94.63
2011,4,15,23,28.55,0,5.71,46.75,94.62
2011,4,16,0,27.79,0,6.55,48.94,94.6
2011,4,16,1,26.98,0,6.96,51.38,94.58
2011,4,16,2,26.19,0,7.02,53.81,94.56
2011,4,16,3,25.48,0,6.85,56.5,94.58
2011,4,16,4,24.92,0,6.59,59.25,94.64
2011,4,16,5,24.46,0,6.16,62.62,94.72
2011,4,16,6,25.37,0,5.41,60.94,94.81
2011,4,16,7,28.22,0.02,4.68,50.81,94.9
2011,4,16,8,31.66,0,3.71,38.56,94.94
2011,4,16,9,34.33,0,2.54,30.88,94.91
2011,4,16,10,36.21,0,1.64,26.31,94.85
2011,4,16,11,37.28,0,0.96,23.75,94.76
2011,4,16,12,37.97,0,0.5,22.12,94.65
2011,4,16,13,38.32,0,0.23,21.12,94.56
2011,4,16,14,38.44,0,0.63,20.38,94.49
2011,4,16,15,37.94,0,1.59,20.5,94.46
2011,4,16,16,36.91,0,2.93,21.62,94.46
2011,4,16,17,35.39,0,4.99,25.31,94.51
2011,4,16,18,33.19,0,7.48,31.19,94.58
2011,4,16,19,31.83,0,8.6,35.44,94.68
2011,4,16,20,30.47,0,8.35,41.25,94.76
2011,4,16,21,29.43,0,7.74,46,94.82
2011,4,16,22,28.67,0,6.99,49.5,94.84
2011,4,16,23,28.09,0,6.52,52.31,94.83
2011,4,17,0,27.61,0,6.22,54.94,94.79
2011,4,17,1,27.23,0,5.93,57.38,94.74
2011,4,17,2,26.92,0,5.79,59.62,94.72
2011,4,17,3,26.7,0,5.6,61.5,94.73
2011,4,17,4,26.5,0,5.13,63.19,94.78
2011,4,17,5,26.25,0,4.62,64.88,94.84
2011,4,17,6,26.57,0,3.96,63.94,94.91
2011,4,17,7,27.95,0,3.77,57.94,94.98
2011,4,17,8,30.08,0.1,3.34,48,95.03
2011,4,17,9,32.44,0.13,2.92,38.88,95.04
2011,4,17,10,34.23,0.16,2.94,33.5,94.99
2011,4,17,11,35.4,0.17,3.07,30.31,94.91
2011,4,17,12,36.16,0.14,3.14,28.25,94.81
2011,4,17,13,36.55,0.12,3.17,27.12,94.72
2011,4,17,14,36.44,0.09,3.27,26.88,94.65
2011,4,17,15,35.97,0.05,3.58,27.38,94.62
2011,4,17,16,35.18,0.01,4.03,28.56,94.62
2011,4,17,17,33.85,0,4.79,32,94.66
2011,4,17,18,31.6,0,5.9,39.06,94.72
2011,4,17,19,30.75,0,6.33,41.44,94.77
2011,4,17,20,30.03,0,6.28,44.19,94.82
2011,4,17,21,29.35,0,6,47.19,94.85
2011,4,17,22,28.66,0,5.58,50.38,94.86
2011,4,17,23,28.05,0,5.2,53.25,94.82
2011,4,18,0,27.69,0,5.02,55.12,94.77
2011,4,18,1,27.3,0,4.98,57.19,94.71
2011,4,18,2,26.94,0,5.12,58.75,94.66
2011,4,18,3,26.55,0,5.37,60,94.65
2011,4,18,4,26.07,0,5.59,61.25,94.68
2011,4,18,5,25.58,0,5.74,62.44,94.73
2011,4,18,6,26.64,0,5.8,57.75,94.8
2011,4,18,7,29.13,0,6.29,48.44,94.89
2011,4,18,8,31.73,0,4.57,40.25,94.94
2011,4,18,9,33.78,0,3.07,34.56,94.92
2011,4,18,10,35.36,0,2.27,30.69,94.84
2011,4,18,11,36.5,0,1.85,28.06,94.75
2011,4,18,12,37.19,0,1.59,26.31,94.63
2011,4,18,13,37.53,0,1.38,25.06,94.51
2011,4,18,14,37.59,0,1.32,24.38,94.43
2011,4,18,15,36.94,0,1.38,24.88,94.39
2011,4,18,16,36.12,0,1.3,25.81,94.4
2011,4,18,17,35.22,0,1.05,28.25,94.45
2011,4,18,18,33.73,0,1.13,38.12,94.5
2011,4,18,19,32.85,0,1.94,39.12,94.55
2011,4,18,20,32.12,0,3.06,37.69,94.59
2011,4,18,21,31.38,0,4.11,37.56,94.6
2011,4,18,22,30.54,0,4.7,39.5,94.57
2011,4,18,23,29.61,0,4.86,42.81,94.51
2011,4,19,0,28.54,0,5.14,47.31,94.46
2011,4,19,1,27.88,0,5.49,50.44,94.42
2011,4,19,2,27.37,0,5.49,52.62,94.41
2011,4,19,3,26.93,0,5.14,54.19,94.42
2011,4,19,4,26.51,0,4.81,55.44,94.46
2011,4,19,5,26.08,0,4.61,56.69,94.53
2011,4,19,6,26.96,0,4.09,53.25,94.6
2011,4,19,7,29.71,0,3.24,43.12,94.67
2011,4,19,8,32.82,0,1.75,33.31,94.71
2011,4,19,9,35.19,0,0.77,27.44,94.69
2011,4,19,10,37.01,0,0.5,24.19,94.63
2011,4,19,11,38.16,0,0.45,22.38,94.53
2011,4,19,12,38.84,0,0.47,21.19,94.43
2011,4,19,13,39.21,0,0.58,20.31,94.33
2011,4,19,14,39.12,0,0.65,19.94,94.26
2011,4,19,15,38.66,0,0.54,20.12,94.23
2011,4,19,16,37.65,0,0.81,21.25,94.25
2011,4,19,17,36.58,0,1.88,23.25,94.31
2011,4,19,18,34.93,0,3.73,29,94.39
2011,4,19,19,34.23,0,5.34,28.75,94.48
2011,4,19,20,33.22,0,6.42,31.19,94.55
2011,4,19,21,31.91,0,7.29,34.88,94.62
2011,4,19,22,30.73,0,7.72,37.75,94.64
2011,4,19,23,29.7,0,7.58,39.94,94.62
2011,4,20,0,28.76,0,6.93,42.31,94.56
2011,4,20,1,27.88,0,6.23,45.5,94.5
2011,4,20,2,27.1,0,5.14,49.31,94.48
2011,4,20,3,26.47,0,3.89,53.31,94.51
2011,4,20,4,25.94,0,2.77,56.94,94.57
2011,4,20,5,25.52,0,2.2,60.5,94.65
2011,4,20,6,25.9,0,1.96,60,94.74
2011,4,20,7,27.69,0,0.87,51.31,94.82
2011,4,20,8,30.21,0,0.36,39.94,94.84
2011,4,20,9,32.51,0,1.08,33.31,94.82
2011,4,20,10,34.51,0,1.41,28.56,94.75
2011,4,20,11,35.87,0,1.57,25.5,94.64
2011,4,20,12,36.73,0,1.69,23.5,94.53
2011,4,20,13,37.08,0,1.8,22.38,94.44
2011,4,20,14,37.55,0,1.68,21.25,94.37
2011,4,20,15,37.56,0,1.6,20.75,94.33
2011,4,20,16,36.78,0,1.86,21.31,94.35
2011,4,20,17,35.57,0,2.54,22.81,94.41
2011,4,20,18,33.43,0,4.08,29.19,94.49
2011,4,20,19,32.63,0,5.59,29.75,94.56
2011,4,20,20,32.03,0,6.45,31.19,94.6
2011,4,20,21,31.26,0,6.62,34.19,94.62
2011,4,20,22,30.37,0,6.29,38.12,94.63
2011,4,20,23,29.36,0,5.8,42.5,94.59
2011,4,21,0,28.35,0,5.34,46.75,94.55
2011,4,21,1,27.53,0,5.03,50.25,94.5
2011,4,21,2,26.91,0,4.75,52.81,94.49
2011,4,21,3,26.47,0,4.48,54.31,94.52
2011,4,21,4,26.15,0,4.29,55.06,94.58
2011,4,21,5,25.87,0,4.11,55.5,94.66
2011,4,21,6,26.48,0,3.99,52.81,94.72
2011,4,21,7,28.69,0,3.58,43.94,94.79
2011,4,21,8,31.86,0.06,2.89,34.25,94.82
2011,4,21,9,34.58,0.09,2.69,28.69,94.81
2011,4,21,10,36.61,0.09,2.49,25.38,94.74
2011,4,21,11,38.08,0.09,2.08,22.88,94.65
2011,4,21,12,39.04,0.09,1.67,21,94.53
2011,4,21,13,39.46,0.09,1.33,19.69,94.42
2011,4,21,14,39.35,0.08,1.14,18.88,94.34
2011,4,21,15,38.83,0.05,1.01,18.69,94.3
2011,4,21,16,37.83,0.02,0.83,19.31,94.31
2011,4,21,17,36.52,0.01,1.47,21.5,94.37
2011,4,21,18,34.72,0.01,3.61,27.75,94.45
2011,4,21,19,33.12,0,5.58,31.81,94.53
2011,4,21,20,31.72,0,6.71,37,94.62
2011,4,21,21,30.6,0,6.96,41.69,94.68
2011,4,21,22,29.38,0,7.13,45.94,94.71
2011,4,21,23,28.19,0,7.4,49,94.69
2011,4,22,0,27.11,0.01,7.3,51.25,94.65
2011,4,22,1,26.15,0.01,6.73,53.69,94.6
2011,4,22,2,25.33,0.01,6.29,56.38,94.57
2011,4,22,3,24.68,0.01,5.76,59.38,94.58
2011,4,22,4,24.2,0.01,5.26,62.56,94.63
2011,4,22,5,23.88,0.01,4.91,65.56,94.69
2011,4,22,6,24.55,0.01,4.92,64.06,94.77
2011,4,22,7,26.75,0.02,4.89,53.44,94.84
