YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS50M,RH2M,PS
2011,4,6,4,19.73,0,6.82,67.06,95.3
2011,4,6,5,19.08,0,6.32,71.25,95.37
2011,4,6,6,20.29,0,5.08,67.5,95.46
2011,4,6,7,23.98,0,3.81,51.31,95.55
2011,4,6,8,29.78,0,2.89,26.44,95.61
2011,4,6,9,34.26,0,0.61,14.44,95.6
2011,4,6,10,36.88,0,1.3,12.31,95.54
2011,4,6,11,38.16,0,2.08,11.94,95.43
2011,4,6,12,38.96,0,2.4,11.69,95.31
2011,4,6,13,39.36,0,2.58,11.5,95.19
2011,4,6,14,39.37,0,2.57,11.44,95.11
2011,4,6,15,38.9,0,2.5,11.56,95.08
2011,4,6,16,37.9,0,2.44,12.06,95.08
2011,4,6,17,35.9,0,2.67,13.44,95.13
2011,4,6,18,32.29,0,3.56,16.56,95.19
2011,4,6,19,31.03,0,4.24,17.88,95.26
2011,4,6,20,29.86,0,4.16,19.5,95.32
2011,4,6,21,28.8,0,4.4,21.94,95.38
2011,4,6,22,27.71,0,5.77,26.12,95.4
2011,4,6,23,26.21,0,7.38,33,95.38
2011,4,7,0,25.15,0,7.92,40.69,95.37
2011,4,7,1,23.93,0,7.26,49.44,95.36
2011,4,7,2,23.01,0,6.2,56.69,95.37
2011,4,7,3,22.29,0,4.92,62.19,95.4
2011,4,7,4,21.58,0,3.6,66.75,95.45
2011,4,7,5,21.15,0,2.24,69.44,95.53
2011,4,7,6,22.57,0,1.02,63.69,95.61
2011,4,7,7,26.79,0,1.2,42.25,95.69
2011,4,7,8,30.94,0.03,2.29,28.06,95.72
2011,4,7,9,33.62,0.06,2.38,23.69,95.71
2011,4,7,10,35.75,0.08,2.42,21,95.65
2011,4,7,11,37.33,0.1,2.5,19.44,95.54
2011,4,7,12,38.4,0.13,2.37,18.44,95.4
2011,4,7,13,38.94,0.16,2.03,18,95.27
2011,4,7,14,38.9,0.19,1.65,17.94,95.17
2011,4,7,15,38.37,0.22,1.31,18.19,95.13
2011,4,7,16,37.38,0.21,1.22,19,95.13
2011,4,7,17,35.94,0.08,1.48,20.88,95.17
2011,4,7,18,34.2,0.01,2.06,24.62,95.23
2011,4,7,19,33.41,0.01,2.75,25.94,95.31
2011,4,7,20,32.8,0,3.39,26.88,95.37
2011,4,7,21,32.19,0,3.47,27.75,95.41
2011,4,7,22,31.23,0,3.35,29.44,95.42
2011,4,7,23,30.44,0,3.93,31,95.39
2011,4,8,0,29.44,0,4.83,33.75,95.35
2011,4,8,1,28.49,0,5.51,37.38,95.32
2011,4,8,2,27.68,0,5.57,41.12,95.31
2011,4,8,3,27.02,0.01,5.08,44.5,95.35
2011,4,8,4,26.57,0.01,4.33,47,95.41
2011,4,8,5,26.02,0.01,3.6,49.44,95.51
2011,4,8,6,26.55,0.01,3.17,47.81,95.61
2011,4,8,7,28.28,0.04,3.45,41.38,95.71
2011,4,8,8,30.76,0.02,3.41,33.5,95.76
2011,4,8,9,33.07,0.04,2.85,28.25,95.76
2011,4,8,10,35.19,0.1,2.62,25.31,95.69
2011,4,8,11,36.69,0.13,2.78,23.69,95.58
2011,4,8,12,37.69,0.11,2.9,22.62,95.44
2011,4,8,13,37.94,0.1,2.88,22.25,95.29
2011,4,8,14,37.57,0.12,3.02,22.38,95.2
2011,4,8,15,36.8,0.13,3.31,23.31,95.16
2011,4,8,16,35.76,0.18,3.62,24.94,95.17
2011,4,8,17,34.51,0.08,4.04,27.31,95.23
2011,4,8,18,32.8,0.03,5.06,31.56,95.32
2011,4,8,19,31.77,0.03,5.57,34.81,95.41
2011,4,8,20,30.85,0.02,5.46,37.75,95.48
2011,4,8,21,30.05,0.02,5.22,40.06,95.51
2011,4,8,22,29.37,0.03,4.98,42.06,95.52
2011,4,8,23,28.78,0.07,4.69,43.75,95.48
2011,4,9,0,28.29,0.13,4.42,45.06,95.43
2011,4,9,1,27.83,0.17,4.29,46.38,95.39
2011,4,9,2,27.51,0.17,3.98,47.38,95.37
2011,4,9,3,27.14,0.08,3.08,48.75,95.4
2011,4,9,4,26.8,0.03,1.65,49.5,95.46
2011,4,9,5,26.01,0.01,0.21,52.62,95.54
2011,4,9,6,26.75,0,1.02,50.38,95.63
2011,4,9,7,28.82,0.02,2.28,43.25,95.72
2011,4,9,8,31.19,0,3.17,37.25,95.77
2011,4,9,9,33.44,0.01,3.35,32.62,95.75
2011,4,9,10,35.4,0.02,3.34,28.94,95.68
2011,4,9,11,36.78,0.02,3.51,26.38,95.57
2011,4,9,12,37.51,0.02,3.7,24.88,95.42
2011,4,9,13,37.5,0.02,4.05,24.5,95.31
2011,4,9,14,36.58,0.02,4.35,25.69,95.24
2011,4,9,15,35.83,0.01,4.44,26.88,95.23
2011,4,9,16,34.97,0,4.25,28.31,95.26
2011,4,9,17,33.82,0,4.05,30.25,95.34
2011,4,9,18,32.48,0,4.22,33.06,95.44
2011,4,9,19,31.59,0,4.41,35.19,95.55
2011,4,9,20,30.66,0,4.56,37.62,95.64
2011,4,9,21,29.76,0,4.69,40.19,95.69
2011,4,9,22,28.9,0,4.56,42.69,95.69
2011,4,9,23,28.18,0,4.13,44.88,95.64
2011,4,10,0,27.62,0,3.71,46.38,95.57
2011,4,10,1,27.12,0,3.68,47.69,95.5
2011,4,10,2,26.46,0,3.72,49.69,95.46
2011,4,10,3,25.76,0,3.76,51.88,95.46
2011,4,10,4,25.04,0,3.93,54.62,95.52
2011,4,10,5,24.34,0,4.07,57.69,95.6
2011,4,10,6,25.63,0,3.8,53.81,95.7
2011,4,10,7,28.92,0,4.07,42.06,95.8
2011,4,10,8,32.08,0,4.25,32.44,95.85
2011,4,10,9,34.47,0,4.61,27,95.83
2011,4,10,10,36.39,0,4.83,23.38,95.76
2011,4,10,11,37.6,0,4.76,21.19,95.64
2011,4,10,12,38.4,0,4.45,19.81,95.51
2011,4,10,13,38.58,0,4.04,19.25,95.38
2011,4,10,14,38.33,0,3.72,19.19,95.29
2011,4,10,15,37.65,0,3.5,19.75,95.24
2011,4,10,16,36.61,0,3.58,20.81,95.25
2011,4,10,17,35.48,0,3.94,22.44,95.29
2011,4,10,18,33.48,0,4.7,26.5,95.36
2011,4,10,19,32.83,0,5.23,27.69,95.42
2011,4,10,20,32.3,0,5.01,28.94,95.48
2011,4,10,21,31.71,0,4.26,30.62,95.53
2011,4,10,22,31.1,0,3.43,32.69,95.53
2011,4,10,23,30.5,0,2.73,34.94,95.5
2011,4,11,0,29.96,0,2.19,36.81,95.45
2011,4,11,1,29.4,0,1.43,38.25,95.4
2011,4,11,2,28.97,0,1.65,38.62,95.37
2011,4,11,3,28.51,0,3.02,39.19,95.4
2011,4,11,4,27.62,0,4.3,40.88,95.45
2011,4,11,5,26.74,0,5.13,43.19,95.54
2011,4,11,6,27.55,0,5.24,41.44,95.61
2011,4,11,7,30.18,0,5.41,36.06,95.7
2011,4,11,8,33.01,0,4.86,29.69,95.74
2011,4,11,9,35.29,0,4.25,24.88,95.73
2011,4,11,10,37.1,0,3.85,21.56,95.67
2011,4,11,11,38.37,0,3.52,19.56,95.55
2011,4,11,12,39.19,0,3.15,18.25,95.41
2011,4,11,13,39.41,0,2.78,17.69,95.26
2011,4,11,14,39.41,0,2.47,17.44,95.15
2011,4,11,15,38.65,0,2.27,17.94,95.09
2011,4,11,16,37.63,0,2.2,18.75,95.09
2011,4,11,17,36.44,0,2.22,20.12,95.14
2011,4,11,18,34.61,0,2.1,25.25,95.21
2011,4,11,19,33.97,0,1.53,26.06,95.3
2011,4,11,20,33.42,0,0.56,26.56,95.37
2011,4,11,21,32.68,0,0.52,27.69,95.42
2011,4,11,22,31.9,0,1.41,29.25,95.42
2011,4,11,23,31.19,0,1.94,31,95.37
2011,4,12,0,30.44,0,1.99,32.88,95.31
2011,4,12,1,29.53,0,1.86,34.62,95.25
2011,4,12,2,28.8,0,2.16,35.38,95.23
2011,4,12,3,28.19,0,2.81,35.62,95.24
2011,4,12,4,27.52,0,3.43,36.38,95.3
2011,4,12,5,26.74,0,3.91,37.75,95.38
2011,4,12,6,27.78,0,3.9,35.5,95.47
2011,4,12,7,30.88,0,4.34,30.5,95.55
2011,4,12,8,34.02,0.04,4.27,25.56,95.59
2011,4,12,9,36.44,0.02,4.01,22,95.57
2011,4,12,10,38.31,0.06,3.7,19.56,95.49
2011,4,12,11,39.55,0.17,3.35,18.12,95.38
2011,4,12,12,40.3,0.31,2.98,17.31,95.24
2011,4,12,13,40.62,0.41,2.63,17,95.1
2011,4,12,14,40.43,0.4,2.42,17,95.02
2011,4,12,15,39.83,0.38,2.3,17.31,94.97
2011,4,12,16,38.82,0.1,2.17,18.19,94.98
2011,4,12,17,37.33,0.02,1.99,21.12,95.05
2011,4,12,18,35.18,0.01,1.73,30.75,95.14
2011,4,12,19,34.3,0.01,1.45,30.44,95.24
2011,4,12,20,33.85,0.02,2.13,30.62,95.31
2011,4,12,21,33.3,0.03,3.47,32.25,95.35
2011,4,12,22,32.29,0.07,4.76,34.88,95.36
2011,4,12,23,31.37,0.08,5.98,36.75,95.34
2011,4,13,0,30.56,0.08,6.55,39.25,95.31
2011,4,13,1,29.89,0.11,6.28,41.94,95.27
2011,4,13,2,29.27,0.1,5.72,44.56,95.25
2011,4,13,3,28.75,0.09,5.24,47,95.27
2011,4,13,4,28.29,0.11,4.81,49.25,95.32
2011,4,13,5,27.82,0.11,4.4,51.38,95.39
2011,4,13,6,28.59,0.15,4.01,47.94,95.46
2011,4,13,7,31.12,0.17,4.29,38,95.54
2011,4,13,8,33.98,0.13,4.66,29.56,95.57
2011,4,13,9,36.12,0.22,4.47,25,95.56
2011,4,13,10,37.71,0.42,4.17,22.38,95.5
2011,4,13,11,38.74,0.5,3.87,20.88,95.4
2011,4,13,12,39.48,0.61,3.54,19.88,95.27
2011,4,13,13,39.61,0.51,3.17,19.56,95.16
2011,4,13,14,39.3,0.32,2.96,19.75,95.07
2011,4,13,15,38.69,0.12,2.8,20.31,95.04
2011,4,13,16,37.64,0.03,2.73,21.56,95.06
2011,4,13,17,36.08,0,2.82,26.69,95.12
2011,4,13,18,33.73,0,2.93,42.19,95.2
2011,4,13,19,33.05,0,2.54,43.69,95.27
2011,4,13,20,32.55,0,1.6,46.19,95.33
2011,4,13,21,32.26,0,0.52,45,95.34
2011,4,13,22,32.01,0,1.8,41.06,95.32
2011,4,13,23,30.96,0,3.79,45.5,95.28
2011,4,14,0,29.92,0,5.46,46.75,95.22
2011,4,14,1,29.25,0,6.44,45.62,95.15
2011,4,14,2,28.58,0.01,6.69,45.75,95.13
2011,4,14,3,27.94,0.01,6.36,46.44,95.14
2011,4,14,4,27.32,0.01,5.65,47.56,95.21
2011,4,14,5,26.74,0.01,4.81,49.44,95.3
2011,4,14,6,27.53,0.01,4.29,43.81,95.39
2011,4,14,7,29.73,0.02,4.56,34.44,95.46
2011,4,14,8,32.64,0.02,3.92,27.62,95.49
2011,4,14,9,35.1,0.05,2.69,24.75,95.46
2011,4,14,10,36.89,0.06,1.73,22.88,95.39
2011,4,14,11,38.27,0.06,1.17,21.31,95.29
2011,4,14,12,39.09,0.07,0.83,20.31,95.16
2011,4,14,13,38.97,0.1,0.85,20.38,95.04
2011,4,14,14,38.69,0.13,1.17,20.56,94.97
2011,4,14,15,38.3,0.11,1.29,20.81,94.92
2011,4,14,16,37.54,0.08,1.18,21.56,94.92
2011,4,14,17,36.33,0.03,1.02,24.25,94.95
2011,4,14,18,34.01,0.03,1.36,40.81,95.01
2011,4,14,19,32.87,0.03,1.64,42.25,95.07
2011,4,14,20,32.03,0.03,1.68,41.69,95.12
2011,4,14,21,31.31,0.02,3.19,41.81,95.16
2011,4,14,22,30.53,0.02,5.43,42.12,95.17
2011,4,14,23,29.46,0.01,6.94,42.19,95.13
2011,4,15,0,28.22,0,7.36,44.31,95.08
2011,4,15,1,27.13,0,7.53,47.06,95.03
2011,4,15,2,26.33,0,7.59,49.75,95.03
2011,4,15,3,25.7,0,7.51,52.75,95.07
2011,4,15,4,25.21,0,7.43,55.44,95.14
2011,4,15,5,24.8,0,7.31,58.06,95.24
2011,4,15,6,25.62,0,6.8,55.88,95.31
2011,4,15,7,28.37,0,6.59,44.38,95.37
2011,4,15,8,32.09,0,6.22,31.38,95.37
2011,4,15,9,35.15,0,5.6,24.12,95.32
2011,4,15,10,37.24,0,4.61,20.75,95.25
2011,4,15,11,38.58,0,3.63,19.31,95.16
2011,4,15,12,39.43,0.01,3.03,18.5,95.04
2011,4,15,13,39.86,0.01,2.77,17.81,94.93
2011,4,15,14,39.86,0.01,2.84,17.31,94.85
2011,4,15,15,39.44,0.01,2.98,17.12,94.8
2011,4,15,16,38.52,0.01,3.07,17.5,94.81
2011,4,15,17,36.79,0,2.98,21.19,94.85
2011,4,15,18,33.92,0,2.75,33.38,94.92
2011,4,15,19,33.17,0,2.68,33.75,94.99
2011,4,15,20,32.42,0,2.58,33.75,95.05
2011,4,15,21,31.46,0,2.28,35.5,95.08
2011,4,15,22,30.64,0,2.16,37.19,95.1
2011,4,15,23,29.83,0,2.68,39.88,95.09
2011,4,16,0,28.94,0,3.44,42.69,95.07
2011,4,16,1,28.19,0,4.21,44.75,95.04
2011,4,16,2,27.55,0,4.86,46.62,95.02
2011,4,16,3,27.05,0,5.28,48.56,95.05
2011,4,16,4,26.51,0,5.47,51.12,95.11
2011,4,16,5,25.94,0,5.42,54.25,95.2
2011,4,16,6,27.19,0,4.9,51.06,95.29
2011,4,16,7,30.17,0,4.24,41.81,95.37
2011,4,16,8,33.26,0,3.31,32.81,95.41
2011,4,16,9,35.74,0,2.45,26.69,95.39
2011,4,16,10,37.63,0,1.92,22.5,95.32
2011,4,16,11,38.81,0,1.53,20.06,95.22
2011,4,16,12,39.53,0,1.25,18.56,95.12
2011,4,16,13,39.85,0,1.04,17.69,95.02
2011,4,16,14,39.92,0,1.04,17.12,94.95
2011,4,16,15,39.39,0,1.4,17.25,94.91
2011,4,16,16,38.37,0,2.28,18.25,94.92
2011,4,16,17,36.87,0,3.79,21.25,94.96
2011,4,16,18,34.67,0,6.05,26.81,95.04
2011,4,16,19,33.52,0,7.98,29.44,95.13
2011,4,16,20,32.39,0,8.58,33.5,95.22
2011,4,16,21,31.32,0,8.21,38,95.28
2011,4,16,22,30.36,0,7.44,42.06,95.31
2011,4,16,23,29.65,0,6.69,45.19,95.29
2011,4,17,0,29.14,0,6.13,47.62,95.26
2011,4,17,1,28.76,0,5.57,49.56,95.22
2011,4,17,2,28.44,0,5.14,51.19,95.19
2011,4,17,3,28.17,0,4.75,52.62,95.21
2011,4,17,4,27.86,0,4.17,54.19,95.26
2011,4,17,5,27.5,0,3.5,56,95.32
2011,4,17,6,27.99,0,2.72,54.31,95.4
2011,4,17,7,29.59,0,2.47,48.38,95.47
2011,4,17,8,31.9,0.07,2.5,40.31,95.52
2011,4,17,9,34.26,0.11,2.98,33.31,95.51
2011,4,17,10,36.07,0.12,3.32,28.75,95.47
2011,4,17,11,37.37,0.13,3.55,25.88,95.38
2011,4,17,12,38.21,0.11,3.7,24.12,95.27
2011,4,17,13,38.6,0.08,3.82,23.25,95.17
2011,4,17,14,38.35,0.05,4.02,23.38,95.09
2011,4,17,15,37.64,0.02,4.43,24.19,95.06
2011,4,17,16,36.73,0,4.91,25.44,95.07
2011,4,17,17,35.52,0,5.53,27.44,95.12
2011,4,17,18,33.83,0,6.54,31.12,95.17
2011,4,17,19,32.95,0,7.15,33.06,95.23
2011,4,17,20,32.09,0,7.11,35.38,95.29
2011,4,17,21,31.29,0,6.26,38.06,95.33
2011,4,17,22,30.58,0,5.38,40.81,95.34
2011,4,17,23,29.97,0,4.79,43.44,95.3
2011,4,18,0,29.45,0,4.48,45.88,95.24
2011,4,18,1,28.88,0,4.33,48.44,95.18
2011,4,18,2,28.37,0,4.3,50.56,95.14
2011,4,18,3,27.87,0,4.45,52.31,95.13
2011,4,18,4,27.37,0,4.63,54.06,95.17
2011,4,18,5,26.86,0,4.74,55.75,95.24
2011,4,18,6,27.95,0,5,51.75,95.31
2011,4,18,7,30.46,0,5.64,43.19,95.4
2011,4,18,8,32.87,0,4.18,36.31,95.44
2011,4,18,9,34.69,0,2.8,32,95.43
2011,4,18,10,36.05,0,1.92,29.12,95.35
2011,4,18,11,37.15,0,1.46,26.81,95.25
2011,4,18,12,37.89,0,1.15,25.12,95.13
2011,4,18,13,38.31,0,0.93,23.94,95.01
2011,4,18,14,38.45,0,0.98,23.25,94.92
2011,4,18,15,37.97,0,1.11,23.44,94.87
2011,4,18,16,37.19,0,1.26,24.19,94.88
2011,4,18,17,36.2,0,1.55,25.75,94.93
2011,4,18,18,34.58,0,2.32,32.81,94.99
2011,4,18,19,33.85,0,3.43,33.19,95.04
2011,4,18,20,33.21,0,4.41,32.81,95.07
2011,4,18,21,32.49,0,4.89,33.5,95.08
2011,4,18,22,31.74,0,4.81,34.88,95.05
2011,4,18,23,31,0,4.28,36.94,94.99
2011,4,19,0,30.18,0,3.71,39.81,94.94
2011,4,19,1,29.65,0,3.59,42.12,94.9
2011,4,19,2,29.19,0,3.52,43.88,94.89
2011,4,19,3,28.74,0,3.41,45.62,94.9
2011,4,19,4,28.13,0,3.3,47.62,94.94
2011,4,19,5,27.63,0,3.33,48.88,95.01
2011,4,19,6,28.83,0,3.24,44.38,95.09
2011,4,19,7,31.6,0,2.61,35.56,95.16
2011,4,19,8,34.49,0,1.32,28.44,95.2
2011,4,19,9,36.57,0,0.49,24.69,95.17
2011,4,19,10,38.21,0,0.19,22.25,95.11
2011,4,19,11,39.37,0,0.28,20.56,95.01
2011,4,19,12,40.19,0,0.54,19.19,94.9
2011,4,19,13,40.63,0,0.79,18.25,94.8
2011,4,19,14,40.58,0,0.9,17.75,94.73
2011,4,19,15,40.08,0,0.92,17.81,94.69
2011,4,19,16,39.08,0,0.97,18.56,94.7
2011,4,19,17,37.96,0,1.29,19.94,94.76
2011,4,19,18,36.27,0,2.27,27.44,94.84
2011,4,19,19,35.42,0,3.28,27.5,94.92
2011,4,19,20,34.64,0,4.04,27.56,94.99
2011,4,19,21,33.69,0,4.28,29,95.07
2011,4,19,22,32.73,0,4.41,31,95.09
2011,4,19,23,31.72,0,4.48,33.38,95.08
2011,4,20,0,30.59,0,4.6,36.25,95.02
2011,4,20,1,29.38,0,4.87,39.94,94.97
2011,4,20,2,28.44,0,4.68,43.44,94.95
2011,4,20,3,27.75,0,4.1,46.69,94.97
2011,4,20,4,27.18,0,3.43,49.56,95.04
2011,4,20,5,26.68,0,3.01,52.44,95.14
2011,4,20,6,27.06,0,2.62,52.06,95.24
2011,4,20,7,28.8,0,1.12,44.06,95.31
2011,4,20,8,31.18,0,0.5,35.06,95.34
2011,4,20,9,33.41,0,1.29,30.12,95.31
2011,4,20,10,35.47,0,1.55,26.31,95.24
2011,4,20,11,37,0,1.48,23.25,95.13
2011,4,20,12,37.98,0,1.33,21.12,95.01
2011,4,20,13,38.3,0,1.24,20,94.91
2011,4,20,14,38.48,0,0.98,19.19,94.85
2011,4,20,15,38.23,0,0.69,18.94,94.81
2011,4,20,16,37.56,0,0.57,19.25,94.82
2011,4,20,17,36.51,0,0.81,20.62,94.88
2011,4,20,18,34.9,0,1.6,27.06,94.95
2011,4,20,19,34.26,0,2.77,27.12,95.03
2011,4,20,20,33.61,0,4.02,27.12,95.07
2011,4,20,21,32.7,0,4.97,28.94,95.1
2011,4,20,22,31.7,0,5.38,32.06,95.1
2011,4,20,23,30.76,0,5.33,35.56,95.06
2011,4,21,0,29.94,0,4.71,38.62,95.02
2011,4,21,1,29.26,0,3.68,40.94,94.98
2011,4,21,2,28.62,0,3.14,42.81,94.98
2011,4,21,3,28.01,0,2.91,44.81,95.01
2011,4,21,4,27.51,0,2.76,46.5,95.07
2011,4,21,5,27.12,0,2.66,47.56,95.14
2011,4,21,6,27.65,0,2.49,45.06,95.21
2011,4,21,7,29.51,0,1.97,38.88,95.29
2011,4,21,8,32.34,0,1.59,31.81,95.31
2011,4,21,9,35.09,0,2.14,26.81,95.3
2011,4,21,10,37.06,0,2.49,23.69,95.24
2011,4,21,11,38.54,0,2.42,21.19,95.14
2011,4,21,12,39.65,0,2.2,19.25,95.03
2011,4,21,13,40.23,0.01,1.99,17.81,94.93
2011,4,21,14,40.18,0.01,1.89,16.88,94.84
2011,4,21,15,39.77,0,1.81,16.31,94.8
2011,4,21,16,38.87,0,1.46,16.44,94.8
2011,4,21,17,37.55,0,0.57,17.62,94.85
2011,4,21,18,35.53,0,1.03,23.69,94.92
2011,4,21,19,34.21,0,2.88,25.38,95
2011,4,21,20,33.2,0,4.26,28.06,95.06
2011,4,21,21,31.88,0,5.28,32.44,95.12
2011,4,21,22,30.76,0,5.71,36.25,95.15
2011,4,21,23,29.57,0,6.16,39.5,95.13
2011,4,22,0,28.51,0,6.57,41.62,95.11
2011,4,22,1,27.56,0,6.57,43.5,95.06
2011,4,22,2,26.65,0,6.41,45.94,95.04
2011,4,22,3,25.85,0,6.1,49,95.06
2011,4,22,4,25.23,0,5.68,52.5,95.11
2011,4,22,5,24.76,0,5.2,56.06,95.18
2011,4,22,6,25.33,0,5.09,55.62,95.26
2011,4,22,7,27.5,0,5.29,46.62,95.34
2011,4,22,8,30.45,0,4.76,34.12,95.37
2011,4,22,9,33.4,0,3.42,25.44,95.35
