,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
93,20.67,0.0,4,4,2011,67.19,213.31,0.34
94,20.26,0.0,5,4,2011,72.44,225.38,0.32
95,20.49,0.0,6,4,2011,66.75,235.44,0.34
96,20.11,0.0,7,4,2011,58.94,224.75,0.33
97,20.27,0.0,8,4,2011,60.56,195.06,0.34
98,21.19,0.0,9,4,2011,59.81,176.44,0.32
99,20.23,1.0,10,4,2011,60.56,184.94,0.4
100,20.83,1.0,11,4,2011,60.44,195.88,0.34
101,21.42,1.0,12,4,2011,60.5,192.38,0.3
102,21.7,0.0,13,4,2011,63.38,202.56,0.31
103,21.65,0.0,14,4,2011,69.38,215.81,0.3
104,21.62,0.0,15,4,2011,66.88,245.06,0.27
105,21.74,0.0,16,4,2011,63.88,215.06,0.26
106,21.74,0.0,17,4,2011,65.88,198.5,0.32
107,23.01,0.0,18,4,2011,66.0,184.0,0.3
108,22.18,0.0,19,4,2011,74.25,197.56,0.32
109,21.55,0.0,20,4,2011,74.81,204.69,0.28
110,21.42,0.0,21,4,2011,73.38,213.44,0.27
111,21.75,0.0,22,4,2011,68.62,220.25,0.23
112,19.83,0.0,23,4,2011,77.88,174.5,0.24
113,21.12,0.0,24,4,2011,68.19,192.06,0.27
114,20.55,0.0,25,4,2011,68.94,220.25,0.3
115,21.73,0.0,26,4,2011,63.44,229.19,0.33
116,20.7,0.0,27,4,2011,72.75,126.75,0.25
117,20.56,0.0,28,4,2011,74.56,124.5,0.24
118,21.8,0.0,29,4,2011,70.81,193.31,0.23
119,22.23,0.0,30,4,2011,70.5,226.12,0.26
120,22.5,0.0,1,5,2011,72.5,207.12,0.29
121,22.24,0.0,2,5,2011,73.81,202.19,0.22
122,21.21,0.0,3,5,2011,78.81,234.0,0.28
123,20.73,0.0,4,5,2011,77.12,172.0,0.18
124,22.45,1.0,5,5,2011,65.69,206.44,0.25
125,23.05,0.0,6,5,2011,66.88,189.06,0.28
126,23.4,0.0,7,5,2011,69.31,226.5,0.25
127,23.48,0.0,8,5,2011,71.06,265.56,0.23
128,22.79,0.0,9,5,2011,74.75,249.25,0.26
129,23.06,0.0,10,5,2011,68.19,229.88,0.29
130,23.68,0.0,11,5,2011,67.88,243.0,0.23
131,23.51,0.0,12,5,2011,71.0,212.19,0.2
132,24.01,0.0,13,5,2011,70.38,230.88,0.22
133,24.44,0.0,14,5,2011,70.81,239.88,0.2
134,24.9,0.0,15,5,2011,67.12,217.31,0.19
135,24.84,0.0,16,5,2011,67.19,88.81,0.22
136,25.34,0.0,17,5,2011,67.62,167.12,0.3
137,24.08,0.0,18,5,2011,73.69,178.62,0.17
138,22.9,0.0,19,5,2011,77.56,189.69,0.17
139,21.44,0.0,20,5,2011,85.56,198.25,0.18
140,22.26,0.0,21,5,2011,78.56,192.12,0.15
141,21.92,0.0,22,5,2011,85.0,236.19,0.16
142,23.05,0.0,23,5,2011,79.75,206.19,0.2
143,23.33,0.0,24,5,2011,75.12,211.62,0.14
144,23.36,0.0,25,5,2011,76.38,202.88,0.2
145,24.78,0.0,26,5,2011,71.81,224.62,0.21
146,24.05,0.0,27,5,2011,81.25,209.38,0.12
147,24.19,0.0,28,5,2011,78.75,176.38,0.16
148,23.01,0.0,29,5,2011,85.94,147.88,0.18
149,22.95,0.0,30,5,2011,86.44,151.25,0.16
150,22.29,0.0,31,5,2011,86.5,216.81,0.12
151,21.87,0.0,1,6,2011,85.19,188.38,0.15
152,24.99,0.0,2,6,2011,68.25,200.19,0.22
153,24.33,0.0,3,6,2011,74.38,197.94,0.21
154,24.64,0.0,4,6,2011,72.0,213.56,0.29
155,25.38,0.0,5,6,2011,68.81,205.75,0.22
156,26.44,0.0,6,6,2011,69.69,247.31,0.1
157,24.17,0.0,7,6,2011,82.56,71.25,0.13
158,22.48,0.0,8,6,2011,88.62,129.69,0.08
159,22.53,0.0,9,6,2011,91.06,176.06,0.07
160,22.64,0.0,10,6,2011,88.62,246.38,0.09
161,23.47,0.0,11,6,2011,83.56,235.25,0.12
162,24.23,0.0,12,6,2011,77.62,222.0,0.13
163,24.53,0.0,13,6,2011,78.69,157.12,0.14
164,25.23,0.0,14,6,2011,79.56,176.06,0.09
165,23.17,0.0,15,6,2011,89.69,91.44,0.07
166,24.38,0.0,16,6,2011,83.75,109.12,0.11
167,23.56,0.0,17,6,2011,85.19,93.44,0.09
168,24.13,0.0,18,6,2011,84.25,169.69,0.11
169,26.17,0.0,19,6,2011,75.56,218.19,0.13
170,23.53,0.0,20,6,2011,90.19,250.69,0.08
171,24.84,0.0,21,6,2011,82.38,248.38,0.09
172,24.5,0.0,22,6,2011,83.81,256.56,0.13
173,24.25,0.0,23,6,2011,88.25,257.94,0.12
174,24.23,0.0,24,6,2011,86.19,293.94,0.16
175,25.76,0.0,25,6,2011,77.31,101.06,0.21
176,25.26,0.0,26,6,2011,80.88,115.06,0.16
177,23.34,0.0,27,6,2011,89.75,220.75,0.1
178,24.74,0.0,28,6,2011,80.31,252.94,0.1
179,23.17,0.0,29,6,2011,89.44,228.94,0.09
180,24.33,0.0,30,6,2011,82.06,235.06,0.13
181,22.93,0.0,1,7,2011,87.31,213.75,0.14
182,23.1,0.0,2,7,2011,87.75,230.5,0.11
183,22.61,0.0,3,7,2011,87.88,217.69,0.06
184,23.33,0.0,4,7,2011,88.38,171.81,0.05
185,25.0,0.0,5,7,2011,79.75,225.44,0.08
186,23.23,0.0,6,7,2011,86.38,249.44,0.12
187,23.9,0.0,7,7,2011,79.75,228.88,0.12
188,23.67,0.0,8,7,2011,78.5,234.31,0.13
189,24.65,0.0,9,7,2011,78.56,241.12,0.13
190,25.4,0.0,10,7,2011,78.81,261.81,0.12
191,25.1,0.0,11,7,2011,83.94,225.0,0.12
192,24.73,0.0,12,7,2011,88.94,115.44,0.12
193,24.29,0.0,13,7,2011,85.75,236.31,0.12
194,23.48,0.0,14,7,2011,90.62,264.69,0.1
195,22.71,0.0,15,7,2011,90.12,253.0,0.12
196,22.78,0.0,16,7,2011,88.12,209.88,0.07
197,24.08,0.0,17,7,2011,83.81,264.44,0.1
198,22.73,0.0,18,7,2011,90.5,175.06,0.12
199,22.64,0.0,19,7,2011,91.88,235.69,0.09
200,24.08,0.0,20,7,2011,86.88,88.06,0.09
201,24.84,0.0,21,7,2011,83.12,102.75,0.08
202,24.42,0.0,22,7,2011,84.06,166.69,0.06
203,22.69,0.0,23,7,2011,90.38,221.81,0.13
204,25.3,0.0,24,7,2011,77.69,241.75,0.14
205,25.25,0.0,25,7,2011,81.62,185.25,0.16
206,24.36,0.0,26,7,2011,85.88,233.25,0.05
207,24.42,0.0,27,7,2011,82.25,250.94,0.11
208,25.32,0.0,28,7,2011,80.38,258.19,0.09
209,23.49,0.0,29,7,2011,86.75,261.19,0.11
210,24.46,0.0,30,7,2011,83.44,245.69,0.08
211,24.93,0.0,31,7,2011,83.31,275.88,0.11
212,26.37,1.0,1,8,2011,79.12,101.06,0.11
213,26.41,0.0,2,8,2011,78.94,90.12,0.15
214,24.88,0.0,3,8,2011,84.62,167.62,0.06
215,24.56,0.0,4,8,2011,87.5,227.62,0.06
216,24.03,0.0,5,8,2011,87.19,213.94,0.11
217,23.27,0.0,6,8,2011,89.69,243.88,0.1
218,23.3,0.0,7,8,2011,89.94,82.38,0.08
219,22.51,0.0,8,8,2011,88.75,101.94,0.08
220,23.48,0.0,9,8,2011,84.38,148.06,0.1
221,22.9,0.0,10,8,2011,87.19,124.81,0.09
222,23.12,0.0,11,8,2011,87.94,57.81,0.1
223,24.81,0.0,12,8,2011,79.5,82.19,0.19
224,23.05,0.0,13,8,2011,89.75,134.62,0.15
225,22.77,0.0,14,8,2011,86.81,223.06,0.09
226,21.98,0.0,15,8,2011,89.31,237.25,0.09
227,22.0,0.0,16,8,2011,87.5,222.06,0.06
228,22.95,0.0,17,8,2011,86.44,292.19,0.07
229,22.99,0.0,18,8,2011,86.25,233.88,0.1
230,24.65,0.0,19,8,2011,78.56,136.88,0.19
231,25.6,0.0,20,8,2011,75.5,199.38,0.18
232,25.38,0.0,21,8,2011,81.0,187.0,0.14
233,23.72,0.0,22,8,2011,88.44,248.25,0.05
234,23.05,0.0,23,8,2011,86.62,262.19,0.09
235,23.5,0.0,24,8,2011,86.5,80.25,0.09
236,23.37,0.0,25,8,2011,81.75,106.0,0.1
237,24.03,0.0,26,8,2011,77.56,107.5,0.14
238,23.9,0.0,27,8,2011,77.25,111.94,0.12
239,23.83,0.0,28,8,2011,76.12,105.69,0.16
240,24.55,1.0,29,8,2011,75.56,103.62,0.21
241,25.19,0.0,30,8,2011,75.75,162.12,0.2
242,26.23,0.0,31,8,2011,74.31,172.12,0.2
243,25.76,0.0,1,9,2011,81.31,278.0,0.07
244,24.46,0.0,2,9,2011,83.5,266.44,0.1
245,25.28,0.0,3,9,2011,77.69,250.94,0.2
246,25.62,0.0,4,9,2011,75.62,112.81,0.21
247,24.9,0.0,5,9,2011,83.06,197.25,0.11
248,22.82,0.0,6,9,2011,92.69,213.94,0.08
249,23.74,0.0,7,9,2011,84.75,181.31,0.17
250,22.77,0.0,8,9,2011,87.62,205.69,0.1
251,23.99,0.0,9,9,2011,84.0,85.56,0.12
252,24.58,0.0,10,9,2011,81.31,190.75,0.17
253,24.58,0.0,11,9,2011,80.06,136.5,0.19
254,24.13,0.0,12,9,2011,80.06,91.75,0.25
255,24.89,0.0,13,9,2011,77.81,80.81,0.23
256,23.27,0.0,14,9,2011,87.25,149.06,0.15
257,23.8,0.0,15,9,2011,82.69,257.31,0.09
258,22.81,0.0,16,9,2011,89.19,210.94,0.1
259,23.04,0.0,17,9,2011,85.06,225.56,0.07
260,23.81,0.0,18,9,2011,84.38,191.81,0.21
261,24.75,0.0,19,9,2011,80.19,213.0,0.19
262,24.76,0.0,20,9,2011,82.94,174.62,0.17
263,23.61,0.0,21,9,2011,85.62,155.62,0.11
264,23.48,0.0,22,9,2011,86.31,146.56,0.08
265,22.98,0.0,23,9,2011,89.44,199.0,0.08
266,22.48,0.0,24,9,2011,91.38,244.81,0.12
267,22.58,0.0,25,9,2011,81.94,223.25,0.1
268,22.94,0.0,26,9,2011,77.06,223.19,0.12
269,23.33,0.0,27,9,2011,78.44,209.88,0.24
270,22.94,0.0,28,9,2011,81.0,209.0,0.2
271,23.96,1.0,29,9,2011,78.94,183.06,0.23
272,24.16,0.0,30,9,2011,80.31,105.62,0.2
273,24.17,0.0,1,10,2011,76.25,177.06,0.21
274,22.93,0.0,2,10,2011,81.06,163.88,0.18
275,21.5,0.0,3,10,2011,86.12,128.0,0.05
276,21.33,1.0,4,10,2011,81.44,78.81,0.11
277,22.08,1.0,5,10,2011,79.25,131.38,0.26
278,22.77,1.0,6,10,2011,76.0,165.0,0.32
279,22.8,1.0,7,10,2011,75.56,155.38,0.33
280,22.44,1.0,8,10,2011,76.94,123.19,0.34
281,21.8,1.0,9,10,2011,80.81,171.75,0.27
282,22.11,1.0,10,10,2011,81.12,192.56,0.27
283,22.3,1.0,11,10,2011,80.0,208.81,0.26
284,22.26,1.0,12,10,2011,78.62,226.62,0.27
285,21.9,1.0,13,10,2011,79.94,221.12,0.28
286,21.48,0.0,14,10,2011,79.75,220.19,0.26
287,21.4,0.0,15,10,2011,79.19,199.62,0.2
288,22.01,0.0,16,10,2011,80.06,168.94,0.29
289,20.85,0.0,17,10,2011,88.69,139.19,0.26
290,20.14,0.0,18,10,2011,91.69,187.25,0.23
291,20.5,0.0,19,10,2011,89.12,199.69,0.12
292,20.96,0.0,20,10,2011,87.31,107.75,0.08
293,19.9,0.0,21,10,2011,92.69,218.75,0.08
294,19.9,0.0,22,10,2011,79.81,189.5,0.14
295,19.48,0.0,23,10,2011,83.5,203.75,0.16
296,19.45,1.0,24,10,2011,80.81,151.94,0.26
297,19.04,1.0,25,10,2011,80.12,164.06,0.37
298,20.49,0.0,26,10,2011,78.12,226.56,0.26
299,19.31,0.0,27,10,2011,78.88,220.0,0.24
300,18.76,1.0,28,10,2011,73.56,100.31,0.39
301,18.27,1.0,29,10,2011,73.88,148.38,0.41
302,17.94,1.0,30,10,2011,75.56,169.5,0.34
303,17.55,0.0,31,10,2011,80.62,170.56,0.36
304,16.51,0.0,1,11,2011,84.81,187.88,0.3
305,17.15,1.0,2,11,2011,77.38,157.75,0.31
306,16.26,1.0,3,11,2011,78.81,145.69,0.4
307,16.04,1.0,4,11,2011,77.69,175.12,0.41
308,16.34,0.0,5,11,2011,76.44,168.44,0.39
309,16.01,0.0,6,11,2011,77.94,176.5,0.37
310,15.99,1.0,7,11,2011,76.12,154.94,0.44
311,16.52,1.0,8,11,2011,69.69,90.75,0.46
312,16.86,1.0,9,11,2011,68.88,144.25,0.45
313,16.44,1.0,10,11,2011,67.88,184.25,0.44
314,16.26,1.0,11,11,2011,73.69,198.81,0.39
315,16.19,0.0,12,11,2011,78.81,175.06,0.4
316,16.3,0.0,13,11,2011,82.06,166.75,0.4
317,15.5,1.0,14,11,2011,84.0,162.25,0.39
318,15.23,0.0,15,11,2011,87.94,193.0,0.3
319,14.95,0.0,16,11,2011,81.25,171.75,0.37
320,14.62,0.0,17,11,2011,78.88,175.94,0.4
321,14.73,1.0,18,11,2011,78.06,178.19,0.44
322,15.2,1.0,19,11,2011,79.62,90.94,0.47
323,14.98,1.0,20,11,2011,79.44,99.25,0.44
324,16.04,1.0,21,11,2011,74.06,99.0,0.5
325,16.13,1.0,22,11,2011,74.25,145.19,0.51
326,15.03,1.0,23,11,2011,76.56,103.19,0.46
327,16.0,1.0,24,11,2011,75.0,170.44,0.45
328,16.53,1.0,25,11,2011,76.25,176.25,0.43
329,15.94,1.0,26,11,2011,76.44,178.94,0.45
330,16.12,1.0,27,11,2011,77.06,187.38,0.37
331,15.92,0.0,28,11,2011,79.81,192.56,0.35
332,16.08,0.0,29,11,2011,81.5,184.38,0.34
333,16.09,0.0,30,11,2011,81.56,157.5,0.44
334,16.36,0.0,1,12,2011,81.31,160.19,0.45
335,15.55,1.0,2,12,2011,81.31,181.19,0.44
336,15.55,0.0,3,12,2011,81.56,201.88,0.37
337,15.19,0.0,4,12,2011,81.62,187.62,0.3
338,15.23,0.0,5,12,2011,83.06,170.81,0.39
339,14.87,1.0,6,12,2011,85.19,177.81,0.4
340,15.18,1.0,7,12,2011,83.94,165.88,0.42
341,15.35,1.0,8,12,2011,78.81,180.06,0.45
342,14.79,0.0,9,12,2011,81.56,185.5,0.45
343,14.43,0.0,10,12,2011,81.81,199.44,0.41
344,13.25,0.0,11,12,2011,81.44,188.19,0.43
345,12.29,0.0,12,12,2011,77.31,176.88,0.39
346,11.29,1.0,13,12,2011,80.5,185.25,0.44
347,11.6,1.0,14,12,2011,77.12,187.94,0.46
348,11.4,1.0,15,12,2011,76.12,187.06,0.48
349,11.18,1.0,16,12,2011,75.5,172.94,0.51
350,11.26,1.0,17,12,2011,70.94,166.88,0.54
351,11.95,1.0,18,12,2011,68.81,184.31,0.52
352,11.98,1.0,19,12,2011,68.25,178.44,0.48
353,12.12,1.0,20,12,2011,66.75,188.56,0.47
354,12.31,1.0,21,12,2011,65.06,183.06,0.47
355,12.3,1.0,22,12,2011,64.19,182.31,0.52
356,12.09,1.0,23,12,2011,63.38,181.12,0.55
357,12.14,1.0,24,12,2011,70.19,168.94,0.5
358,13.16,1.0,25,12,2011,71.94,158.69,0.53
359,14.03,1.0,26,12,2011,72.25,171.19,0.5
360,14.5,1.0,27,12,2011,77.12,167.19,0.49
361,14.41,1.0,28,12,2011,80.5,170.69,0.45
362,14.48,1.0,29,12,2011,78.88,167.81,0.45
363,14.19,1.0,30,12,2011,74.81,178.75,0.49
364,14.05,1.0,31,12,2011,70.0,185.0,0.49
365,14.47,0.0,1,1,2012,72.62,196.94,0.45
366,14.37,0.0,2,1,2012,79.25,207.81,0.28
367,13.64,0.0,3,1,2012,82.44,207.44,0.27
368,12.59,0.0,4,1,2012,78.88,209.81,0.3
369,11.68,0.0,5,1,2012,74.75,189.62,0.41
370,11.23,0.0,6,1,2012,76.88,179.06,0.5
371,12.08,0.0,7,1,2012,75.62,176.44,0.45
372,11.65,0.0,8,1,2012,83.38,172.12,0.45
373,12.32,0.0,9,1,2012,84.88,164.88,0.39
374,12.76,0.0,10,1,2012,82.31,176.81,0.34
375,12.98,0.0,11,1,2012,81.69,173.06,0.32
376,12.29,0.0,12,1,2012,76.5,170.62,0.32
377,10.56,0.0,13,1,2012,81.94,227.94,0.17
378,9.91,1.0,14,1,2012,77.06,206.62,0.26
379,8.85,1.0,15,1,2012,76.5,183.75,0.39
380,9.87,1.0,16,1,2012,70.0,194.25,0.5
381,10.73,1.0,17,1,2012,69.88,215.38,0.41
382,10.88,0.0,18,1,2012,74.19,203.25,0.38
383,11.26,0.0,19,1,2012,74.69,176.69,0.37
384,10.75,0.0,20,1,2012,75.94,185.5,0.47
385,10.44,0.0,21,1,2012,83.81,217.56,0.38
386,9.82,0.0,22,1,2012,78.19,191.44,0.33
387,10.16,1.0,23,1,2012,70.88,208.0,0.41
388,10.15,1.0,24,1,2012,73.44,203.94,0.37
389,10.09,1.0,25,1,2012,71.88,196.94,0.41
390,10.03,0.0,26,1,2012,69.44,200.56,0.47
391,10.94,1.0,27,1,2012,67.69,178.56,0.43
392,11.07,0.0,28,1,2012,68.38,188.69,0.44
393,10.9,1.0,29,1,2012,67.19,180.31,0.45
394,12.16,1.0,30,1,2012,61.56,185.62,0.41
395,12.07,1.0,31,1,2012,58.5,200.19,0.45
396,11.66,1.0,1,2,2012,55.56,210.69,0.43
397,11.82,1.0,2,2,2012,54.75,207.88,0.46
398,12.17,1.0,3,2,2012,57.31,186.44,0.53
399,12.91,1.0,4,2,2012,57.5,193.06,0.53
400,14.14,1.0,5,2,2012,56.38,225.12,0.41
401,13.5,1.0,6,2,2012,63.25,214.38,0.32
402,13.51,1.0,7,2,2012,66.88,204.38,0.35
403,14.19,1.0,8,2,2012,60.56,180.75,0.51
404,14.23,0.0,9,2,2012,69.0,201.88,0.48
405,13.99,1.0,10,2,2012,78.62,232.56,0.3
406,12.9,1.0,11,2,2012,66.19,222.81,0.37
407,11.38,1.0,12,2,2012,54.31,226.25,0.35
408,12.4,1.0,13,2,2012,55.06,197.31,0.39
409,14.45,1.0,14,2,2012,52.38,205.94,0.46
410,14.65,1.0,15,2,2012,61.12,181.94,0.48
411,15.54,1.0,16,2,2012,64.38,198.31,0.47
412,16.15,1.0,17,2,2012,62.25,225.88,0.45
413,15.11,1.0,18,2,2012,69.44,199.75,0.29
414,14.94,1.0,19,2,2012,66.81,204.62,0.41
415,13.7,0.0,20,2,2012,64.69,214.38,0.39
416,13.82,1.0,21,2,2012,62.25,207.69,0.41
417,14.62,1.0,22,2,2012,65.0,206.06,0.37
418,15.79,1.0,23,2,2012,66.94,219.69,0.34
419,16.01,1.0,24,2,2012,65.69,217.62,0.33
420,16.44,0.0,25,2,2012,56.56,211.69,0.36
421,16.3,1.0,26,2,2012,51.5,206.31,0.41
422,16.48,0.0,27,2,2012,42.31,219.19,0.41
423,14.62,1.0,28,2,2012,47.44,220.06,0.5
424,13.92,0.0,29,2,2012,56.44,208.19,0.39
425,15.19,0.0,1,3,2012,70.31,227.69,0.33
426,14.9,0.0,2,3,2012,67.81,212.06,0.4
427,14.54,0.0,3,3,2012,67.06,168.88,0.34
428,14.5,0.0,4,3,2012,62.56,196.06,0.35
429,14.98,1.0,5,3,2012,65.44,185.25,0.44
430,16.08,0.0,6,3,2012,74.38,223.56,0.41
431,17.11,0.0,7,3,2012,73.56,219.81,0.34
432,18.13,0.0,8,3,2012,69.25,222.69,0.36
433,17.34,1.0,9,3,2012,64.06,229.75,0.29
434,17.45,1.0,10,3,2012,58.88,203.62,0.41
435,17.81,1.0,11,3,2012,50.88,223.19,0.41
436,17.16,1.0,12,3,2012,43.81,225.44,0.41
437,17.32,0.0,13,3,2012,45.44,238.56,0.39
438,16.13,0.0,14,3,2012,65.12,230.69,0.31
439,17.14,0.0,15,3,2012,64.81,223.25,0.36
440,16.4,0.0,16,3,2012,54.88,226.06,0.29
441,16.58,1.0,17,3,2012,50.06,210.31,0.41
442,17.54,0.0,18,3,2012,52.88,166.25,0.43
443,18.16,1.0,19,3,2012,56.56,198.31,0.37
444,19.37,1.0,20,3,2012,59.25,202.44,0.41
445,19.83,0.0,21,3,2012,67.38,218.44,0.34
446,20.08,0.0,22,3,2012,67.44,218.44,0.33
447,19.9,0.0,23,3,2012,62.62,213.5,0.36
448,19.15,1.0,24,3,2012,61.06,180.0,0.44
449,19.57,1.0,25,3,2012,53.19,208.12,0.4
450,19.84,0.0,26,3,2012,54.88,205.06,0.36
451,20.92,0.0,27,3,2012,58.31,219.25,0.35
452,21.19,0.0,28,3,2012,57.0,215.56,0.42
453,20.72,0.0,29,3,2012,60.19,209.75,0.34
454,20.64,0.0,30,3,2012,55.06,210.0,0.43
455,21.52,1.0,31,3,2012,48.44,176.0,0.4
456,22.7,1.0,1,4,2012,47.12,208.5,0.35
457,22.48,1.0,2,4,2012,51.56,225.25,0.41
458,22.82,1.0,3,4,2012,52.94,189.38,0.45
459,22.08,0.0,4,4,2012,61.69,228.81,0.35
460,21.37,0.0,5,4,2012,69.62,211.69,0.31
461,19.69,0.0,6,4,2012,75.31,199.62,0.29
462,18.75,0.0,7,4,2012,72.19,190.19,0.34
463,17.24,0.0,8,4,2012,76.75,167.94,0.28
464,17.02,0.0,9,4,2012,83.31,158.88,0.27
465,18.12,0.0,10,4,2012,80.69,201.44,0.22
466,18.52,0.0,11,4,2012,76.94,201.25,0.22
467,19.76,0.0,12,4,2012,75.94,207.69,0.22
468,19.14,0.0,13,4,2012,73.12,188.44,0.34
469,20.74,0.0,14,4,2012,67.12,206.88,0.3
470,21.34,0.0,15,4,2012,64.06,205.0,0.29
471,21.27,0.0,16,4,2012,66.25,206.69,0.31
472,21.58,0.0,17,4,2012,64.5,217.19,0.34
473,21.6,0.0,18,4,2012,68.75,203.31,0.29
474,22.13,0.0,19,4,2012,71.81,213.38,0.32
475,21.87,0.0,20,4,2012,73.94,208.25,0.22
476,22.94,0.0,21,4,2012,69.0,235.38,0.24
477,21.56,0.0,22,4,2012,74.62,216.56,0.23
478,21.97,0.0,23,4,2012,69.19,228.31,0.26
