,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
57,17.91,1.0,27,2,2011,69.69,246.06,0.57
58,17.86,1.0,28,2,2011,58.94,237.0,0.56
59,16.95,1.0,1,3,2011,63.88,169.19,0.64
60,17.65,1.0,2,3,2011,67.81,199.5,0.52
61,18.79,1.0,3,3,2011,65.88,221.19,0.59
62,19.9,1.0,4,3,2011,64.81,232.12,0.69
63,21.04,1.0,5,3,2011,61.56,237.12,1.09
64,20.28,0.0,6,3,2011,58.69,235.25,0.87
65,19.02,1.0,7,3,2011,55.62,226.94,0.55
66,18.26,1.0,8,3,2011,65.31,218.19,0.55
67,20.15,0.0,9,3,2011,58.25,209.44,0.71
68,21.85,0.0,10,3,2011,58.56,229.56,0.86
69,22.24,1.0,11,3,2011,60.88,228.88,0.87
70,21.33,0.0,12,3,2011,69.56,233.62,0.92
71,20.46,1.0,13,3,2011,62.88,249.31,0.71
72,19.96,0.0,14,3,2011,61.25,179.25,0.58
73,21.33,1.0,15,3,2011,59.75,143.56,0.65
74,22.01,1.0,16,3,2011,53.75,131.62,0.54
75,21.03,0.0,17,3,2011,69.94,192.06,0.63
76,21.5,0.0,18,3,2011,74.31,211.31,1.17
77,22.83,0.0,19,3,2011,72.62,221.56,1.45
78,24.58,0.0,20,3,2011,69.56,224.25,1.62
79,24.4,0.0,21,3,2011,63.06,224.94,1.48
80,23.15,0.0,22,3,2011,69.0,223.31,1.07
81,22.98,0.0,23,3,2011,72.81,223.44,0.73
82,22.98,0.0,24,3,2011,62.25,221.12,0.69
83,22.56,0.0,25,3,2011,55.0,226.25,0.77
84,23.76,0.0,26,3,2011,60.25,215.44,0.58
85,22.12,0.0,27,3,2011,70.56,106.88,0.54
86,21.98,0.0,28,3,2011,70.44,117.25,0.62
87,20.85,0.0,29,3,2011,76.19,102.0,0.72
88,20.12,0.0,30,3,2011,81.0,84.81,0.58
89,21.6,0.0,31,3,2011,78.38,205.94,0.55
90,22.05,0.0,1,4,2011,73.12,220.88,0.63
91,22.31,0.0,2,4,2011,71.62,206.62,0.58
92,23.59,0.0,3,4,2011,70.44,229.56,0.54
93,23.26,0.0,4,4,2011,73.44,234.31,0.68
94,22.58,0.0,5,4,2011,74.62,240.81,0.6
95,22.97,1.0,6,4,2011,65.62,239.38,0.75
96,22.73,1.0,7,4,2011,56.94,225.12,0.73
97,23.37,0.0,8,4,2011,55.94,213.19,0.64
98,24.68,0.0,9,4,2011,57.31,201.94,0.58
99,23.65,0.0,10,4,2011,65.38,177.31,0.48
100,24.01,1.0,11,4,2011,66.06,218.12,0.57
101,24.88,1.0,12,4,2011,63.56,221.5,0.52
102,25.26,0.0,13,4,2011,66.0,193.81,0.58
103,25.46,0.0,14,4,2011,66.38,212.25,0.59
104,25.13,0.0,15,4,2011,63.0,228.25,0.69
105,25.15,0.0,16,4,2011,61.31,236.06,0.7
106,26.04,0.0,17,4,2011,60.94,242.0,0.49
107,26.63,0.0,18,4,2011,65.0,230.06,0.49
108,25.85,0.0,19,4,2011,70.31,213.44,0.68
109,25.96,0.0,20,4,2011,70.31,235.19,0.97
110,26.2,0.0,21,4,2011,64.44,223.94,1.12
111,26.0,0.0,22,4,2011,66.69,237.31,0.73
112,25.51,0.0,23,4,2011,60.81,228.5,0.4
113,24.94,0.0,24,4,2011,64.19,220.94,0.55
114,23.72,0.0,25,4,2011,66.38,210.5,0.4
115,24.01,0.0,26,4,2011,67.88,230.69,0.48
116,25.58,0.0,27,4,2011,64.31,161.38,0.36
117,26.03,0.0,28,4,2011,61.62,155.44,0.4
118,26.06,1.0,29,4,2011,63.62,201.62,0.52
119,26.68,0.0,30,4,2011,63.69,228.62,0.39
120,26.37,0.0,1,5,2011,69.56,216.31,0.52
121,26.19,0.0,2,5,2011,70.19,211.06,1.2
122,25.78,0.0,3,5,2011,72.69,170.94,0.69
123,23.45,0.0,4,5,2011,82.75,102.81,1.05
124,26.36,0.0,5,5,2011,69.75,190.12,0.57
125,26.68,0.0,6,5,2011,70.62,202.69,0.41
126,26.73,0.0,7,5,2011,69.19,231.75,0.45
127,26.05,0.0,8,5,2011,73.19,244.31,0.66
128,26.0,0.0,9,5,2011,70.31,245.19,0.66
129,26.8,0.0,10,5,2011,65.19,206.0,0.51
130,27.14,0.0,11,5,2011,69.88,223.62,0.54
131,27.25,0.0,12,5,2011,71.44,198.06,0.49
132,27.7,0.0,13,5,2011,71.06,189.69,0.34
133,27.39,0.0,14,5,2011,74.0,226.19,0.61
134,27.62,0.0,15,5,2011,71.69,213.25,0.45
135,27.75,1.0,16,5,2011,68.5,83.12,0.56
136,28.42,0.0,17,5,2011,66.69,184.06,0.44
137,27.54,0.0,18,5,2011,74.38,206.81,0.33
138,24.8,0.0,19,5,2011,89.56,196.5,0.34
139,26.03,0.0,20,5,2011,77.94,217.56,0.32
140,26.8,0.0,21,5,2011,81.12,239.75,0.72
141,27.88,0.0,22,5,2011,73.94,242.69,0.94
142,27.26,0.0,23,5,2011,74.19,227.38,1.1
143,26.97,0.0,24,5,2011,72.38,230.38,0.8
144,27.44,0.0,25,5,2011,70.81,185.94,0.33
145,28.22,1.0,26,5,2011,70.38,197.0,0.44
146,26.8,0.0,27,5,2011,82.31,263.69,0.36
147,28.85,0.0,28,5,2011,68.38,139.38,0.45
148,25.58,0.0,29,5,2011,87.31,97.44,0.62
149,25.34,0.0,30,5,2011,87.25,105.75,0.54
150,26.83,0.0,31,5,2011,80.25,153.88,0.35
151,26.1,0.0,1,6,2011,79.06,179.88,0.6
152,26.89,0.0,2,6,2011,73.06,205.56,0.38
153,27.73,0.0,3,6,2011,70.81,188.38,0.38
154,27.94,0.0,4,6,2011,72.44,216.75,0.68
155,27.78,0.0,5,6,2011,71.94,229.56,0.7
156,29.23,0.0,6,6,2011,68.44,258.88,0.42
157,28.8,0.0,7,6,2011,74.19,111.88,0.33
158,26.52,0.0,8,6,2011,79.44,161.06,0.52
159,28.03,0.0,9,6,2011,74.5,77.31,0.52
160,29.07,0.0,10,6,2011,70.69,227.25,0.35
161,28.64,0.0,11,6,2011,71.44,234.44,0.47
162,28.11,0.0,12,6,2011,68.44,121.69,0.39
163,29.25,0.0,13,6,2011,67.25,135.12,0.36
164,28.38,0.0,14,6,2011,75.31,177.12,0.3
165,25.76,0.0,15,6,2011,89.5,75.62,0.72
166,27.86,0.0,16,6,2011,78.06,92.31,1.16
167,26.56,0.0,17,6,2011,84.44,83.06,1.4
168,28.31,0.0,18,6,2011,75.38,111.44,0.84
169,28.27,0.0,19,6,2011,75.75,177.19,0.46
170,29.24,0.0,20,6,2011,72.88,251.25,0.48
171,29.09,0.0,21,6,2011,74.0,244.44,0.49
172,29.83,0.0,22,6,2011,71.19,243.69,0.59
173,29.19,0.0,23,6,2011,79.12,265.81,0.59
174,28.7,0.0,24,6,2011,80.0,288.62,0.5
175,26.68,0.0,25,6,2011,91.12,180.62,0.53
176,27.85,0.0,26,6,2011,83.25,134.69,0.52
177,26.26,0.0,27,6,2011,90.44,230.88,0.37
178,27.52,0.0,28,6,2011,79.81,176.75,0.32
179,26.39,0.0,29,6,2011,87.81,231.19,0.48
180,27.12,0.0,30,6,2011,84.62,251.62,0.52
181,27.96,0.0,1,7,2011,82.38,251.38,0.63
182,26.78,0.0,2,7,2011,86.75,245.25,0.83
183,27.73,0.0,3,7,2011,74.56,254.5,0.59
184,27.5,0.0,4,7,2011,80.19,180.69,0.29
185,26.1,0.0,5,7,2011,85.38,256.12,0.47
186,27.22,0.0,6,7,2011,78.88,239.19,0.77
187,27.62,0.0,7,7,2011,77.56,237.69,0.83
188,27.48,0.0,8,7,2011,77.81,237.88,0.9
189,27.91,0.0,9,7,2011,78.62,235.56,0.72
190,29.01,0.0,10,7,2011,77.81,265.69,0.43
191,28.62,0.0,11,7,2011,78.94,168.81,0.34
192,28.55,0.0,12,7,2011,82.19,173.88,0.43
193,27.53,0.0,13,7,2011,79.75,225.56,0.52
194,28.58,0.0,14,7,2011,78.31,160.0,0.34
195,26.78,0.0,15,7,2011,88.25,184.75,0.38
196,26.14,0.0,16,7,2011,87.19,42.25,0.52
197,28.51,0.0,17,7,2011,78.12,158.31,0.28
198,27.61,0.0,18,7,2011,82.75,215.31,0.7
199,26.42,0.0,19,7,2011,91.38,132.44,0.33
200,26.51,0.0,20,7,2011,87.56,109.5,0.62
201,27.44,0.0,21,7,2011,80.75,115.69,0.83
202,27.75,0.0,22,7,2011,80.25,124.38,0.34
203,27.01,0.0,23,7,2011,82.62,224.0,0.3
204,27.61,0.0,24,7,2011,82.25,164.12,0.34
205,29.18,0.0,25,7,2011,77.25,170.5,0.39
206,27.87,0.0,26,7,2011,83.25,252.25,0.72
207,27.61,0.0,27,7,2011,83.56,253.75,0.66
208,27.93,0.0,28,7,2011,81.81,251.62,0.58
209,27.85,0.0,29,7,2011,80.0,243.88,0.48
210,28.13,0.0,30,7,2011,81.19,269.69,0.6
211,28.69,0.0,31,7,2011,78.31,280.75,0.41
212,29.51,1.0,1,8,2011,77.31,66.62,0.35
213,28.54,0.0,2,8,2011,82.56,112.31,0.64
214,28.89,0.0,3,8,2011,79.0,172.88,0.52
215,29.34,0.0,4,8,2011,76.19,230.44,0.25
216,28.88,0.0,5,8,2011,81.19,195.5,0.3
217,28.44,0.0,6,8,2011,80.31,121.94,0.34
218,26.23,0.0,7,8,2011,90.94,94.31,0.74
219,25.67,0.0,8,8,2011,87.25,105.81,0.81
220,25.05,0.0,9,8,2011,92.88,103.75,0.66
221,25.75,0.0,10,8,2011,84.75,128.31,0.59
222,26.72,0.0,11,8,2011,79.31,120.0,0.54
223,26.28,0.0,12,8,2011,85.31,121.06,0.53
224,27.64,0.0,13,8,2011,78.94,140.12,0.27
225,25.64,0.0,14,8,2011,89.81,232.56,0.53
226,26.08,0.0,15,8,2011,85.81,238.12,0.5
227,24.8,0.0,16,8,2011,87.12,187.44,0.38
228,25.3,0.0,17,8,2011,84.75,205.31,0.23
229,25.65,0.0,18,8,2011,85.25,205.56,0.34
230,27.57,0.0,19,8,2011,77.5,141.62,0.48
231,27.89,0.0,20,8,2011,80.44,217.44,0.35
232,27.48,0.0,21,8,2011,85.5,289.94,0.35
233,25.94,0.0,22,8,2011,91.38,271.38,0.62
234,27.03,0.0,23,8,2011,86.19,279.88,0.41
235,26.87,0.0,24,8,2011,85.31,200.44,0.3
236,26.11,0.0,25,8,2011,88.19,167.31,0.47
237,27.48,0.0,26,8,2011,78.75,134.19,0.48
238,26.65,1.0,27,8,2011,83.25,136.44,0.49
239,27.26,0.0,28,8,2011,79.06,127.75,0.52
240,27.59,0.0,29,8,2011,79.38,110.25,0.61
241,28.04,0.0,30,8,2011,79.06,95.56,0.48
242,29.36,0.0,31,8,2011,75.69,166.56,0.45
243,28.4,0.0,1,9,2011,80.94,260.81,0.43
244,28.06,0.0,2,9,2011,78.62,278.25,0.38
245,27.7,0.0,3,9,2011,81.38,134.0,0.36
246,28.69,0.0,4,9,2011,75.44,115.38,0.55
247,27.43,0.0,5,9,2011,84.62,191.69,0.29
248,27.11,0.0,6,9,2011,83.19,120.12,0.28
249,25.57,0.0,7,9,2011,91.5,169.62,0.35
250,26.34,0.0,8,9,2011,83.94,120.56,0.54
251,25.9,0.0,9,9,2011,89.44,113.12,0.51
252,25.82,0.0,10,9,2011,91.62,119.06,0.42
253,26.27,0.0,11,9,2011,87.81,136.56,0.35
254,27.4,1.0,12,9,2011,82.38,103.06,0.55
255,28.29,0.0,13,9,2011,80.19,116.62,0.52
256,26.76,0.0,14,9,2011,86.5,148.06,0.4
257,26.37,0.0,15,9,2011,83.5,149.12,0.34
258,25.58,0.0,16,9,2011,90.06,150.25,0.4
259,26.42,0.0,17,9,2011,83.88,177.44,0.26
260,25.69,0.0,18,9,2011,88.31,135.56,0.31
261,27.7,0.0,19,9,2011,79.88,185.19,0.38
262,26.89,0.0,20,9,2011,87.5,128.0,0.29
263,25.46,0.0,21,9,2011,92.88,114.38,0.4
264,25.15,0.0,22,9,2011,93.25,99.75,0.37
265,26.42,0.0,23,9,2011,84.75,230.06,0.33
266,26.18,0.0,24,9,2011,82.94,235.62,0.37
267,25.73,0.0,25,9,2011,83.56,226.88,0.43
268,25.85,0.0,26,9,2011,82.81,241.62,0.32
269,26.25,0.0,27,9,2011,83.5,222.5,0.25
270,26.43,0.0,28,9,2011,82.31,278.94,0.3
271,25.42,1.0,29,9,2011,85.75,88.75,0.34
272,27.31,1.0,30,9,2011,76.5,97.81,0.35
273,27.03,1.0,1,10,2011,76.88,79.94,0.46
274,26.0,0.0,2,10,2011,82.81,94.62,0.41
275,26.01,0.0,3,10,2011,81.81,101.19,0.38
276,25.77,1.0,4,10,2011,82.12,117.75,0.53
277,24.8,1.0,5,10,2011,83.31,101.38,0.5
278,25.69,1.0,6,10,2011,78.5,103.06,0.49
279,25.51,0.0,7,10,2011,79.81,100.5,0.49
280,25.52,0.0,8,10,2011,77.75,100.0,0.47
281,24.69,1.0,9,10,2011,79.94,91.31,0.46
282,25.15,1.0,10,10,2011,77.88,142.19,0.43
283,24.95,1.0,11,10,2011,78.06,115.25,0.41
284,24.65,1.0,12,10,2011,77.38,194.38,0.41
285,24.59,1.0,13,10,2011,81.12,223.12,0.34
286,25.12,0.0,14,10,2011,82.81,228.75,0.27
287,25.26,1.0,15,10,2011,79.38,262.75,0.33
288,24.91,0.0,16,10,2011,81.5,91.0,0.4
289,25.58,0.0,17,10,2011,79.06,111.56,0.47
290,25.71,0.0,18,10,2011,78.31,147.31,0.39
291,24.54,0.0,19,10,2011,86.88,146.69,0.38
292,24.4,0.0,20,10,2011,83.38,99.75,0.62
293,23.94,0.0,21,10,2011,82.5,126.25,0.33
294,22.94,0.0,22,10,2011,80.94,282.12,0.33
295,22.45,1.0,23,10,2011,83.69,239.88,0.37
296,22.02,1.0,24,10,2011,84.69,90.0,0.47
297,21.44,1.0,25,10,2011,82.88,105.0,0.51
298,22.38,1.0,26,10,2011,80.94,189.12,0.32
299,22.49,1.0,27,10,2011,80.12,250.5,0.39
300,21.4,0.0,28,10,2011,82.38,98.81,0.55
301,21.14,1.0,29,10,2011,79.38,112.69,0.54
302,21.25,1.0,30,10,2011,80.25,149.25,0.37
303,20.98,0.0,31,10,2011,79.69,93.94,0.45
304,20.62,0.0,1,11,2011,77.62,153.12,0.39
305,19.45,1.0,2,11,2011,83.44,119.25,0.44
306,19.15,1.0,3,11,2011,81.44,106.62,0.47
307,18.92,1.0,4,11,2011,81.94,107.69,0.5
308,20.08,1.0,5,11,2011,75.69,138.19,0.4
309,19.18,1.0,6,11,2011,81.56,105.81,0.43
310,18.63,1.0,7,11,2011,81.5,99.75,0.49
311,18.88,1.0,8,11,2011,76.25,119.88,0.54
312,19.4,1.0,9,11,2011,71.44,122.25,0.59
313,19.6,1.0,10,11,2011,72.25,173.06,0.48
314,19.14,1.0,11,11,2011,80.19,223.44,0.37
315,19.74,0.0,12,11,2011,80.12,204.56,0.36
316,19.4,1.0,13,11,2011,82.25,133.5,0.34
317,19.23,1.0,14,11,2011,82.75,117.62,0.38
318,18.55,0.0,15,11,2011,85.31,205.38,0.37
319,18.88,0.0,16,11,2011,80.06,183.25,0.32
320,17.67,0.0,17,11,2011,83.75,119.81,0.39
321,17.55,1.0,18,11,2011,83.44,103.12,0.48
322,17.55,1.0,19,11,2011,84.69,118.44,0.47
323,17.88,1.0,20,11,2011,83.81,114.44,0.53
324,18.16,1.0,21,11,2011,82.12,117.94,0.54
325,18.23,1.0,22,11,2011,81.38,115.06,0.48
326,17.91,1.0,23,11,2011,82.62,116.62,0.56
327,18.18,1.0,24,11,2011,77.38,121.56,0.55
328,18.4,1.0,25,11,2011,76.75,120.94,0.52
329,18.45,1.0,26,11,2011,78.38,122.75,0.48
330,18.54,1.0,27,11,2011,79.0,181.06,0.42
331,17.74,0.0,28,11,2011,84.06,205.06,0.32
332,17.97,0.0,29,11,2011,85.56,228.44,0.34
333,18.64,1.0,30,11,2011,85.38,110.69,0.46
334,19.22,1.0,1,12,2011,85.94,117.62,0.41
335,19.64,1.0,2,12,2011,82.06,125.0,0.42
336,18.59,0.0,3,12,2011,86.12,196.25,0.34
337,18.9,0.0,4,12,2011,85.69,229.75,0.41
338,18.89,1.0,5,12,2011,83.0,169.12,0.38
339,18.45,1.0,6,12,2011,84.56,98.0,0.45
340,18.5,1.0,7,12,2011,83.38,107.12,0.5
341,18.78,1.0,8,12,2011,82.06,94.31,0.44
342,17.55,1.0,9,12,2011,86.5,199.56,0.38
343,17.27,0.0,10,12,2011,85.31,230.06,0.39
344,16.42,1.0,11,12,2011,82.44,208.25,0.38
345,15.55,1.0,12,12,2011,86.56,212.94,0.4
346,14.65,1.0,13,12,2011,85.44,213.19,0.34
347,14.75,1.0,14,12,2011,82.5,207.12,0.41
348,14.08,1.0,15,12,2011,81.06,108.31,0.46
349,14.25,1.0,16,12,2011,80.25,174.06,0.49
350,13.12,1.0,17,12,2011,81.06,121.31,0.62
351,13.95,1.0,18,12,2011,74.56,121.38,0.54
352,14.08,1.0,19,12,2011,71.56,169.69,0.65
353,13.4,1.0,20,12,2011,77.81,191.44,0.52
354,13.22,1.0,21,12,2011,81.56,204.94,0.6
355,13.23,1.0,22,12,2011,79.88,207.25,0.4
356,13.05,1.0,23,12,2011,77.69,181.25,0.49
357,12.85,1.0,24,12,2011,79.31,134.69,0.58
358,14.51,1.0,25,12,2011,77.0,124.31,0.62
359,16.13,1.0,26,12,2011,71.88,162.88,0.49
360,15.94,1.0,27,12,2011,74.56,144.5,0.53
361,16.49,1.0,28,12,2011,77.75,119.94,0.55
362,16.56,1.0,29,12,2011,75.38,138.19,0.45
363,16.26,1.0,30,12,2011,72.19,116.25,0.42
364,15.58,1.0,31,12,2011,73.62,115.44,0.53
365,15.94,0.0,1,1,2012,72.5,175.44,0.52
366,14.88,0.0,2,1,2012,82.31,176.62,0.45
367,14.83,0.0,3,1,2012,84.69,233.56,0.41
368,13.88,1.0,4,1,2012,83.12,235.38,0.41
369,14.01,1.0,5,1,2012,78.38,239.56,0.43
370,14.06,1.0,6,1,2012,81.88,191.5,0.41
371,14.33,1.0,7,1,2012,81.81,156.75,0.48
372,14.31,0.0,8,1,2012,81.31,111.94,0.52
373,14.94,0.0,9,1,2012,82.5,122.38,0.55
374,16.07,0.0,10,1,2012,76.81,190.94,0.45
375,15.29,0.0,11,1,2012,77.88,175.88,0.48
376,13.78,1.0,12,1,2012,81.69,196.5,0.48
377,12.64,0.0,13,1,2012,84.5,241.88,0.34
378,11.65,1.0,14,1,2012,83.56,221.88,0.43
379,12.19,1.0,15,1,2012,76.94,181.31,0.5
380,12.79,1.0,16,1,2012,75.25,196.56,0.5
381,13.32,1.0,17,1,2012,76.56,201.38,0.43
382,14.72,1.0,18,1,2012,76.38,223.12,0.62
383,14.05,0.0,19,1,2012,76.06,218.06,0.48
384,13.77,0.0,20,1,2012,79.5,205.81,0.41
385,13.88,0.0,21,1,2012,83.94,238.81,0.59
386,12.69,1.0,22,1,2012,78.38,251.06,0.49
387,11.47,1.0,23,1,2012,83.56,228.88,0.57
388,11.87,1.0,24,1,2012,79.38,223.81,0.48
389,11.94,1.0,25,1,2012,73.94,234.12,0.45
390,12.15,1.0,26,1,2012,72.38,233.5,0.47
391,13.33,1.0,27,1,2012,73.44,238.25,0.47
392,13.12,1.0,28,1,2012,73.5,233.38,0.59
393,12.15,1.0,29,1,2012,80.25,196.56,0.48
394,13.15,1.0,30,1,2012,71.81,159.25,0.66
395,12.5,1.0,31,1,2012,73.0,180.75,0.55
396,13.27,1.0,1,2,2012,66.31,246.31,0.55
397,13.62,1.0,2,2,2012,58.5,200.31,0.59
398,14.01,1.0,3,2,2012,63.38,208.69,0.67
399,14.97,1.0,4,2,2012,64.12,184.19,0.66
400,15.69,1.0,5,2,2012,66.56,221.06,0.66
401,16.34,1.0,6,2,2012,64.62,229.69,0.64
402,16.19,1.0,7,2,2012,71.69,217.38,0.49
403,16.73,1.0,8,2,2012,62.12,192.19,0.57
404,16.93,0.0,9,2,2012,78.31,238.38,0.46
405,15.62,1.0,10,2,2012,69.75,240.12,0.66
406,14.01,1.0,11,2,2012,56.75,231.94,0.55
407,12.9,1.0,12,2,2012,62.0,206.19,0.48
408,14.57,1.0,13,2,2012,65.0,238.06,0.6
409,16.37,1.0,14,2,2012,64.44,233.38,0.6
410,16.91,1.0,15,2,2012,68.31,217.44,0.58
411,17.7,1.0,16,2,2012,71.44,211.12,0.51
412,18.1,1.0,17,2,2012,69.69,240.44,0.66
413,18.11,1.0,18,2,2012,71.19,233.12,0.58
414,16.78,1.0,19,2,2012,63.25,215.62,0.52
415,15.44,1.0,20,2,2012,64.0,207.88,0.47
416,16.16,1.0,21,2,2012,62.5,217.62,0.52
417,17.8,1.0,22,2,2012,66.19,227.38,0.62
418,18.87,1.0,23,2,2012,66.62,223.06,0.62
419,19.58,1.0,24,2,2012,58.19,214.0,0.67
420,19.9,0.0,25,2,2012,52.75,218.0,0.66
421,19.93,1.0,26,2,2012,49.25,224.88,0.83
422,18.38,1.0,27,2,2012,49.44,219.25,0.52
423,17.95,1.0,28,2,2012,46.62,226.12,0.75
424,17.57,0.0,29,2,2012,58.62,217.56,0.77
425,18.51,0.0,1,3,2012,67.69,220.31,0.66
426,17.84,1.0,2,3,2012,54.12,219.56,0.74
427,17.78,0.0,3,3,2012,53.75,228.75,0.58
428,17.87,0.0,4,3,2012,60.31,216.38,0.58
429,19.47,1.0,5,3,2012,60.44,209.38,0.5
430,19.83,0.0,6,3,2012,65.06,217.75,0.72
431,21.35,0.0,7,3,2012,58.06,221.88,1.1
432,21.06,0.0,8,3,2012,61.12,227.5,0.93
433,19.43,1.0,9,3,2012,49.94,230.88,0.78
434,19.47,1.0,10,3,2012,61.19,218.56,0.57
435,19.13,1.0,11,3,2012,54.88,236.0,0.64
436,18.8,1.0,12,3,2012,45.12,229.31,0.64
437,19.5,0.0,13,3,2012,51.06,244.88,0.61
438,19.76,0.0,14,3,2012,71.5,239.38,0.88
439,19.98,1.0,15,3,2012,59.5,233.44,0.77
440,19.76,1.0,16,3,2012,49.31,236.69,0.85
441,19.65,1.0,17,3,2012,54.5,243.38,0.59
442,20.62,0.0,18,3,2012,56.56,188.88,0.68
443,22.38,1.0,19,3,2012,60.94,221.25,0.5
444,23.22,1.0,20,3,2012,63.62,214.56,0.51
445,24.35,0.0,21,3,2012,59.88,224.81,0.85
446,23.68,0.0,22,3,2012,46.69,225.69,1.05
447,22.06,1.0,23,3,2012,38.81,231.0,0.59
448,20.85,1.0,24,3,2012,49.75,202.44,0.55
449,21.99,1.0,25,3,2012,48.5,214.56,0.55
450,23.33,0.0,26,3,2012,55.12,212.38,0.58
451,24.08,0.0,27,3,2012,55.0,213.94,0.71
452,24.44,0.0,28,3,2012,52.19,201.56,0.73
453,25.08,0.0,29,3,2012,41.69,225.25,0.95
454,25.58,0.0,30,3,2012,36.38,240.69,0.9
455,24.49,1.0,31,3,2012,45.81,113.44,0.65
456,24.77,1.0,1,4,2012,51.88,209.31,0.6
457,25.65,1.0,2,4,2012,52.94,236.12,0.53
458,26.73,0.0,3,4,2012,51.38,219.19,0.55
459,25.55,0.0,4,4,2012,65.0,217.0,0.55
460,25.07,0.0,5,4,2012,64.31,220.94,0.73
461,22.37,0.0,6,4,2012,79.06,217.62,0.62
462,22.08,0.0,7,4,2012,75.06,198.75,0.69
463,22.0,0.0,8,4,2012,76.69,192.12,0.58
464,20.75,0.0,9,4,2012,79.44,98.69,0.91
465,21.5,0.0,10,4,2012,74.19,171.75,0.59
466,22.29,0.0,11,4,2012,80.81,218.44,0.34
467,23.63,0.0,12,4,2012,78.5,226.75,0.74
468,24.31,0.0,13,4,2012,74.81,221.25,1.12
469,24.6,0.0,14,4,2012,74.94,229.38,0.92
470,25.04,0.0,15,4,2012,72.56,220.0,0.92
471,24.89,0.0,16,4,2012,66.06,226.69,1.2
472,24.89,0.0,17,4,2012,66.69,220.56,1.02
473,24.99,0.0,18,4,2012,70.62,215.0,0.99
474,25.77,0.0,19,4,2012,71.69,222.12,1.02
475,26.08,0.0,20,4,2012,72.19,223.88,0.59
476,25.87,0.0,21,4,2012,73.62,184.62,0.48
477,26.3,0.0,22,4,2012,59.38,227.31,1.45
478,26.26,0.0,23,4,2012,49.06,227.5,1.56
