,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
92,29.87,0.0,3,4,2011,50.31,121.56,2.27
93,30.28,0.0,4,4,2011,50.44,166.88,2.12
94,27.55,0.0,5,4,2011,59.19,59.69,1.52
95,28.38,1.0,6,4,2011,33.44,285.56,1.98
96,28.62,1.0,7,4,2011,16.25,225.81,1.3
97,30.24,1.0,8,4,2011,16.88,187.69,1.73
98,29.6,1.0,9,4,2011,20.69,84.94,1.48
99,29.61,1.0,10,4,2011,30.81,75.75,1.85
100,31.28,0.0,11,4,2011,33.12,205.19,1.07
101,31.08,0.0,12,4,2011,28.0,187.19,1.43
102,30.9,0.0,13,4,2011,35.38,218.25,1.3
103,30.69,0.0,14,4,2011,43.31,270.0,1.23
104,30.09,1.0,15,4,2011,40.5,143.69,1.55
105,31.63,1.0,16,4,2011,36.0,189.44,1.05
106,33.09,1.0,17,4,2011,34.75,208.88,1.69
107,31.33,0.0,18,4,2011,47.12,91.38,1.86
108,29.68,0.0,19,4,2011,61.19,167.81,1.27
109,30.14,0.0,20,4,2011,51.69,230.94,1.96
110,31.21,0.0,21,4,2011,42.56,198.31,1.27
111,26.94,0.0,22,4,2011,58.12,174.44,2.31
112,28.26,0.0,23,4,2011,43.88,229.5,1.05
113,30.8,0.0,24,4,2011,40.75,161.62,2.11
114,29.1,0.0,25,4,2011,56.0,197.75,2.84
115,27.95,0.0,26,4,2011,60.75,140.56,2.26
116,27.46,0.0,27,4,2011,59.81,123.0,1.87
117,29.01,1.0,28,4,2011,49.38,90.38,1.68
118,29.19,0.0,29,4,2011,53.69,111.94,1.5
119,30.08,0.0,30,4,2011,54.88,159.38,2.02
120,31.58,0.0,1,5,2011,54.12,225.19,1.84
121,32.75,0.0,2,5,2011,48.12,209.88,2.41
122,32.69,0.0,3,5,2011,50.69,206.0,1.87
123,30.73,0.0,4,5,2011,56.38,143.06,2.62
124,28.56,0.0,5,5,2011,71.94,103.38,1.76
125,29.56,0.0,6,5,2011,64.69,115.81,1.41
126,30.29,0.0,7,5,2011,63.0,158.0,1.28
127,30.71,0.0,8,5,2011,57.44,207.88,1.41
128,31.75,1.0,9,5,2011,45.06,226.06,1.07
129,32.78,1.0,10,5,2011,39.12,199.06,1.43
130,33.0,0.0,11,5,2011,47.94,218.5,1.24
131,33.2,0.0,12,5,2011,45.75,125.0,1.71
132,33.81,0.0,13,5,2011,49.31,149.94,1.46
133,33.33,0.0,14,5,2011,51.38,127.19,2.32
134,33.68,0.0,15,5,2011,48.5,149.44,1.73
135,33.08,0.0,16,5,2011,54.38,138.62,3.15
136,32.76,0.0,17,5,2011,56.44,141.5,2.62
137,31.6,0.0,18,5,2011,60.12,148.75,3.47
138,30.55,0.0,19,5,2011,69.81,143.06,2.68
139,31.9,0.0,20,5,2011,59.12,201.06,1.9
140,32.56,0.0,21,5,2011,57.94,189.88,1.91
141,31.4,0.0,22,5,2011,64.5,131.94,1.3
142,33.26,1.0,23,5,2011,52.12,216.0,1.64
143,33.53,0.0,24,5,2011,49.62,169.88,1.13
144,32.62,0.0,25,5,2011,55.06,99.75,2.51
145,30.58,0.0,26,5,2011,68.69,105.69,2.41
146,30.65,0.0,27,5,2011,66.31,99.12,1.9
147,31.29,0.0,28,5,2011,60.0,121.5,1.54
148,31.75,0.0,29,5,2011,57.12,100.0,1.77
149,32.77,0.0,30,5,2011,54.31,124.0,1.95
150,32.75,0.0,31,5,2011,56.81,177.62,2.02
151,31.98,0.0,1,6,2011,60.94,186.19,2.78
152,32.53,0.0,2,6,2011,55.88,182.06,3.33
153,32.64,0.0,3,6,2011,54.19,192.5,2.95
154,33.32,1.0,4,6,2011,49.75,187.69,2.45
155,32.62,1.0,5,6,2011,54.69,167.81,3.43
156,32.7,0.0,6,6,2011,54.69,170.69,2.73
157,31.38,0.0,7,6,2011,58.94,154.81,2.21
158,31.57,0.0,8,6,2011,55.25,156.44,1.38
159,32.82,0.0,9,6,2011,54.81,220.44,1.95
160,34.3,1.0,10,6,2011,44.75,244.75,2.7
161,34.33,0.0,11,6,2011,44.88,211.81,2.42
162,32.99,0.0,12,6,2011,55.88,148.31,1.94
163,30.73,0.0,13,6,2011,64.44,127.06,2.53
164,31.61,0.0,14,6,2011,59.69,93.62,2.11
165,29.46,0.0,15,6,2011,71.5,45.12,2.02
166,30.11,0.0,16,6,2011,67.38,135.94,2.95
167,27.8,0.0,17,6,2011,80.56,312.88,4.7
168,26.58,0.0,18,6,2011,92.06,193.44,4.55
169,26.9,0.0,19,6,2011,90.75,113.56,6.92
170,27.69,0.0,20,6,2011,87.0,148.31,6.55
171,28.08,0.0,21,6,2011,84.38,162.69,3.2
172,28.63,0.0,22,6,2011,83.0,183.44,2.43
173,28.97,0.0,23,6,2011,82.38,200.56,2.23
174,28.96,0.0,24,6,2011,81.25,240.19,1.61
175,27.75,0.0,25,6,2011,85.38,166.88,1.24
176,28.44,0.0,26,6,2011,84.0,135.31,1.86
177,27.29,0.0,27,6,2011,90.0,148.0,2.05
178,27.44,0.0,28,6,2011,86.44,164.5,0.95
179,26.93,0.0,29,6,2011,88.56,198.62,1.91
180,28.02,0.0,30,6,2011,84.06,227.12,3.3
181,27.85,0.0,1,7,2011,84.06,238.5,1.92
182,28.52,0.0,2,7,2011,79.81,247.88,2.2
183,28.18,0.0,3,7,2011,81.56,260.81,1.66
184,27.17,0.0,4,7,2011,86.12,175.75,1.55
185,26.97,0.0,5,7,2011,84.94,118.81,3.5
186,26.69,0.0,6,7,2011,84.75,118.88,3.16
187,26.93,0.0,7,7,2011,84.69,173.75,2.74
188,27.3,0.0,8,7,2011,83.69,192.44,2.75
189,28.06,0.0,9,7,2011,81.38,209.94,1.95
190,28.55,0.0,10,7,2011,81.5,241.38,1.75
191,27.97,0.0,11,7,2011,83.75,204.56,1.82
192,27.28,0.0,12,7,2011,87.75,111.19,1.84
193,27.65,0.0,13,7,2011,86.25,117.5,2.31
194,28.05,0.0,14,7,2011,87.44,123.19,2.23
195,27.6,0.0,15,7,2011,87.25,140.31,2.88
196,27.39,0.0,16,7,2011,87.12,126.12,2.97
197,27.94,0.0,17,7,2011,84.69,125.31,2.0
198,27.23,0.0,18,7,2011,89.19,219.12,1.87
199,27.44,0.0,19,7,2011,89.0,232.69,2.32
200,27.56,0.0,20,7,2011,87.38,235.44,1.46
201,27.8,0.0,21,7,2011,88.69,86.31,1.26
202,26.94,0.0,22,7,2011,87.88,160.75,3.41
203,25.73,0.0,23,7,2011,87.0,168.56,3.3
204,26.56,0.0,24,7,2011,85.69,142.38,1.9
205,26.96,0.0,25,7,2011,86.56,130.69,2.07
206,27.17,1.0,26,7,2011,83.94,180.0,1.77
207,27.64,0.0,27,7,2011,83.56,203.12,2.02
208,27.08,0.0,28,7,2011,88.31,193.81,1.82
209,28.12,0.0,29,7,2011,85.5,177.94,1.81
210,28.72,0.0,30,7,2011,81.44,249.56,1.12
211,29.45,0.0,31,7,2011,78.19,258.38,0.73
212,30.18,0.0,1,8,2011,76.19,171.5,0.49
213,29.82,0.0,2,8,2011,81.75,64.75,0.91
214,28.71,0.0,3,8,2011,86.06,89.12,1.65
215,27.09,0.0,4,8,2011,90.75,281.12,2.55
216,28.08,0.0,5,8,2011,88.0,237.44,2.27
217,27.65,0.0,6,8,2011,91.06,179.12,1.87
218,27.0,0.0,7,8,2011,90.75,179.5,1.61
219,26.55,0.0,8,8,2011,90.81,141.19,1.31
220,26.93,0.0,9,8,2011,90.0,199.75,1.95
221,26.84,0.0,10,8,2011,91.19,228.94,1.41
222,27.01,0.0,11,8,2011,89.12,153.69,1.28
223,26.59,0.0,12,8,2011,91.19,93.38,2.29
224,26.51,0.0,13,8,2011,92.5,130.5,3.63
225,26.38,0.0,14,8,2011,92.06,167.12,3.37
226,26.47,0.0,15,8,2011,92.25,186.44,2.58
227,26.23,0.0,16,8,2011,93.06,216.19,1.95
228,25.92,0.0,17,8,2011,90.62,193.38,1.12
229,25.54,0.0,18,8,2011,89.75,218.5,1.42
230,24.63,0.0,19,8,2011,91.69,150.69,1.73
231,26.12,0.0,20,8,2011,88.62,127.81,1.77
232,26.61,0.0,21,8,2011,87.56,178.06,1.53
233,26.34,0.0,22,8,2011,91.25,174.69,1.45
234,26.68,0.0,23,8,2011,89.0,148.69,1.11
235,26.5,0.0,24,8,2011,92.44,98.75,1.79
236,25.85,0.0,25,8,2011,93.75,72.81,2.11
237,26.35,0.0,26,8,2011,91.81,78.06,2.88
238,25.69,0.0,27,8,2011,94.0,96.0,2.65
239,26.08,0.0,28,8,2011,92.19,101.12,2.36
240,26.62,0.0,29,8,2011,91.06,106.56,2.59
241,26.47,0.0,30,8,2011,92.38,97.75,2.77
242,26.3,0.0,31,8,2011,93.12,103.5,3.08
243,25.87,0.0,1,9,2011,93.62,101.75,4.72
244,25.76,0.0,2,9,2011,92.62,130.88,4.3
245,25.68,0.0,3,9,2011,93.31,122.88,2.3
246,26.75,0.0,4,9,2011,89.25,79.44,2.05
247,26.91,0.0,5,9,2011,90.25,98.44,2.77
248,26.53,0.0,6,9,2011,92.94,93.38,3.08
249,26.79,0.0,7,9,2011,91.25,76.81,2.21
250,26.15,0.0,8,9,2011,95.31,94.38,3.02
251,26.08,0.0,9,9,2011,95.56,48.19,3.63
252,26.16,0.0,10,9,2011,92.06,139.38,3.6
253,26.46,0.0,11,9,2011,89.25,131.19,1.53
254,27.55,0.0,12,9,2011,86.19,129.69,1.06
255,28.16,0.0,13,9,2011,82.19,110.19,0.68
256,27.12,0.0,14,9,2011,85.31,121.88,1.16
257,26.48,0.0,15,9,2011,90.69,48.44,1.52
258,26.27,0.0,16,9,2011,90.94,271.56,1.72
259,26.01,0.0,17,9,2011,92.81,277.44,1.64
260,26.6,0.0,18,9,2011,89.62,325.5,1.27
261,26.76,0.0,19,9,2011,89.56,276.75,1.53
262,26.44,0.0,20,9,2011,91.31,150.56,2.02
263,25.94,0.0,21,9,2011,92.88,47.5,3.17
264,26.08,0.0,22,9,2011,93.12,52.12,2.53
265,26.44,0.0,23,9,2011,92.81,90.88,2.53
266,25.92,0.0,24,9,2011,94.69,138.06,3.8
267,26.51,0.0,25,9,2011,91.19,182.0,3.64
268,25.51,0.0,26,9,2011,90.5,244.44,2.35
269,25.52,0.0,27,9,2011,90.25,302.56,2.39
270,25.26,1.0,28,9,2011,87.06,308.19,1.8
271,25.4,0.0,29,9,2011,87.31,314.81,1.63
272,25.62,1.0,30,9,2011,86.75,311.25,1.95
273,25.22,1.0,1,10,2011,85.88,306.0,2.21
274,24.9,1.0,2,10,2011,85.44,294.69,1.75
275,25.22,1.0,3,10,2011,86.25,299.81,1.71
276,25.37,0.0,4,10,2011,84.56,316.25,1.63
277,25.76,0.0,5,10,2011,82.5,139.19,1.09
278,26.15,0.0,6,10,2011,86.06,144.56,1.38
279,26.29,0.0,7,10,2011,85.12,49.31,0.97
280,26.62,0.0,8,10,2011,80.12,117.81,0.72
281,26.62,0.0,9,10,2011,79.62,181.38,0.76
282,26.74,0.0,10,10,2011,81.12,202.0,0.7
283,26.37,0.0,11,10,2011,82.94,182.75,1.13
284,25.65,0.0,12,10,2011,80.81,294.38,0.95
285,25.99,0.0,13,10,2011,81.94,331.75,0.59
286,25.04,1.0,14,10,2011,80.38,324.75,0.93
287,25.08,1.0,15,10,2011,77.75,274.94,0.75
288,25.19,1.0,16,10,2011,76.5,285.12,0.83
289,24.85,0.0,17,10,2011,77.5,195.56,0.96
290,24.9,0.0,18,10,2011,83.69,238.31,1.16
291,24.23,0.0,19,10,2011,89.38,274.31,1.5
292,24.82,0.0,20,10,2011,84.12,211.19,1.26
293,25.04,0.0,21,10,2011,82.19,165.94,0.63
294,24.28,0.0,22,10,2011,82.0,232.38,0.81
295,23.6,0.0,23,10,2011,74.44,323.94,0.88
296,23.7,1.0,24,10,2011,73.31,175.44,1.02
297,23.8,1.0,25,10,2011,71.81,192.62,0.78
298,22.91,1.0,26,10,2011,73.25,289.06,1.02
299,22.48,1.0,27,10,2011,76.31,309.44,1.21
300,21.95,1.0,28,10,2011,77.5,139.94,1.23
301,21.75,1.0,29,10,2011,67.12,157.12,1.05
302,21.91,1.0,30,10,2011,67.44,235.38,0.65
303,22.48,1.0,31,10,2011,68.75,124.62,0.37
304,22.05,1.0,1,11,2011,67.31,303.81,0.63
305,21.18,1.0,2,11,2011,69.56,279.0,0.79
306,21.49,1.0,3,11,2011,72.81,308.88,1.0
307,20.37,1.0,4,11,2011,80.44,334.88,1.18
308,20.78,1.0,5,11,2011,80.62,299.38,1.0
309,20.94,1.0,6,11,2011,81.06,307.25,1.2
310,20.21,1.0,7,11,2011,82.94,336.25,1.27
311,20.0,1.0,8,11,2011,82.19,333.25,1.33
312,20.68,1.0,9,11,2011,73.31,305.19,1.04
313,20.39,1.0,10,11,2011,77.0,232.5,1.13
314,21.02,1.0,11,11,2011,78.44,218.5,1.11
315,21.76,1.0,12,11,2011,75.5,224.06,0.76
316,22.09,1.0,13,11,2011,77.25,162.25,0.68
317,22.08,0.0,14,11,2011,75.81,162.94,0.49
318,21.45,0.0,15,11,2011,76.0,234.44,0.91
319,19.42,0.0,16,11,2011,76.56,313.25,1.32
320,19.7,1.0,17,11,2011,73.62,301.69,1.3
321,19.35,1.0,18,11,2011,75.12,300.5,1.07
322,19.19,1.0,19,11,2011,79.19,172.19,0.97
323,20.05,1.0,20,11,2011,84.19,123.56,1.16
324,20.23,1.0,21,11,2011,83.38,46.38,1.27
325,20.25,1.0,22,11,2011,80.88,166.0,1.19
326,20.69,1.0,23,11,2011,76.81,97.56,1.09
327,20.74,1.0,24,11,2011,74.69,203.94,0.85
328,19.65,1.0,25,11,2011,76.31,290.25,1.3
329,19.19,1.0,26,11,2011,77.19,276.06,1.18
330,18.24,1.0,27,11,2011,78.12,265.44,1.26
331,17.37,1.0,28,11,2011,78.5,311.38,1.44
332,17.84,1.0,29,11,2011,76.31,268.0,0.89
333,16.85,1.0,30,11,2011,74.69,247.62,1.0
334,17.85,1.0,1,12,2011,73.12,190.0,0.9
335,18.63,1.0,2,12,2011,75.06,190.5,0.94
336,19.44,1.0,3,12,2011,77.38,201.56,0.82
337,20.01,1.0,4,12,2011,76.25,225.81,0.95
338,19.4,1.0,5,12,2011,77.56,179.94,0.82
339,18.33,1.0,6,12,2011,78.69,159.94,0.88
340,17.49,1.0,7,12,2011,75.81,220.19,1.01
341,17.82,1.0,8,12,2011,72.0,189.06,0.93
342,17.55,1.0,9,12,2011,73.75,284.12,1.02
343,18.37,1.0,10,12,2011,66.62,194.31,1.05
344,18.48,1.0,11,12,2011,73.0,181.19,0.74
345,18.24,1.0,12,12,2011,78.88,69.62,0.9
346,16.33,1.0,13,12,2011,80.88,291.5,1.05
347,14.4,1.0,14,12,2011,77.25,265.0,1.15
348,14.06,1.0,15,12,2011,73.94,243.0,1.16
349,13.94,1.0,16,12,2011,67.44,315.0,1.13
350,12.98,1.0,17,12,2011,68.0,242.0,1.38
351,13.13,1.0,18,12,2011,65.38,196.94,1.02
352,12.71,1.0,19,12,2011,70.12,264.62,1.22
353,12.34,1.0,20,12,2011,71.56,225.94,1.42
354,12.53,1.0,21,12,2011,66.5,218.19,1.25
355,13.03,1.0,22,12,2011,64.25,294.94,1.25
356,13.46,1.0,23,12,2011,67.62,321.0,1.27
357,13.78,1.0,24,12,2011,69.38,331.44,1.11
358,13.74,1.0,25,12,2011,63.81,291.31,1.28
359,14.05,1.0,26,12,2011,62.81,227.62,1.13
360,14.8,1.0,27,12,2011,59.38,140.94,1.07
361,15.65,1.0,28,12,2011,64.75,139.88,1.45
362,16.71,1.0,29,12,2011,66.62,165.31,1.12
363,18.58,1.0,30,12,2011,66.25,185.12,0.91
364,19.36,0.0,31,12,2011,73.19,117.62,0.82
365,19.95,0.0,1,1,2012,82.69,206.19,1.12
366,17.61,0.0,2,1,2012,90.69,214.19,1.39
367,16.41,0.0,3,1,2012,84.19,320.12,1.41
368,17.18,0.0,4,1,2012,75.75,239.5,0.88
369,18.54,0.0,5,1,2012,84.56,169.81,1.19
370,18.9,0.0,6,1,2012,84.75,160.31,0.95
371,17.82,0.0,7,1,2012,88.75,111.25,1.33
372,17.88,0.0,8,1,2012,89.38,123.5,1.41
373,16.35,0.0,9,1,2012,93.94,72.75,1.57
374,15.4,0.0,10,1,2012,84.94,338.75,1.74
375,14.05,1.0,11,1,2012,73.44,321.06,1.92
376,11.69,1.0,12,1,2012,67.0,309.31,2.18
377,11.14,1.0,13,1,2012,68.62,305.81,2.38
378,11.32,1.0,14,1,2012,64.62,303.94,1.76
379,13.41,1.0,15,1,2012,61.38,291.62,1.57
380,16.37,1.0,16,1,2012,62.38,226.62,1.08
381,17.45,1.0,17,1,2012,61.25,268.31,1.21
382,17.12,0.0,18,1,2012,69.62,234.62,1.16
383,16.84,0.0,19,1,2012,81.69,135.5,1.48
384,17.19,0.0,20,1,2012,80.5,234.5,1.54
385,14.4,1.0,21,1,2012,72.12,310.25,2.41
386,13.24,1.0,22,1,2012,61.19,233.0,1.66
387,14.19,1.0,23,1,2012,61.75,280.5,1.34
388,15.15,1.0,24,1,2012,63.88,238.88,1.36
389,16.83,1.0,25,1,2012,60.69,242.44,0.98
390,16.98,1.0,26,1,2012,63.94,294.94,1.33
391,17.04,1.0,27,1,2012,68.06,322.69,1.87
392,16.9,0.0,28,1,2012,61.69,229.88,0.88
393,14.42,0.0,29,1,2012,79.44,276.88,1.41
394,15.78,1.0,30,1,2012,73.88,326.5,1.58
395,15.75,1.0,31,1,2012,62.62,335.69,1.9
396,14.99,1.0,1,2,2012,67.44,320.75,1.88
397,13.9,1.0,2,2,2012,55.75,324.44,2.03
398,14.73,1.0,3,2,2012,56.31,325.69,1.75
399,16.65,1.0,4,2,2012,51.5,223.81,1.26
400,19.27,1.0,5,2,2012,49.69,259.62,1.07
401,18.73,1.0,6,2,2012,63.06,308.25,2.27
402,19.81,1.0,7,2,2012,64.94,242.19,1.55
403,20.73,1.0,8,2,2012,68.31,232.69,1.66
404,17.78,1.0,9,2,2012,61.31,318.38,3.53
405,14.2,1.0,10,2,2012,46.75,289.62,2.28
406,14.55,1.0,11,2,2012,50.81,317.56,1.62
407,15.2,1.0,12,2,2012,53.0,222.25,1.59
408,17.58,1.0,13,2,2012,54.19,138.38,1.35
409,20.98,0.0,14,2,2012,70.94,189.06,1.27
410,21.94,0.0,15,2,2012,78.0,167.94,0.93
411,21.21,0.0,16,2,2012,83.0,155.06,1.13
412,20.93,0.0,17,2,2012,79.75,313.88,1.47
413,19.23,1.0,18,2,2012,61.25,316.94,2.57
414,18.57,1.0,19,2,2012,52.56,310.19,2.24
415,18.45,1.0,20,2,2012,53.5,310.56,1.93
416,19.88,1.0,21,2,2012,55.06,308.69,2.07
417,21.27,1.0,22,2,2012,52.88,322.12,1.44
418,21.82,1.0,23,2,2012,52.44,314.75,2.7
419,22.08,1.0,24,2,2012,49.44,310.5,2.62
420,22.26,1.0,25,2,2012,49.94,315.44,2.04
421,21.73,1.0,26,2,2012,46.06,309.0,2.79
422,20.17,1.0,27,2,2012,39.88,303.5,2.47
423,21.46,0.0,28,2,2012,38.62,246.19,1.6
424,21.8,0.0,29,2,2012,44.38,300.69,1.79
425,21.48,1.0,1,3,2012,39.38,244.25,1.21
426,21.29,1.0,2,3,2012,37.75,241.25,1.25
427,21.36,1.0,3,3,2012,39.0,298.0,1.78
428,22.16,1.0,4,3,2012,41.62,300.06,2.02
429,24.19,1.0,5,3,2012,41.69,302.12,1.82
430,24.69,1.0,6,3,2012,46.0,279.56,2.09
431,24.32,1.0,7,3,2012,39.44,291.06,2.19
432,22.94,1.0,8,3,2012,39.75,242.94,1.81
433,22.83,1.0,9,3,2012,43.38,274.44,1.65
434,21.89,1.0,10,3,2012,34.88,143.56,1.98
435,22.5,1.0,11,3,2012,34.69,134.25,1.44
436,24.42,0.0,12,3,2012,37.56,83.38,1.17
437,23.85,0.0,13,3,2012,53.75,157.81,1.29
438,22.3,0.0,14,3,2012,51.38,274.75,2.8
439,22.0,1.0,15,3,2012,43.19,313.5,2.3
440,22.59,1.0,16,3,2012,35.81,306.88,2.0
441,23.63,1.0,17,3,2012,31.44,252.69,1.67
442,24.38,1.0,18,3,2012,35.38,109.69,1.29
443,25.12,1.0,19,3,2012,42.94,85.81,1.42
444,25.83,1.0,20,3,2012,44.56,336.5,1.73
445,28.11,1.0,21,3,2012,34.69,313.88,1.52
446,25.65,1.0,22,3,2012,28.38,311.31,2.61
447,24.55,1.0,23,3,2012,21.81,260.81,1.97
448,25.22,1.0,24,3,2012,24.0,323.25,1.83
449,26.1,1.0,25,3,2012,25.94,242.31,1.68
450,27.39,1.0,26,3,2012,24.06,197.88,1.14
451,27.97,1.0,27,3,2012,24.81,308.38,1.54
452,29.04,1.0,28,3,2012,26.12,252.38,1.89
453,28.36,1.0,29,3,2012,30.25,303.94,2.53
454,28.26,1.0,30,3,2012,30.5,243.38,1.82
455,28.32,0.0,31,3,2012,35.5,82.25,1.62
456,28.27,0.0,1,4,2012,51.56,178.19,1.48
457,29.5,1.0,2,4,2012,45.62,175.44,2.05
458,30.0,1.0,3,4,2012,40.81,160.94,1.66
459,29.4,0.0,4,4,2012,43.25,148.5,1.34
460,28.97,0.0,5,4,2012,51.81,151.69,2.14
461,28.9,0.0,6,4,2012,55.81,188.06,1.72
462,29.21,0.0,7,4,2012,53.31,190.81,2.12
463,29.87,0.0,8,4,2012,55.81,153.88,1.42
464,29.67,0.0,9,4,2012,46.69,219.38,1.2
465,29.3,0.0,10,4,2012,55.38,137.75,1.26
466,29.69,0.0,11,4,2012,59.62,129.44,1.7
467,30.43,0.0,12,4,2012,52.81,202.56,1.4
468,30.26,0.0,13,4,2012,47.5,171.94,1.07
469,30.75,0.0,14,4,2012,45.5,252.88,1.91
470,30.12,0.0,15,4,2012,39.25,226.88,1.53
471,30.35,1.0,16,4,2012,34.25,193.0,2.12
472,30.1,1.0,17,4,2012,29.5,323.44,2.23
473,31.37,1.0,18,4,2012,30.94,272.12,1.44
474,32.77,0.0,19,4,2012,30.19,304.19,1.41
475,32.67,1.0,20,4,2012,29.88,322.75,1.77
476,31.86,1.0,21,4,2012,28.75,320.31,3.12
477,32.62,0.0,22,4,2012,28.25,306.56,3.48
478,31.94,0.0,23,4,2012,34.06,251.62,1.91
