,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
66,26.44,0.0,23,3,6,2011,88.12,6.44,6.44
67,26.4,0.0,0,4,6,2011,88.31,6.04,6.04
68,26.37,0.0,1,4,6,2011,88.5,5.72,5.72
69,26.38,0.0,2,4,6,2011,88.62,5.78,5.78
70,26.4,0.0,3,4,6,2011,88.56,5.92,5.92
71,26.43,0.0,4,4,6,2011,88.25,5.99,5.99
72,26.44,0.0,5,4,6,2011,88.12,5.88,5.88
73,26.98,0.0,6,4,6,2011,87.25,5.52,5.52
74,27.62,0.0,7,4,6,2011,85.0,5.15,5.15
75,28.19,0.0,8,4,6,2011,82.25,5.41,5.41
76,28.65,0.0,9,4,6,2011,79.75,5.82,5.82
77,28.78,0.0,10,4,6,2011,79.06,6.27,6.27
78,28.64,0.0,11,4,6,2011,80.25,6.08,6.08
79,28.14,0.0,12,4,6,2011,82.75,5.18,5.18
80,27.74,0.0,13,4,6,2011,84.38,4.02,4.02
81,27.43,0.0,14,4,6,2011,85.94,3.75,3.75
82,27.27,0.0,15,4,6,2011,87.44,4.03,4.03
83,27.12,0.0,16,4,6,2011,88.69,4.6,4.6
84,26.92,0.0,17,4,6,2011,90.12,5.45,5.45
85,26.62,0.0,18,4,6,2011,90.69,6.73,6.73
86,26.43,0.0,19,4,6,2011,90.38,7.97,7.97
87,26.05,0.0,20,4,6,2011,90.75,8.09,8.09
88,25.66,0.0,21,4,6,2011,90.81,6.87,6.87
89,25.44,0.0,22,4,6,2011,90.19,5.1,5.1
90,25.37,0.0,23,4,6,2011,88.94,3.28,3.28
91,25.49,0.0,0,5,6,2011,85.31,2.1,2.1
92,25.51,0.0,1,5,6,2011,83.75,1.33,1.33
93,25.4,0.0,2,5,6,2011,82.5,0.9,0.9
94,25.29,0.0,3,5,6,2011,82.88,0.9,0.9
95,25.32,0.0,4,5,6,2011,83.25,1.51,1.51
96,25.39,0.0,5,5,6,2011,83.69,2.01,2.01
97,25.76,0.0,6,5,6,2011,86.12,2.4,2.4
98,26.45,0.0,7,5,6,2011,85.44,3.03,3.03
99,26.93,0.0,8,5,6,2011,85.19,3.51,3.51
100,27.52,0.0,9,5,6,2011,85.62,4.19,4.19
101,28.12,0.0,10,5,6,2011,85.62,5.29,5.29
102,28.51,0.0,11,5,6,2011,85.06,6.22,6.22
103,28.56,0.0,12,5,6,2011,84.88,6.67,6.67
104,28.48,0.0,13,5,6,2011,84.88,6.85,6.85
105,28.33,0.0,14,5,6,2011,85.75,6.77,6.77
106,28.15,0.0,15,5,6,2011,86.94,6.65,6.65
107,27.91,0.0,16,5,6,2011,88.5,6.36,6.36
108,27.6,0.0,17,5,6,2011,89.69,6.45,6.45
109,27.25,0.0,18,5,6,2011,90.56,6.48,6.48
110,27.17,0.0,19,5,6,2011,90.75,6.39,6.39
111,27.12,0.0,20,5,6,2011,90.94,6.36,6.36
112,27.09,0.0,21,5,6,2011,91.19,6.36,6.36
113,27.07,0.0,22,5,6,2011,91.56,6.58,6.58
114,27.06,0.0,23,5,6,2011,91.88,7.05,7.05
115,27.05,0.0,0,6,6,2011,91.94,7.61,7.61
116,27.01,0.0,1,6,6,2011,91.88,7.97,7.97
117,26.89,0.0,2,6,6,2011,91.75,7.85,7.85
118,26.74,0.0,3,6,6,2011,91.69,7.51,7.51
119,26.66,0.0,4,6,6,2011,91.19,7.01,7.01
120,26.52,0.0,5,6,6,2011,90.62,6.26,6.26
121,26.87,0.0,6,6,6,2011,89.31,5.35,5.35
122,27.49,0.0,7,6,6,2011,86.25,4.53,4.53
123,27.94,0.0,8,6,6,2011,82.25,4.19,4.19
124,28.26,0.0,9,6,6,2011,78.12,3.64,3.64
125,28.52,0.0,10,6,6,2011,75.75,3.3,3.3
126,28.72,0.0,11,6,6,2011,74.69,3.32,3.32
127,28.78,0.0,12,6,6,2011,74.69,3.47,3.47
128,28.7,0.0,13,6,6,2011,75.31,3.65,3.65
129,28.41,0.0,14,6,6,2011,77.12,4.1,4.1
130,27.97,0.0,15,6,6,2011,80.0,4.53,4.53
131,27.44,0.0,16,6,6,2011,83.81,4.58,4.58
132,26.93,0.0,17,6,6,2011,87.5,4.29,4.29
133,26.4,0.0,18,6,6,2011,90.94,3.81,3.81
134,26.22,0.0,19,6,6,2011,91.81,3.09,3.09
135,26.15,0.0,20,6,6,2011,91.62,2.35,2.35
136,26.08,0.0,21,6,6,2011,91.5,2.16,2.16
137,26.0,0.0,22,6,6,2011,91.94,2.18,2.18
138,25.88,0.0,23,6,6,2011,92.5,2.22,2.22
139,25.74,0.0,0,7,6,2011,93.06,2.39,2.39
140,25.66,0.0,1,7,6,2011,93.38,2.63,2.63
141,25.62,0.0,2,7,6,2011,93.5,2.74,2.74
142,25.6,0.0,3,7,6,2011,93.5,2.85,2.85
143,25.58,0.0,4,7,6,2011,93.62,3.11,3.11
144,25.63,0.0,5,7,6,2011,93.62,3.22,3.22
145,26.19,0.0,6,7,6,2011,93.12,3.15,3.15
146,26.95,0.0,7,7,6,2011,90.75,3.26,3.26
147,27.45,0.0,8,7,6,2011,88.88,3.75,3.75
148,27.98,0.0,9,7,6,2011,86.31,4.17,4.17
149,28.36,0.0,10,7,6,2011,84.31,4.15,4.15
150,28.63,0.0,11,7,6,2011,82.5,4.08,4.08
151,28.77,0.0,12,7,6,2011,81.38,4.38,4.38
152,28.88,0.0,13,7,6,2011,80.62,4.75,4.75
153,28.87,0.0,14,7,6,2011,80.19,5.13,5.13
154,28.64,0.0,15,7,6,2011,80.94,5.37,5.37
155,28.32,0.0,16,7,6,2011,82.44,5.34,5.34
156,27.85,0.0,17,7,6,2011,85.56,5.07,5.07
157,27.28,0.0,18,7,6,2011,88.38,4.9,4.9
158,27.11,0.0,19,7,6,2011,88.81,4.62,4.62
159,27.01,0.0,20,7,6,2011,89.12,4.36,4.36
160,26.98,0.0,21,7,6,2011,89.44,4.46,4.46
161,26.92,0.0,22,7,6,2011,89.94,4.86,4.86
162,26.87,0.0,23,7,6,2011,90.44,5.37,5.37
163,26.8,0.0,0,8,6,2011,90.5,5.92,5.92
164,26.65,0.0,1,8,6,2011,90.5,6.16,6.16
165,26.51,0.0,2,8,6,2011,90.38,6.08,6.08
166,26.29,0.0,3,8,6,2011,90.31,5.45,5.45
167,26.12,0.0,4,8,6,2011,89.94,4.54,4.54
168,26.16,0.0,5,8,6,2011,88.69,3.38,3.38
169,26.7,0.0,6,8,6,2011,88.06,2.64,2.64
170,27.48,0.0,7,8,6,2011,84.5,2.68,2.68
171,27.96,0.0,8,8,6,2011,82.25,2.74,2.74
172,28.43,0.0,9,8,6,2011,80.88,2.91,2.91
173,28.76,0.0,10,8,6,2011,80.06,3.07,3.07
174,28.92,0.0,11,8,6,2011,79.69,3.32,3.32
175,28.87,0.0,12,8,6,2011,79.94,3.82,3.82
176,28.73,0.0,13,8,6,2011,80.56,4.36,4.36
177,28.51,0.0,14,8,6,2011,81.44,4.7,4.7
178,28.25,0.0,15,8,6,2011,82.62,4.85,4.85
179,27.9,0.0,16,8,6,2011,84.56,4.69,4.69
180,27.51,0.0,17,8,6,2011,87.38,4.63,4.63
181,27.08,0.0,18,8,6,2011,89.62,4.72,4.72
182,26.95,0.0,19,8,6,2011,89.81,4.74,4.74
183,26.86,0.0,20,8,6,2011,89.88,4.73,4.73
184,26.8,0.0,21,8,6,2011,89.69,4.65,4.65
185,26.69,0.0,22,8,6,2011,89.62,4.68,4.68
186,26.57,0.0,23,8,6,2011,89.56,4.76,4.76
187,26.48,0.0,0,9,6,2011,89.56,4.81,4.81
188,26.37,0.0,1,9,6,2011,89.81,4.86,4.86
189,26.3,0.0,2,9,6,2011,90.19,5.0,5.0
190,26.32,0.0,3,9,6,2011,90.5,5.17,5.17
191,26.33,0.0,4,9,6,2011,90.88,5.29,5.29
192,26.36,0.0,5,9,6,2011,91.0,5.3,5.3
193,26.86,0.0,6,9,6,2011,90.38,5.17,5.17
194,27.45,0.0,7,9,6,2011,88.25,4.79,4.79
195,27.98,0.0,8,9,6,2011,85.5,4.85,4.85
196,28.37,0.0,9,9,6,2011,83.31,4.96,4.96
197,28.52,0.0,10,9,6,2011,82.75,5.2,5.2
198,28.58,0.0,11,9,6,2011,82.56,5.51,5.51
199,28.6,0.0,12,9,6,2011,82.44,5.67,5.67
200,28.49,0.0,13,9,6,2011,83.0,5.75,5.75
201,28.51,0.0,14,9,6,2011,82.88,5.81,5.81
202,28.4,0.0,15,9,6,2011,84.19,5.52,5.52
203,28.23,0.0,16,9,6,2011,85.88,5.29,5.29
204,27.9,0.0,17,9,6,2011,87.56,5.38,5.38
205,27.51,0.0,18,9,6,2011,88.5,5.8,5.8
206,27.31,0.0,19,9,6,2011,88.62,5.92,5.92
207,27.17,0.0,20,9,6,2011,88.62,6.03,6.03
208,27.11,0.0,21,9,6,2011,88.62,6.29,6.29
209,27.01,0.0,22,9,6,2011,88.69,6.47,6.47
210,26.94,0.0,23,9,6,2011,88.94,6.56,6.56
211,26.9,0.0,0,10,6,2011,88.81,6.83,6.83
212,26.86,0.0,1,10,6,2011,88.88,6.81,6.81
213,26.84,0.0,2,10,6,2011,88.62,6.95,6.95
214,26.87,0.0,3,10,6,2011,88.31,6.97,6.97
215,26.89,0.0,4,10,6,2011,88.0,7.0,7.0
216,26.89,1.0,5,10,6,2011,87.81,6.95,6.95
217,27.33,1.0,6,10,6,2011,86.81,6.84,6.84
218,27.91,1.0,7,10,6,2011,85.06,6.74,6.74
219,28.38,1.0,8,10,6,2011,83.5,6.84,6.84
220,28.77,1.0,9,10,6,2011,81.12,7.49,7.49
221,29.08,1.0,10,10,6,2011,78.81,7.82,7.82
222,29.33,1.0,11,10,6,2011,77.81,7.74,7.74
223,29.36,1.0,12,10,6,2011,77.81,7.55,7.55
224,29.33,1.0,13,10,6,2011,77.94,7.26,7.26
225,29.2,1.0,14,10,6,2011,78.25,6.99,6.99
226,29.05,1.0,15,10,6,2011,78.81,6.73,6.73
227,28.74,1.0,16,10,6,2011,80.81,6.31,6.31
228,28.22,1.0,17,10,6,2011,84.0,6.11,6.11
229,27.65,1.0,18,10,6,2011,86.44,6.21,6.21
230,27.48,1.0,19,10,6,2011,86.81,6.41,6.41
231,27.37,1.0,20,10,6,2011,86.94,6.55,6.55
232,27.28,1.0,21,10,6,2011,86.81,6.71,6.71
233,27.15,1.0,22,10,6,2011,87.06,6.8,6.8
234,27.06,1.0,23,10,6,2011,86.94,6.98,6.98
235,26.94,1.0,0,11,6,2011,87.06,6.97,6.97
236,26.83,1.0,1,11,6,2011,87.19,6.8,6.8
237,26.72,1.0,2,11,6,2011,87.44,6.6,6.6
238,26.62,1.0,3,11,6,2011,87.69,6.3,6.3
239,26.58,1.0,4,11,6,2011,87.75,5.98,5.98
240,26.55,1.0,5,11,6,2011,87.69,5.76,5.76
241,27.08,1.0,6,11,6,2011,86.75,5.54,5.54
242,27.73,1.0,7,11,6,2011,84.0,5.39,5.39
243,28.2,1.0,8,11,6,2011,81.69,5.78,5.78
244,28.58,1.0,9,11,6,2011,79.75,6.11,6.11
245,28.93,1.0,10,11,6,2011,78.44,6.3,6.3
246,29.16,1.0,11,11,6,2011,77.94,6.51,6.51
247,29.23,1.0,12,11,6,2011,77.81,6.72,6.72
248,29.16,1.0,13,11,6,2011,78.19,6.83,6.83
249,28.96,1.0,14,11,6,2011,79.25,6.85,6.85
250,28.61,1.0,15,11,6,2011,81.25,6.7,6.7
251,28.32,1.0,16,11,6,2011,83.25,6.32,6.32
252,27.91,1.0,17,11,6,2011,86.12,5.92,5.92
253,27.34,1.0,18,11,6,2011,88.5,5.94,5.94
254,27.17,1.0,19,11,6,2011,88.88,5.76,5.76
255,27.08,1.0,20,11,6,2011,89.19,5.65,5.65
256,27.0,1.0,21,11,6,2011,89.44,5.7,5.7
257,26.92,1.0,22,11,6,2011,89.56,5.57,5.57
258,26.8,1.0,23,11,6,2011,89.5,5.53,5.53
259,26.68,1.0,0,12,6,2011,89.75,5.58,5.58
260,26.57,1.0,1,12,6,2011,90.06,5.56,5.56
261,26.48,1.0,2,12,6,2011,90.19,5.48,5.48
262,26.45,1.0,3,12,6,2011,90.0,5.44,5.44
263,26.44,1.0,4,12,6,2011,89.81,5.45,5.45
264,26.45,1.0,5,12,6,2011,89.75,5.44,5.44
265,26.83,1.0,6,12,6,2011,89.06,5.4,5.4
266,27.39,1.0,7,12,6,2011,87.0,5.42,5.42
267,27.8,1.0,8,12,6,2011,85.38,5.57,5.57
268,28.09,1.0,9,12,6,2011,83.62,6.06,6.06
269,28.28,1.0,10,12,6,2011,82.62,6.48,6.48
270,28.43,1.0,11,12,6,2011,81.81,6.73,6.73
271,28.45,1.0,12,12,6,2011,81.69,6.85,6.85
272,28.46,1.0,13,12,6,2011,81.81,6.78,6.78
273,28.44,1.0,14,12,6,2011,82.0,6.69,6.69
274,28.3,1.0,15,12,6,2011,83.06,6.39,6.39
275,28.05,1.0,16,12,6,2011,85.06,5.99,5.99
276,27.65,1.0,17,12,6,2011,87.38,5.95,5.95
277,27.22,1.0,18,12,6,2011,88.88,6.01,6.01
278,27.08,1.0,19,12,6,2011,89.19,5.98,5.98
279,26.99,1.0,20,12,6,2011,89.38,5.99,5.99
280,26.9,1.0,21,12,6,2011,89.56,6.08,6.08
281,26.84,1.0,22,12,6,2011,89.69,6.15,6.15
282,26.76,1.0,23,12,6,2011,89.94,6.16,6.16
283,26.68,1.0,0,13,6,2011,90.19,6.1,6.1
284,26.61,1.0,1,13,6,2011,90.38,6.05,6.05
285,26.54,1.0,2,13,6,2011,90.62,5.99,5.99
286,26.51,1.0,3,13,6,2011,90.81,5.88,5.88
287,26.47,1.0,4,13,6,2011,91.12,5.61,5.61
288,26.43,1.0,5,13,6,2011,91.31,5.5,5.5
289,26.91,1.0,6,13,6,2011,90.38,5.46,5.46
290,27.51,1.0,7,13,6,2011,88.06,5.18,5.18
291,27.95,0.0,8,13,6,2011,86.44,5.18,5.18
292,28.23,0.0,9,13,6,2011,85.25,5.36,5.36
293,28.43,0.0,10,13,6,2011,84.25,5.47,5.47
294,28.51,0.0,11,13,6,2011,83.75,5.71,5.71
295,28.55,0.0,12,13,6,2011,82.94,5.76,5.76
296,28.27,0.0,13,13,6,2011,82.88,5.59,5.59
297,27.9,0.0,14,13,6,2011,82.75,5.48,5.48
298,27.5,0.0,15,13,6,2011,82.81,5.23,5.23
299,27.17,0.0,16,13,6,2011,83.81,4.73,4.73
300,26.74,0.0,17,13,6,2011,86.5,4.51,4.51
301,26.24,0.0,18,13,6,2011,88.62,4.66,4.66
302,26.05,0.0,19,13,6,2011,89.56,5.06,5.06
303,25.94,0.0,20,13,6,2011,90.31,5.33,5.33
304,25.9,0.0,21,13,6,2011,90.81,5.42,5.42
305,25.87,0.0,22,13,6,2011,91.38,5.66,5.66
306,25.83,0.0,23,13,6,2011,91.88,6.03,6.03
307,25.84,0.0,0,14,6,2011,91.75,6.43,6.43
308,25.82,0.0,1,14,6,2011,91.44,6.49,6.49
309,25.76,0.0,2,14,6,2011,90.88,6.49,6.49
310,25.69,0.0,3,14,6,2011,90.19,6.6,6.6
311,25.62,0.0,4,14,6,2011,89.44,6.69,6.69
312,25.52,0.0,5,14,6,2011,89.12,6.62,6.62
313,25.95,0.0,6,14,6,2011,88.44,6.66,6.66
314,26.56,0.0,7,14,6,2011,86.81,6.91,6.91
315,27.01,0.0,8,14,6,2011,85.94,7.93,7.93
316,27.19,0.0,9,14,6,2011,85.25,9.31,9.31
317,27.12,0.0,10,14,6,2011,85.88,10.12,10.12
318,26.83,0.0,11,14,6,2011,86.69,10.44,10.44
319,26.48,0.0,12,14,6,2011,88.5,9.93,9.93
320,26.34,0.0,13,14,6,2011,90.0,9.72,9.72
321,26.24,0.0,14,14,6,2011,90.88,9.23,9.23
322,26.12,0.0,15,14,6,2011,91.31,9.45,9.45
323,25.82,0.0,16,14,6,2011,92.38,9.38,9.38
324,25.53,0.0,17,14,6,2011,93.06,8.55,8.55
325,25.37,0.0,18,14,6,2011,93.31,7.67,7.67
326,25.38,0.0,19,14,6,2011,92.81,7.36,7.36
327,25.47,0.0,20,14,6,2011,92.0,7.27,7.27
328,25.48,0.0,21,14,6,2011,91.0,6.62,6.62
329,25.26,0.0,22,14,6,2011,90.62,5.8,5.8
330,24.99,0.0,23,14,6,2011,90.38,5.2,5.2
331,24.8,0.0,0,15,6,2011,90.5,4.71,4.71
332,24.69,0.0,1,15,6,2011,90.56,4.42,4.42
333,24.63,0.0,2,15,6,2011,90.69,4.06,4.06
334,24.61,0.0,3,15,6,2011,90.88,3.76,3.76
335,24.63,0.0,4,15,6,2011,90.75,3.52,3.52
336,24.67,0.0,5,15,6,2011,90.81,3.21,3.21
337,25.18,0.0,6,15,6,2011,90.62,2.93,2.93
338,26.01,0.0,7,15,6,2011,87.62,2.77,2.77
339,26.6,0.0,8,15,6,2011,84.75,2.59,2.59
340,27.12,0.0,9,15,6,2011,81.94,2.28,2.28
341,27.53,0.0,10,15,6,2011,79.75,2.05,2.05
342,27.86,0.0,11,15,6,2011,78.12,2.19,2.19
343,28.02,0.0,12,15,6,2011,77.62,2.55,2.55
344,28.05,0.0,13,15,6,2011,77.56,2.99,2.99
345,27.94,0.0,14,15,6,2011,78.25,3.55,3.55
346,27.69,0.0,15,15,6,2011,79.88,4.04,4.04
347,27.37,0.0,16,15,6,2011,82.25,4.45,4.45
348,26.99,0.0,17,15,6,2011,84.88,4.56,4.56
349,26.62,0.0,18,15,6,2011,87.56,4.42,4.42
350,26.5,0.0,19,15,6,2011,88.19,4.48,4.48
351,26.39,0.0,20,15,6,2011,88.69,4.46,4.46
352,26.3,0.0,21,15,6,2011,89.0,4.55,4.55
353,26.15,0.0,22,15,6,2011,89.88,5.29,5.29
354,26.06,0.0,23,15,6,2011,90.69,5.76,5.76
355,25.91,0.0,0,16,6,2011,91.25,5.88,5.88
356,25.77,0.0,1,16,6,2011,92.06,5.95,5.95
357,25.65,0.0,2,16,6,2011,92.88,6.14,6.14
358,25.58,0.0,3,16,6,2011,93.12,6.17,6.17
359,25.56,0.0,4,16,6,2011,93.0,6.27,6.27
360,25.55,0.0,5,16,6,2011,92.62,5.99,5.99
361,25.71,0.0,6,16,6,2011,91.38,5.26,5.26
362,26.07,0.0,7,16,6,2011,89.5,4.83,4.83
363,26.53,0.0,8,16,6,2011,87.31,4.72,4.72
364,27.02,0.0,9,16,6,2011,85.12,4.87,4.87
365,27.47,0.0,10,16,6,2011,84.12,5.38,5.38
366,27.7,0.0,11,16,6,2011,83.62,6.26,6.26
367,27.65,0.0,12,16,6,2011,83.12,6.99,6.99
368,27.33,0.0,13,16,6,2011,82.75,7.3,7.3
369,26.83,0.0,14,16,6,2011,83.69,7.47,7.47
370,26.47,0.0,15,16,6,2011,84.75,7.09,7.09
371,26.18,0.0,16,16,6,2011,85.94,6.31,6.31
372,25.8,0.0,17,16,6,2011,88.25,5.72,5.72
373,25.29,0.0,18,16,6,2011,90.88,5.42,5.42
374,25.12,0.0,19,16,6,2011,91.88,5.73,5.73
375,25.05,0.0,20,16,6,2011,91.88,6.21,6.21
376,24.95,0.0,21,16,6,2011,91.31,6.47,6.47
377,24.82,0.0,22,16,6,2011,90.81,6.43,6.43
378,24.62,0.0,23,16,6,2011,90.56,5.9,5.9
379,24.48,0.0,0,17,6,2011,90.56,4.79,4.79
380,24.62,0.0,1,17,6,2011,89.38,3.51,3.51
381,25.1,0.0,2,17,6,2011,86.25,2.56,2.56
382,25.15,0.0,3,17,6,2011,87.44,2.43,2.43
383,25.23,0.0,4,17,6,2011,87.81,3.09,3.09
384,25.34,0.0,5,17,6,2011,87.69,4.03,4.03
385,26.14,0.0,6,17,6,2011,87.25,4.85,4.85
386,27.12,0.0,7,17,6,2011,84.44,5.75,5.75
387,27.73,0.0,8,17,6,2011,82.38,6.72,6.72
388,28.12,0.0,9,17,6,2011,81.19,7.61,7.61
389,28.19,0.0,10,17,6,2011,79.94,7.7,7.7
390,28.19,0.0,11,17,6,2011,79.19,7.17,7.17
391,28.12,0.0,12,17,6,2011,79.0,6.36,6.36
392,27.92,0.0,13,17,6,2011,79.81,5.93,5.93
393,27.5,0.0,14,17,6,2011,82.19,6.2,6.2
394,26.88,0.0,15,17,6,2011,85.75,6.72,6.72
395,26.34,0.0,16,17,6,2011,89.75,6.83,6.83
396,26.14,0.0,17,17,6,2011,92.44,7.24,7.24
397,26.08,0.0,18,17,6,2011,91.81,8.12,8.12
398,25.97,0.0,19,17,6,2011,90.25,8.22,8.22
399,25.83,0.0,20,17,6,2011,89.31,8.1,8.1
400,25.66,0.0,21,17,6,2011,88.06,7.96,7.96
401,25.41,0.0,22,17,6,2011,86.75,7.35,7.35
402,25.12,0.0,23,17,6,2011,85.62,6.38,6.38
403,24.92,0.0,0,18,6,2011,84.81,5.46,5.46
404,24.91,0.0,1,18,6,2011,84.69,4.61,4.61
405,25.05,0.0,2,18,6,2011,85.5,4.05,4.05
406,25.13,0.0,3,18,6,2011,86.69,3.78,3.78
407,25.23,0.0,4,18,6,2011,87.75,3.39,3.39
408,25.18,0.0,5,18,6,2011,89.5,3.19,3.19
409,25.8,0.0,6,18,6,2011,90.88,3.54,3.54
410,26.98,0.0,7,18,6,2011,89.19,4.62,4.62
411,27.67,0.0,8,18,6,2011,88.0,5.26,5.26
412,28.21,0.0,9,18,6,2011,85.81,5.7,5.7
413,28.51,0.0,10,18,6,2011,84.12,5.98,5.98
414,28.68,0.0,11,18,6,2011,83.5,6.31,6.31
415,28.64,0.0,12,18,6,2011,83.75,6.8,6.8
416,28.54,0.0,13,18,6,2011,84.25,7.33,7.33
417,28.39,0.0,14,18,6,2011,84.75,7.73,7.73
418,28.19,0.0,15,18,6,2011,85.38,7.72,7.72
419,27.93,0.0,16,18,6,2011,86.81,7.24,7.24
420,27.48,0.0,17,18,6,2011,88.75,6.77,6.77
421,26.94,0.0,18,18,6,2011,90.69,6.1,6.1
422,26.81,0.0,19,18,6,2011,90.62,6.01,6.01
423,26.75,0.0,20,18,6,2011,90.06,6.39,6.39
424,26.68,0.0,21,18,6,2011,89.81,6.66,6.66
425,26.62,0.0,22,18,6,2011,89.75,7.08,7.08
426,26.59,0.0,23,18,6,2011,89.56,7.51,7.51
427,26.52,0.0,0,19,6,2011,89.5,7.91,7.91
428,26.44,0.0,1,19,6,2011,89.38,8.01,8.01
429,26.3,0.0,2,19,6,2011,89.06,7.87,7.87
430,26.16,0.0,3,19,6,2011,88.5,7.58,7.58
431,26.13,0.0,4,19,6,2011,87.88,7.69,7.69
432,26.12,0.0,5,19,6,2011,87.25,7.8,7.8
433,26.57,0.0,6,19,6,2011,85.88,7.64,7.64
434,27.19,0.0,7,19,6,2011,83.69,7.5,7.5
435,27.79,0.0,8,19,6,2011,81.25,7.95,7.95
436,28.23,0.0,9,19,6,2011,79.06,8.44,8.44
437,28.51,0.0,10,19,6,2011,77.75,8.55,8.55
438,28.64,0.0,11,19,6,2011,77.44,8.45,8.45
439,28.64,0.0,12,19,6,2011,77.75,8.34,8.34
440,28.56,0.0,13,19,6,2011,78.19,8.13,8.13
441,28.4,0.0,14,19,6,2011,78.94,7.96,7.96
442,28.15,0.0,15,19,6,2011,80.06,7.71,7.71
443,27.85,0.0,16,19,6,2011,82.12,7.0,7.0
444,27.38,0.0,17,19,6,2011,85.12,6.38,6.38
445,26.65,0.0,18,19,6,2011,87.94,6.21,6.21
446,26.44,0.0,19,19,6,2011,88.44,6.3,6.3
447,26.35,0.0,20,19,6,2011,88.56,6.4,6.4
